index;playlist;population;predicted100;predicted200;predicted500
0;01744f43-1b15-3416-9aa1-a99e8a997bdf;4;0.0;0.25;1.75
1;01c243d4-6675-3e8b-b071-ac882a3d2093;3;0.3333333333333333;0.6666666666666666;1.0
2;01dc0bf2-8070-33c6-aeba-ed604a204624;5;0.6;1.0;2.2
3;01f0a718-2509-37a1-8a1f-0ef2835332b3;7;1.0;2.0;3.857142857142857
4;0249bdd1-ee1e-376e-9e2d-d7381cfa7194;2;0.5;0.5;0.5
5;02667e74-fd0d-317f-bdfc-74c109334f2a;4;0.5;0.75;1.75
6;035f8ca0-fb0f-3914-898c-9b17fa367daa;1;0.0;0.0;0.0
7;0394db22-aac7-38b6-af51-2324e1c59b97;5;0.8;0.8;2.6
8;03f5fe07-6117-3dfc-b2a1-6393f2498f00;7;1.0;2.2857142857142856;4.142857142857143
10;055e3f3d-b078-3e38-909a-a654166b28e9;4;0.5;0.5;1.25
11;066d95e4-1de9-3394-b860-4916162545a8;7;1.0;1.4285714285714286;3.4285714285714284
12;06e101d5-a976-3ec7-9c68-7f5164e5e84a;10;0.8;1.7;4.7
13;071120d3-13bc-3ae5-83e9-52214f42ec17;6;0.8333333333333334;1.1666666666666667;3.5
14;071be0c9-e4dc-30ac-949d-3598f457528d;1;0.0;0.0;0.0
15;074ffafa-3ea2-32a3-8c1d-eaf79ed3f37e;3;0.0;0.0;0.6666666666666666
16;0822a72a-6697-3a11-8e76-cf301ffbb197;4;0.25;0.5;1.75
17;08c18e38-c710-37d7-a1b5-1bd9d2eac80f;6;0.8333333333333334;1.3333333333333333;3.0
18;0a2e8bab-a762-3e13-8a1e-236c31976b75;3;0.3333333333333333;0.6666666666666666;1.6666666666666667
19;0cb2d83e-fd4c-3990-8867-7db84dc03da1;1;0.0;0.0;0.0
20;0d25b93f-41c2-3e77-87f2-2a5a498fe066;6;0.5;1.1666666666666667;2.0
21;0d777f09-6203-3f74-995f-bbde1953afb6;2;0.0;0.5;0.5
22;0ec5751b-4b03-357d-81c5-e14c6197dfc2;1;0.0;0.0;0.0
23;103cc539-0ebe-33a2-b790-3357f7a79ccc;3;0.0;0.6666666666666666;1.6666666666666667
24;11a804a9-a192-3a94-b931-6a00d8d8d23f;4;0.25;0.5;1.5
25;11b9bb02-5283-3d93-ae22-4d4b3203cb3a;3;0.3333333333333333;0.3333333333333333;0.6666666666666666
26;11bc07db-bd49-3f16-bd4e-5c7228853400;2;0.0;0.0;0.0
27;1204c39d-8614-3ac5-ae17-046f3ac25f0d;8;0.75;1.5;4.125
28;12ca92f1-73e3-32a0-9644-df8445d42fc0;4;0.0;0.5;2.0
29;13c73228-c809-32b2-8c18-50cb55a14daf;3;0.3333333333333333;0.3333333333333333;0.6666666666666666
30;1437bffc-f36c-318b-8946-139aea81353e;5;0.8;1.0;2.4
31;14891388-4759-373f-987e-8e3a5b264aae;9;0.4444444444444444;1.1111111111111112;3.888888888888889
32;14b7680e-49ac-399a-a8d8-2db10a3c0c73;1;0.0;0.0;0.0
33;188d336b-c6b5-3991-969b-f62ec049b8e3;8;1.0;1.875;3.625
34;19b65369-f6c1-3725-a2ea-019005f9d309;3;0.0;0.0;1.0
35;1a438648-c6ac-3028-98bf-3fc5f9a03f34;6;0.5;1.3333333333333333;3.6666666666666665
36;1a737c3f-1565-3047-808e-ffc9798129c6;7;0.7142857142857143;0.8571428571428571;2.857142857142857
37;1c14dfd1-a33c-3445-af73-a1835813f102;3;1.0;1.0;1.6666666666666667
38;1c8643ed-8928-30fb-83bb-dbb6a72c1756;1;0.0;0.0;0.0
39;1d2f23fd-fc6b-341d-8542-153e8d3da445;15;2.0;3.8;8.266666666666667
40;1d7c3b21-f3a1-3db3-b3b0-83f1190c9683;6;0.5;1.1666666666666667;2.1666666666666665
41;1da8ba20-60b0-32e3-91b8-5e7d489d4403;1;0.0;0.0;0.0
42;1dfcc446-e8b3-3783-8724-485d0f14274f;10;0.6;1.7;5.2
43;1ea12574-9628-31da-a56d-f4deb3d2373a;3;0.0;0.3333333333333333;1.0
44;1f9a5d3e-67b0-3816-9e3f-ae3acc5a5e41;2;0.0;0.5;0.5
45;209aa32e-63e1-3c64-afd6-391896433af6;5;0.2;0.6;1.8
46;21deabc0-ef7a-3b98-9316-e8a14faf1c86;7;1.4285714285714286;1.8571428571428572;3.5714285714285716
47;21e4097c-62ef-32d8-8307-4813ac31180d;11;1.4545454545454546;2.727272727272727;6.2727272727272725
48;24058986-3ed6-33b4-ab16-5ba38fe74c17;4;0.5;0.75;1.5
49;247d400d-438a-3977-a638-5f93d8c3f527;3;0.3333333333333333;0.3333333333333333;1.0
50;24ddb29d-d00f-37cf-b162-9afde326a2e0;7;0.42857142857142855;1.2857142857142858;3.5714285714285716
51;25be778e-a7ce-3e4c-a71a-48939ee1c9aa;6;0.5;1.1666666666666667;2.8333333333333335
52;25c29795-957a-3906-9094-553e0401952e;7;0.5714285714285714;1.1428571428571428;4.0
53;266a792e-c1b6-38a0-bf4c-a85e8ab69cec;5;0.6;0.8;2.6
54;26e06b0f-1540-3cb3-85bd-97402b5a5ad9;4;0.25;1.0;1.75
55;27878214-f630-36cf-a953-75cf0fc0e70e;2;0.5;0.5;1.0
56;2793e9e1-7c61-3d20-b5b8-0b9200f536f6;1;0.0;0.0;0.0
57;27c9c921-1c28-34d8-ae7c-c9b4d453ea9c;2;0.0;0.0;1.0
