index;playlist;population;predicted100;predicted200;predicted500
54;37i9dQZF1DX9OZisIoJQhG.Morning Classical.artist.txt;48;4.833333333333333;9.395833333333334;23.3125
55;37i9dQZF1DX9kBfhl09Oll.Classical World: Brazil.artist.txt;24;1.8333333333333333;3.6666666666666665;10.625
56;37i9dQZF1DX9uCW6Pqg2WK.Classical World: Germany.artist.txt;39;4.230769230769231;7.435897435897436;18.28205128205128
57;37i9dQZF1DXaQeL9mwtfsG.70 After 70: Creativity & Longevity.artist.txt;66;6.257575757575758;12.409090909090908;31.954545454545453
58;37i9dQZF1DXaSipEWiHbyL.Classical World: USA.artist.txt;71;7.070422535211268;14.084507042253522;34.54929577464789
59;37i9dQZF1DXabrEiRjQMgs.Classical Dance Music: Ballet & Beyond.artist.txt;44;3.659090909090909;6.863636363636363;17.15909090909091
60;37i9dQZF1DXah8e1pvF5oE.Piano 100: Spotify Picks.artist.txt;91;8.813186813186814;17.89010989010989;43.37362637362637
61;37i9dQZF1DXajUXy2f1Dsi.Top Latin Classical.artist.txt;17;1.588235294117647;2.6470588235294117;6.764705882352941
62;37i9dQZF1DXbaZdHeCwl9C.Early Classical.artist.txt;50;3.34;6.54;15.02
63;37i9dQZF1DXbpxlOC1L1Gi.Classical World: France.artist.txt;49;4.469387755102041;9.224489795918368;23.653061224489797
64;37i9dQZF1DXbuvjwsGcSq1.Classical Music Explained: Bernstein's Music Lectures & More.artist.txt;13;0.8461538461538461;2.3846153846153846;5.769230769230769
65;37i9dQZF1DXcN1fAVSf7CR.Top Classical of 2017.artist.txt;87;6.413793103448276;13.137931034482758;32.91954022988506
66;37i9dQZF1DXcbK8HZQNxAq.Indie Classical: Composed In 21st Century.artist.txt;22;1.7727272727272727;3.5454545454545454;8.454545454545455
67;37i9dQZF1DXdUer5rrvuGS.Classical World: Japan.artist.txt;32;3.4375;6.53125;15.5
68;37i9dQZF1DXddGd6mP5X2a.Orchestra 100: Spotify Picks.artist.txt;90;6.877777777777778;13.666666666666666;32.91111111111111
69;76kScrK11CldOFwS2AOHmk.Zomer Klassiekers.artist.txt;45;3.088888888888889;6.355555555555555;15.533333333333333
