index;playlist;population;predicted100;predicted200;predicted500
0;01744f43-1b15-3416-9aa1-a99e8a997bdf;4;0.25;0.5;3.0
1;01c243d4-6675-3e8b-b071-ac882a3d2093;3;1.3333333333333333;2.0;2.0
2;01dc0bf2-8070-33c6-aeba-ed604a204624;5;3.2;4.0;4.0
3;01f0a718-2509-37a1-8a1f-0ef2835332b3;7;2.5714285714285716;4.428571428571429;6.0
4;0249bdd1-ee1e-376e-9e2d-d7381cfa7194;2;0.0;0.5;0.5
5;02667e74-fd0d-317f-bdfc-74c109334f2a;4;1.0;1.25;2.5
6;035f8ca0-fb0f-3914-898c-9b17fa367daa;1;0.0;0.0;0.0
7;0394db22-aac7-38b6-af51-2324e1c59b97;5;2.0;3.4;4.0
8;03f5fe07-6117-3dfc-b2a1-6393f2498f00;7;3.857142857142857;5.428571428571429;6.0
10;055e3f3d-b078-3e38-909a-a654166b28e9;4;1.0;1.5;2.25
11;066d95e4-1de9-3394-b860-4916162545a8;7;3.5714285714285716;4.285714285714286;6.0
12;06e101d5-a976-3ec7-9c68-7f5164e5e84a;10;4.3;5.2;8.1
13;071120d3-13bc-3ae5-83e9-52214f42ec17;6;2.1666666666666665;2.8333333333333335;4.166666666666667
14;071be0c9-e4dc-30ac-949d-3598f457528d;1;0.0;0.0;0.0
15;074ffafa-3ea2-32a3-8c1d-eaf79ed3f37e;3;1.0;1.0;2.0
16;0822a72a-6697-3a11-8e76-cf301ffbb197;4;1.5;1.5;2.25
17;08c18e38-c710-37d7-a1b5-1bd9d2eac80f;6;1.1666666666666667;2.8333333333333335;4.333333333333333
18;0a2e8bab-a762-3e13-8a1e-236c31976b75;3;0.6666666666666666;1.0;1.3333333333333333
19;0cb2d83e-fd4c-3990-8867-7db84dc03da1;1;0.0;0.0;0.0
20;0d25b93f-41c2-3e77-87f2-2a5a498fe066;6;1.8333333333333333;2.3333333333333335;4.666666666666667
21;0d777f09-6203-3f74-995f-bbde1953afb6;2;0.0;0.5;0.5
22;0ec5751b-4b03-357d-81c5-e14c6197dfc2;1;0.0;0.0;0.0
23;103cc539-0ebe-33a2-b790-3357f7a79ccc;3;0.6666666666666666;1.3333333333333333;1.3333333333333333
24;11a804a9-a192-3a94-b931-6a00d8d8d23f;4;2.25;2.25;3.0
25;11b9bb02-5283-3d93-ae22-4d4b3203cb3a;3;0.6666666666666666;1.3333333333333333;1.3333333333333333
26;11bc07db-bd49-3f16-bd4e-5c7228853400;2;0.5;0.5;1.0
27;1204c39d-8614-3ac5-ae17-046f3ac25f0d;8;2.625;4.125;5.5
28;12ca92f1-73e3-32a0-9644-df8445d42fc0;4;0.5;1.75;2.25
29;13c73228-c809-32b2-8c18-50cb55a14daf;3;1.3333333333333333;1.3333333333333333;2.0
30;1437bffc-f36c-318b-8946-139aea81353e;5;1.0;1.8;3.2
31;14891388-4759-373f-987e-8e3a5b264aae;9;2.7777777777777777;5.333333333333333;8.0
32;14b7680e-49ac-399a-a8d8-2db10a3c0c73;1;0.0;0.0;0.0
33;188d336b-c6b5-3991-969b-f62ec049b8e3;8;4.375;6.125;7.0
34;19b65369-f6c1-3725-a2ea-019005f9d309;3;1.0;1.0;1.3333333333333333
