index;playlist;population;predicted100;predicted200;predicted500
0;1NNYUduxzrtLDYoyTjAMmW.Je n'aime pas le Classique.artist.txt;40;8.525;14.9;21.05
1;2FfAi71dM3LJ9UwghwxEtF.Sleep Time.artist.txt;31;4.290322580645161;7.096774193548387;12.35483870967742
2;2MGfLgZXgSXDsYN3CzaNps.Werken met Klassiek.artist.txt;22;5.318181818181818;8.045454545454545;10.227272727272727
3;37i9dQZF1DWSPYCQqDPtY7.Spotify Orchestra: Double Bass.artist.txt;44;7.159090909090909;11.75;24.295454545454547
4;37i9dQZF1DWSXyN2w7ILMl.Peaceful Choral Music by Living Composers.artist.txt;34;17.058823529411764;22.529411764705884;30.058823529411764
5;37i9dQZF1DWTZaA3VFnR5i.Classical World: UK & Ireland.artist.txt;49;6.73469387755102;11.224489795918368;23.183673469387756
6;37i9dQZF1DWUL3kA2TtHbs.Classical World: Finland.artist.txt;27;4.0;7.111111111111111;16.22222222222222
7;37i9dQZF1DWUfMnnPBigKP.Symphony of the Winds.artist.txt;45;7.288888888888889;12.333333333333334;27.444444444444443
8;37i9dQZF1DWV0gynK7G6pD.Classical New Releases: Spotify Picks.artist.txt;43;10.790697674418604;19.627906976744185;33.93023255813954
9;37i9dQZF1DWVQTBWd2FvK6.Spotify Orchestra: Viola.artist.txt;46;10.23913043478261;17.934782608695652;31.152173913043477
10;37i9dQZF1DWVfS4Cdd3PNf.Opera 100: Spotify Picks.artist.txt;92;15.076086956521738;27.565217391304348;42.28260869565217
11;37i9dQZF1DWW97v8hMjYEZ.Classical World: Spain.artist.txt;46;6.239130434782608;11.543478260869565;32.06521739130435
12;37i9dQZF1DWWEJlAGA9gs0.Classical Essentials.artist.txt;92;20.83695652173913;35.67391304347826;56.80434782608695
13;37i9dQZF1DWWcdoD971JiK.Art of Fugue.artist.txt;32;7.25;11.875;19.625
14;37i9dQZF1DWWusEYOQAF3N.Classical World: Italy.artist.txt;49;8.46938775510204;17.20408163265306;34.51020408163265
