index;playlist;population;predicted100;predicted200;predicted500
0;012f3c51-f4f4-3ad6-b4f5-3cb54e9133a5;9;8.0;8.0;8.0
1;01777d7e-2538-3d90-a334-90a38cc5613a;16;15.0;15.0;15.0
2;02021595-3e12-37c0-9c64-756dd47d8122;14;2.642857142857143;3.9285714285714284;7.928571428571429
3;02930d8d-adbf-3d1a-ba82-f17772f51951;7;1.1428571428571428;1.1428571428571428;1.7142857142857142
4;067a98a5-6c8a-3605-9003-606d57650fab;12;7.75;9.25;10.083333333333334
5;06c7ef9c-9fcc-3f66-8ba2-9bb1a76c91cc;10;3.6;3.7;5.0
6;07ed5731-0f0e-3706-be9b-80edb2652110;10;9.0;9.0;9.0
7;08be7c1c-7ac3-3830-bf9c-7fd5efafdbba;7;5.571428571428571;6.0;6.0
8;08c478e2-5750-3821-9733-e14efc7ad8cd;15;13.066666666666666;14.0;14.0
9;0a959e2e-64d1-35c0-b7ab-945524b4de92;8;7.0;7.0;7.0
10;0b630451-13fe-38ce-b058-fa3371d3d2ba;11;2.8181818181818183;3.1818181818181817;5.0
11;10086d2c-bc39-39aa-a7f0-8ca19832c88a;15;14.0;14.0;14.0
12;10a83055-bc78-390a-93c7-ef2a437412f9;8;5.125;7.0;7.0
13;10fb18a1-97f9-3eff-8451-4398fdff3667;9;1.7777777777777777;3.4444444444444446;5.666666666666667
14;11a42146-be5b-3c52-b1e5-8b7bb7bab77d;11;6.181818181818182;8.363636363636363;10.0
15;136637ff-fb91-3a02-9a9a-0a470eea8a62;17;2.0588235294117645;3.3529411764705883;6.705882352941177
16;13be0b7e-efe0-3e80-822b-aa9ba1176408;19;9.789473684210526;9.789473684210526;9.789473684210526
17;143da8c1-e5ba-316b-9e03-2f9cc368797b;15;10.4;11.266666666666667;13.133333333333333
18;163468dd-41cc-3818-a874-c867959fe603;28;25.571428571428573;27.0;27.0
19;17663ce2-091a-37d4-88f2-f44a836ec78b;8;3.25;3.25;3.25
20;17794640-9475-3cca-8772-1ce772fe4955;8;1.0;1.375;2.875
21;18111b19-4e0d-3395-9a4b-89ed3e86e4cb;12;5.0;5.0;8.333333333333334
22;18319ec1-84b0-31a2-b12c-2b901ea289b9;13;2.3846153846153846;4.076923076923077;6.384615384615385
23;1a4221d2-8f23-3ba5-95e7-37a102d8fbd9;9;4.888888888888889;5.555555555555555;7.0
24;1a984cff-9784-3c3a-910c-c8fa432908bd;9;0.8888888888888888;0.8888888888888888;1.1111111111111112
25;1c69d03e-7366-370c-a738-5544cd86f85e;26;3.8076923076923075;6.538461538461538;12.923076923076923
26;1d6918f9-4d93-32ec-96ce-953ca4fb5314;9;8.0;8.0;8.0
27;1e859655-3d35-3c31-9fb6-53ae21ddc1fe;7;1.8571428571428572;2.857142857142857;4.714285714285714
28;1f331cd5-0328-3ab0-b4c2-5c14f3173ae2;10;8.1;9.0;9.0
29;1f3c367f-e2f8-3117-949e-90608877bbec;11;6.545454545454546;6.909090909090909;9.090909090909092
30;21a2603d-10a5-3ed8-86b9-09fdbe6d0955;9;2.111111111111111;3.7777777777777777;6.222222222222222
