channel,id,datetime,duration,composer,title,album,publication,instrumental,genre,interpreter,mop,best,best_matching_score,composer_uri
401,3,2017-06-26T00:00:12+02:00,00:09:04:00,Claude Debussy,Prélude à l'après-midi d'un faune L 86 - pour orchestre,Charles Munch dirige Claude Debussy,,,Musique symphonique,Orchestre Symphonique De Boston;Charles Munch,Orchestre;Chef d'orchestre,http://data.doremus.org/expression/09bcd7d1-ace1-3321-8971-3f997f8fe0c7,0.87,http://data.doremus.org/artist/bcf39e82-e208-3049-b550-1feaae6071a6
401,4,2017-06-26T00:09:16+02:00,00:10:16:00,Maurice Ravel,Concerto pour piano en Sol Maj : Adagio assai,Julius Katchen : The Complete Decca Recordings / CD 32,,,Musique symphonique,Julius Katchen;Orchestre Symphonique De Londres;Istvan Kertesz,Piano;Orchestre;Chef d'orchestre,http://data.doremus.org/expression/720d7dd5-b4c5-349f-a665-0dde0ba99002,0.86,http://data.doremus.org/artist/1b1205f9-b99a-3bb8-ba77-256689af2e00
401,5,2017-06-26T00:19:32+02:00,00:02:56:00,Modeste Moussorgski,Tableaux d'une exposition : Bydlo,Moussorgski : Tableaux d'une exposition,2016-01-01,,Musique symphonique,Orchestre Philharmonique De Vienne;Gustavo Dudamel,Orchestre;Chef d'orchestre,http://data.doremus.org/expression/c1f2d8cf-95ae-34f8-ab4c-6e29d12bbf3e,1.00,http://data.doremus.org/artist/6513ebdd-6347-32ef-a5ae-d2cd54954e1e
401,7,2017-06-26T00:22:32+02:00,00:06:07:00,Heitor Villa-Lobos,Bachianas brasileiras nº5 : Aria,Barbara Hendricks : La voix du ciel,,,Musique chorale et vocale,Barbara Hendricks;Violoncelles Du Royal Philharmonic Orchestra;Enrique Batiz,Soprano;Orchestre;Chef d'orchestre,http://data.doremus.org/expression/bcacb33e-431c-3130-9028-994b8e9ab312,1.00,http://data.doremus.org/artist/ded35c7d-c496-3c17-8773-439fb62f60a8
401,8,2017-06-26T00:28:39+02:00,00:03:06:00,Benjamin Britten,Simple symphony op 4 : Playful pizzicato - pour orchestre à cordes,Benjamin Britten dirige ses propres oeuvres : The young person's guide to the orchestra et autres oeuvres,,,Musique symphonique,Orchestre De Chambre Anglais;Benjamin Britten,Orchestre;Chef d'orchestre,http://data.doremus.org/expression/21507908-212b-3ff5-8c71-7fba0c46f53e,1.00,http://data.doremus.org/artist/c23f132e-5813-39f5-aeaa-106738ff9123
401,9,2017-06-26T00:31:45+02:00,00:01:24:00,Camille Saint Saens,Le carnaval des animaux : L'éléphant,Camille Saint Saens : Concertos pour violoncelle n°1 et 2 et autres oeuvres,2016-01-01,,Musique symphonique,Louis Lortie;Helene Mercier;Alasdair Malloy;Orchestre Philharmonique De Bergen;Neeme Jarvi,Piano;Piano;Harmonica de verres;Orchestre;Chef d'orchestre,http://data.doremus.org/expression/6caa458f-291b-36b8-af8e-d665e3a05476,1.00,http://data.doremus.org/artist/a4e8f64d-3411-3eb4-8e09-59e24bc26bf3
401,10,2017-06-26T00:33:09+02:00,00:03:04:00,Camille Saint Saens,Le carnaval des animaux : Le cygne,André Navarra : Musique de chambre,1977-01-01,,Musique de chambre,Andre Navarra;Annie D' Arco,Violoncelle;Piano,http://data.doremus.org/expression/d547e458-a447-3ede-b664-3fb109c0fef0,1.00,http://data.doremus.org/artist/a4e8f64d-3411-3eb4-8e09-59e24bc26bf3
401,11,2017-06-26T00:36:13+02:00,00:06:18:00,Maurice Ravel,Pavane pour une infante defunte,Manuel Rosenthal dirige Ravel,1959-01-01,,Musique symphonique,Orchestre Du Theatre National De L'Opera De Paris;Manuel Rosenthal,Orchestre;Chef d'orchestre,http://data.doremus.org/expression/589c81cf-2aee-3aa9-8953-6a03d85c716b,0.97,http://data.doremus.org/artist/1b1205f9-b99a-3bb8-ba77-256689af2e00
401,13,2017-06-26T00:42:36+02:00,00:01:44:00,Gabriel Faure,Les presents,Gabriel Faure : melodies / volume 3,1993-01-01,,Musique de chambre,Jeff Cohen;Francois Le Roux,Piano;Voix Baryton (voix),http://data.doremus.org/expression/b96f7258-e206-3263-984b-5161f006dc4e,0.92,http://data.doremus.org/artist/c2e25a07-7a54-335a-9a9e-e20a47713a7d
401,14,2017-06-26T00:44:20+02:00,00:02:50:00,Gabriel Faure,Clair de lune,Mélodies françaises,1992-01-01,,Musique chorale et vocale,Francois Le Roux;Jeff Cohen,Baryton (voix);Piano,http://data.doremus.org/expression/83ca010a-6ba4-34ea-a106-cd945961c866,1.00,http://data.doremus.org/artist/c2e25a07-7a54-335a-9a9e-e20a47713a7d
401,15,2017-06-26T00:47:10+02:00,00:01:34:00,Edouard Grieg,Peer Gynt op 23 : Nu er her stellet (Acte V Sc 5) Air de Solveig,Edouard grieg : Peer Gynt op 23 (intégrale),2005-01-01,,Musique symphonique,Peter Mattei;Camilla Tilling;Charlotte Hellekant;Orchestre Symphonique D'Etat D'Estonie;Paavo Jarvi,Baryton (voix) PEER GYNT;Soprano SOLVEIG;Mezzo-soprano ANITRA;Orchestre;Chef d'orchestre,http://data.doremus.org/expression/16ddcf0a-d765-3bfd-91a7-e68961b4d74f,1.00,http://data.doremus.org/artist/182eb912-5a5b-3082-9008-9d46d47548ca
401,16,2017-06-26T00:48:44+02:00,00:07:23:00,Camille Saint Saens,Danse macabre op 40 - poème symphonique,Danse macabre / Kent Nagano dirige l'Orchestre symphonique de Montréal,2016-01-01,,Musique symphonique,Andrew Wan;Orchestre Symphonique De Montreal;Kent Nagano,Violon;Orchestre;Chef d'orchestre,http://data.doremus.org/expression/ffd6ade9-7753-3bc5-88eb-b5c5484fce1d,1.00,http://data.doremus.org/artist/a4e8f64d-3411-3eb4-8e09-59e24bc26bf3
401,17,2017-06-26T00:56:07+02:00,00:05:08:00,Edouard Grieg,7 lyrische Stückchen op 47 : Mélodie op 47 n°3,Lucas Debargue interprète Scarlatti Chopin Liszt et Ravel,2016-01-01,,Musique de chambre,Lucas Debargue,Piano,http://data.doremus.org/expression/f254a1cf-8fa5-3634-9593-fb2c5741ff51,0.92,http://data.doremus.org/artist/182eb912-5a5b-3082-9008-9d46d47548ca
401,19,2017-06-26T01:01:26+02:00,00:02:34:00,Erik Satie,Trois gymnopédies: I. Lent et douloureux,BD Music Presents Erik Satie,2015-01-01,,,Francis Poulenc,,http://data.doremus.org/expression/3de973e3-e853-3183-ac20-5d6fbc25c561,1.00,http://data.doremus.org/artist/c536e11e-7871-3469-b913-1883b0b60e98
401,20,2017-06-26T01:04:00+02:00,00:03:29:00,Erik Satie,Je te veux,BD Music Presents Erik Satie,2015-01-01,,,Jean Wiener,,http://data.doremus.org/expression/08195848-b2cb-38ad-bac2-932394076ca5,1.00,http://data.doremus.org/artist/c536e11e-7871-3469-b913-1883b0b60e98
401,21,2017-06-26T01:07:29+02:00,00:01:55:00,Mario Castelnuovo-Tedesco,2 études d'ondes : Les murmures de la mer (Sea murmurs) - arrangement pour violon et piano,Erick Friedman : The complete RCA Album collection / CD 3,2017-01-01,,Musique de chambre,Erick Friedman;Brooks Smith,Violon;Piano,http://data.doremus.org/expression/1204a8b9-c55c-3b6f-85c9-142aff641b2d,0.75,http://data.doremus.org/artist/1224714e-8f03-3429-af09-30cc24fed146
401,22,2017-06-26T01:09:24+02:00,00:03:25:00,Manuel De Falla,La vie brève : Danse espagnole n°1 - arrangement pour violon et piano,Erick Friedman : The complete RCA Album collection / CD 3,2017-01-01,,Musique de chambre,Erick Friedman;Brooks Smith,Violon;Piano,http://data.doremus.org/expression/bb682222-5671-389a-b3ed-a8317e8beb9e,1.00,http://data.doremus.org/artist/5733cce8-28b7-3099-a2b2-a5c1c3333f17
401,23,2017-06-26T01:12:49+02:00,00:04:17:00,Leonardo Vinci,L'abbandonno di Armida/Gismondo re di Polonia : Nave altera che in mezzo all'onde (2ème partie Sc 6) Clorinda,Carnevale 1729,2017-01-01,,Opéra,Ann Hallenberg;Il Pomo D'Oro;Stefano Montanari,Mezzo-soprano;Orchestre;Chef d'orchestre,,,http://data.doremus.org/artist/d6a3b217-2592-34cf-a383-f9dce81f3898
401,24,2017-06-26T01:17:06+02:00,00:01:49:00,Georg Philipp Telemann,Wasser Ouverture TWV 55 : C3 (Suite Wassermusik Hamburger Ebb und Fluth) : 3. Bourrée (die erwachende Thetis),Haendel : Water music et Telemann : Wassermusik,2003-01-01,,Musique symphonique,Zefiro;Alfredo Bernardini,Orchestre;Chef d'orchestre,,,http://data.doremus.org/artist/f1f96c56-82c9-3169-a157-dad497493f51
