channel,id,datetime,duration,composer,title,album,publication,instrumental,genre,interpreter,mop,best,best_matching_score,composer_uri
404,4,2017-01-30T00:00:35+01:00,00:05:02:00,Wayan Lotring,Gambangan,Indonésie/Bali/Hommage a Wayan Lotring,1989-01-01,,Musique traditionnelle,Divers;Wayan Lotring,Xylophone Percussions;Chef d'orchestre,,,
404,5,2017-01-30T00:05:37+01:00,00:01:51:00,Colin Mac Phee,Balinese ceremonial music : gambangan - pour 2 pianos,Dennis russell davies dirige colin mac phee,1996-01-01,,Musique symphonique,Stephen Drury;Yukiko Takagi,Piano;Piano,http://data.doremus.org/expression/88b47eef-d571-36fd-83d2-b99e87f1885d,1.00,http://data.doremus.org/artist/646d54a3-ad91-3606-903b-6777bd8a196d
404,6,2017-01-30T00:07:28+01:00,00:04:10:00,,Divertissements musicaux : Flute solo,Bali / Divertissements musicaux et danses de transe,1971-01-01,,Musique traditionnelle,Genggong,Orchestre,,,
404,7,2017-01-30T00:11:38+01:00,00:12:13:00,Ravi Prasad,Tampura minera,Ravi Prasad et Pedro Soler,1999-01-01,,Musique du monde,Ravi Prasad;Pedro Soler,Percussions;Guitare,,,http://data.doremus.org/artist/e37944a8-7754-3408-8ab1-2cd238218273
404,10,2017-01-30T00:24:23+01:00,00:02:15:00,,Mompaidé,Indonésie/Chants d'apaisement,2014-01-01,,Musique traditionnelle,Tandawuya Panemba,Voix,,,
404,11,2017-01-30T00:26:38+01:00,00:01:39:00,,Flûte,Amérique latine,2003-01-01,,Musique traditionnelle,Divers,,,,
404,12,2017-01-30T00:28:17+01:00,00:03:47:00,,Obong dzame  etam etam eta wa,Gabon/Musiciens de la foretvol.1 (cdarch),1981-01-01,,Musique traditionnelle,Nze Menvie,Harpe,,,
404,14,2017-01-30T00:32:34+01:00,00:16:01:00,,Semarandana,Indonésie/Bali/Les grands gong kebyar des années soixante,,,Musique traditionnelle,Gong Kebyar kusuma Darma De Pinda;Wayan Juglir,Orchestre;Chef d'orchestre,,,
404,15,2017-01-30T00:48:35+01:00,00:06:58:00,,Chant et sanza,Gabon / Musique des pygmées bibayak / Chantres de l'épopée,1989-01-01,,Musique traditionnelle,Homere Zambo;Jean Nkoulou,Voix,,,
404,17,2017-01-30T00:55:44+01:00,00:03:42:00,,Ollantay,Pérou : Charango et chants du Cuzco,1988-01-01,,Musique traditionnelle,Julio Benavente Diaz,Charango (luth),,,
