channel,id,datetime,duration,composer,title,album,publication,instrumental,genre,interpreter,mop,best,best_matching_score,composer_uri
407,3,2017-12-04T18:00:04+01:00,00:04:21:00,Ron Goodwin,Runaway plane,BOF/ Those magnificent men in their flying machines /,1965-01-01,,Musique de film,Ron Goodwin,Chef d'orchestre,,,
407,4,2017-12-04T18:04:25+01:00,00:03:34:00,John Williams,Star Wars : Le réveil de la force : The Falcon,BOF / Star Wars : Le réveil de la force,2015-01-01,,Musique de film,,,http://data.doremus.org/expression/57ac9920-c460-30ce-918e-79ca95c0b137,1.00,http://data.doremus.org/artist/8b49e5af-83dc-381a-84a1-f5a0dc332b72
407,5,2017-12-04T18:07:59+01:00,00:03:17:00,Lalo Schifrin,Shifting gears (album recording),BOF / Bullitt,2009-01-01,,Musique de film,,,,,http://data.doremus.org/artist/37cf105f-3435-36bf-8932-778998c8aa4a
407,6,2017-12-04T18:11:16+01:00,00:03:13:00,Henri Mancini,Two for the road : Congarocka,BOF / Two for the road - Arabesque / Vol.7,2014-01-01,,Musique de film,Henri Mancini And His Orchestra,Orchestre,,,http://data.doremus.org/artist/f812bcfb-a58b-38cd-8600-bd93f2b03672
407,7,2017-12-04T18:14:29+01:00,00:01:50:00,Jimmy Bowen,Vanishing point : Super soul theme,BOF / Vanishing point,2002-01-01,,Musique de film,The Jb Pickers,,,,
407,8,2017-12-04T18:16:19+01:00,00:03:42:00,,Convoy : Lucille,BOF / Convoy,1978-01-01,,Musique de film,Kenny Rogers,,,,
407,10,2017-12-04T18:20:04+01:00,00:04:12:00,,Little maggie,You can never go fast enough,2003-01-01,,Pop-Rock et autres,Sandy Bull,,,,
407,11,2017-12-04T18:24:16+01:00,00:04:05:00,Gush,Paris Willouby: Let's burn again,BOF/Paris Willouby,2016-01-01,,Musique de film,,,,,
407,12,2017-12-04T18:28:21+01:00,00:02:59:00,Tangerine Dream,Le convoi de la peur : Search,BOF / Le convoi de la peur (Sorcerer),1977-01-01,,Musique de film,Tangerine Dream;Edgar Froese;Peter Baumann;Christoph Franke,,,,
407,13,2017-12-04T18:31:20+01:00,00:02:49:00,Tom Holkenborg,Mad Max : Fury road : Into the canyon,BOF / Mad Max : Fury road (version deluxe),2015-01-01,,Musique de film,Junkie Xl,,,,
407,14,2017-12-04T18:34:09+01:00,00:09:52:00,Hans Zimmer,Blade Runner 2049 : Sea wall,BOF / Blade Runner 2049,2017-01-01,,Musique de film,,,,,http://data.doremus.org/artist/24dd1f5e-591c-303c-ad66-3e2da62632ce
407,16,2017-12-04T18:44:04+01:00,00:04:30:00,,Flying delorean?,Back to the future partii,1989-01-01,,Musique de film,Alan Silvestri,Chef d'orchestre,,,
407,17,2017-12-04T18:48:34+01:00,00:09:52:00,Ron Goodwin,Von holstein and seagull-sir percy away-boxkite-avro with trai,BOF/ Those magnificent men in their flying machines /,,,Musique de film,Ron Goodwin,Chef d'orchestre,,,
407,18,2017-12-04T18:58:26+01:00,00:00:06:00,Riz Ortolani,Le fanfaron : Le klaxon #1,BOF / Le fanfaron (Il sorpasso) / Le pigeon...,2014-01-01,,Musique de film,,,,,
407,19,2017-12-04T18:58:32+01:00,00:02:39:00,Riz Ortolani,Le fanfaron : Thème du fanfaron,BOF / Le fanfaron (Il sorpasso) / Le pigeon...,2014-01-01,,Musique de film,,,,,
407,21,2017-12-04T19:01:15+01:00,00:05:35:00,,Two for the road,Two for the road,1997-01-01,,Jazz,Dave Grusin,,,,
407,22,2017-12-04T19:06:50+01:00,00:02:42:00,Burkhard Dallwitz,Keep on walking,BOF / Les chemins de la liberté,2011-01-01,,Divers,,,,,
407,23,2017-12-04T19:09:32+01:00,00:02:03:00,Alberto Iglesias,Exodus Gods and Kings : Leaving Memphis,BOF/ Exodus : Gods and kings,2014-01-01,,Musique de film,,,,,
407,24,2017-12-04T19:11:35+01:00,00:01:29:00,Gustavo Santaolalla,La partida,Carnets de voyages,2004-01-01,,Musique de film,,,,,
407,25,2017-12-04T19:13:04+01:00,00:03:12:00,Lucio Godoy,Twenty years !...,BOF / Blackthorn,2010-01-01,,Musique de film,,,,,
407,26,2017-12-04T19:16:16+01:00,00:03:08:00,Joe Hisaishi,Summer road,Bof / Eté de Kikujiro,1999-01-01,,Musique de film,Joe Hisaishi;Takeshi Kitano,Piano,,,
407,27,2017-12-04T19:19:24+01:00,00:05:59:00,Joe Hisaishi,Painters,Bof / Hana-bi,,,Musique de film,Joe Hisaishi,Piano,,,
407,29,2017-12-04T19:25:27+01:00,00:02:41:00,Alan Silvestri,I'm forrest...forrest gump,B.O.F / Forrest gump,1994-01-01,,Musique de film,,,,,
407,30,2017-12-04T19:28:08+01:00,00:02:30:00,Mark Orton,Nebraska : The ambush,BOF / Nebraska,2013-01-01,,Musique de film,,,,,
407,31,2017-12-04T19:30:38+01:00,00:01:50:00,Rolfe Kent,Schmidt went to denver,Bof : About Schmidt,2002-01-01,,Musique de film,Larry Groupe,Chef d'orchestre,,,
407,32,2017-12-04T19:32:28+01:00,00:02:48:00,Michel Magne,Un singe en hiver : Pékin-Buenos Aires,Melodie en sous-sol / Un singe en hiver,,,Musique de film,,,,,http://data.doremus.org/artist/8f760a28-d0d8-3c9f-bc15-995df141cc30
407,33,2017-12-04T19:35:16+01:00,00:01:52:00,Georges Delerue,L'ainé des Ferchaux : -Fin de route / Arrivée à la Nouvelle-Orléans,BOF / L'aine des Ferchaux / Un flic,1972-01-01,,Musique de film,,,,,http://data.doremus.org/artist/e21cde2f-2589-3744-93b4-67382915754d
407,34,2017-12-04T19:37:08+01:00,00:04:00:00,Philippe Eidel,Les randonneurs : We are together,Les randonneurs / C'est arrive pres de chez vous,1997-01-01,,Musique de film,,,,,
407,36,2017-12-04T19:41:11+01:00,00:04:54:00,John Boshoff,The song of the shepherd,Bof / Les dieux sont tombes sur la tete,1996-01-01,,Musique de film,,,,,
407,37,2017-12-04T19:46:05+01:00,00:03:24:00,Mychael Danna,La Llorona,Little miss sunshine,2006-01-01,,Musique de film,Devotchka,,,,
407,38,2017-12-04T19:49:29+01:00,00:02:21:00,Gabriel Yared,Crazy Fred,Bof / Bon voyage,2003-01-01,,Musique de film,Rolf Wilson;Sue Bohling;Nicholas Bucknall;Simon Chamberlain;Divers;Harry Rabinowitz,Violon;Cor anglais;Clarinette;Piano;Orchestre;Chef d'orchestre,,,http://data.doremus.org/artist/91241c0b-2878-3b5d-8a6d-36289c12f287
407,39,2017-12-04T19:51:50+01:00,00:04:02:00,Paco De Lucia,The hit : The hit,BOF / The hit,1984-01-01,,Musique de film,Paco De Lucia;De Lucia Pepe;Jorge Pardo;J Carlos Rebato;Juan Albert,Guitare;Guitare;Flûte traversière;Guitare basse;Piano,,,
407,40,2017-12-04T19:55:52+01:00,00:02:55:00,Angelo Badalamenti,Rose's theme,Bof / Une histoire vraie,1999-01-01,,Musique de film,,,,,http://data.doremus.org/artist/447286cc-89b1-36d3-9c26-2869e0b33ace
407,41,2017-12-04T19:58:47+01:00,00:02:58:00,Elmer Bernstein,Chen lee and the general,BOF / True grit,1994-01-01,,Musique de film,Julie Andrews,,,,http://data.doremus.org/artist/839d1f4a-1b7f-38c8-ba47-0d1efc8d0a62
407,43,2017-12-04T20:01:49+01:00,00:09:06:00,,Watermelon in eastern way,Bof / Et ta mere aussi,2001-01-01,,Musique de film,Frank Zappa,,,,
407,44,2017-12-04T20:10:55+01:00,00:02:30:00,Ned Miller,Dark moon,BOF / A perfect world,1993-01-01,,Musique de film,Chris Isaak,,,,
407,45,2017-12-04T20:13:25+01:00,00:02:07:00,Ry Cooder,Brothers,B.O.F. / Paris Texas,1985-01-01,,Musique de film,,,,,
407,46,2017-12-04T20:15:32+01:00,00:03:14:00,Alex Somers,Captain fantastic : Church,BOF / Captain fantastic,2016-01-01,,Musique de film,,,,,
407,47,2017-12-04T20:18:46+01:00,00:01:23:00,,Roman candles,BOF / On the road,2012-01-01,,Musique de film,Gustavo Santaolalla;Charlie Haden;Brian Blade,Basse;Batterie,,,
407,49,2017-12-04T20:20:13+01:00,00:04:36:00,Stribor Kusturica,Kostina,Bof / On the milky road,2017-01-01,,Musique de film,Stribor Kusturica;Divers,,,,http://data.doremus.org/artist/d2dd54df-bddc-315d-bd6a-d948f8f81b8e
407,50,2017-12-04T20:24:49+01:00,00:02:27:00,,Le Cerveau - Java Contre Java,Corniaud (le) / Grande vadrouille (la) / Cerveau (le),1958-01-01,,Musique de film,,,,,
407,51,2017-12-04T20:27:16+01:00,00:02:12:00,Philippe Sarde,Les égarés,Philippe Sarde : bandes originales des films d'André Techiné,2004-01-01,,Musique de film,Marcel Azzola;Stephane Grappelli;Orchestre Symphonique De Londres,Chant;Violon;Orchestre,,,http://data.doremus.org/artist/888f9a48-636d-341d-bf04-a60daec65437
407,52,2017-12-04T20:29:28+01:00,00:07:47:00,Antoine Duhamel,Pierrot le fou : Ferdinand,BOF / Pierrot le fou et Week-end,1965-01-01,,Musique de film,,,http://data.doremus.org/expression/3bac3a3b-4d02-3647-bc66-6b011522132b,1.00,http://data.doremus.org/artist/0ff45f40-2c6a-322e-a441-3b4d0ed465ce
407,53,2017-12-04T20:37:15+01:00,00:01:38:00,,Setting Forth,Into the wild (bof),2007-01-01,,Musique de film,Eddie Vedder,,,,
407,54,2017-12-04T20:38:53+01:00,00:03:33:00,Alexander Ebert,All is lost : Somewhere in the midnight of summer,BOF/ All is lost,2013-01-01,,Musique de film,,,,,
407,56,2017-12-04T20:42:30+01:00,00:04:14:00,,Better not look down,Bof /Thelma & Louise,1991-01-01,,Musique de film,Bb King,,,,
407,57,2017-12-04T20:46:44+01:00,00:02:42:00,,I don't care if the sun don't shine,Bof/ Priscilla folle du desert,1994-01-01,,Musique de film,Patti Page,,,,
407,58,2017-12-04T20:49:26+01:00,00:04:57:00,Alexandre Desplat,Comme des betes : Gidget meets Tiberius,BOF / Comme des betes (The secret life of pets),2016-01-01,,Musique de film,Alexandre Desplat,Chef d'orchestre,,,http://data.doremus.org/artist/4cdc649d-dd29-35ff-8994-74f621fb7830
407,59,2017-12-04T20:54:23+01:00,00:04:03:00,,Yekermo sew,Broken flowers,2005-01-01,,Musique de film,Mulatu Astatke,,,,
407,60,2017-12-04T20:58:26+01:00,00:03:42:00,Nick Cave;Ellis Warren,The road,BOF / The Road - la route,2009-01-01,,Musique de film,,,,,
