channel,id,datetime,duration,composer,title,album,publication,instrumental,genre,interpreter,mop,best,best_matching_score,composer_uri
401,3,2017-03-20T00:00:12+01:00,00:04:01:00,Georg Friedrich Haendel,Jules César en Egypte : Non disperar chi sa (Acte I Sc 5) Air de Cléopâtre,Sonya Yoncheva interprète des airs de Haendel,2017-01-01,,Opéra,Sonya Yoncheva;Academia Montis Regalis;Alessandro De Marchi,Soprano Cléopâtre;Orchestre;Chef d'orchestre,,,http://data.doremus.org/artist/ed7eb4d4-1e91-3a02-8e07-cbf857031127
401,4,2017-03-20T00:04:13+01:00,00:09:41:00,Wolfgang Amadeus Mozart,Rondo en Ré Maj K 382 - pour piano et orchestre,Annie Fischer interprète Mozart et Schubert,,,Musique symphonique,Annie Fischer;Orchestre Symphonique De La Radio Hongroise;Ervin Lukacs,Piano;Orchestre;Chef d'orchestre,http://data.doremus.org/expression/2e92fb1b-1321-3874-a83e-e613585d9ef9,0.82,http://data.doremus.org/artist/4802a043-23bb-3b8d-a443-4a3bd22ccc63
401,5,2017-03-20T00:13:54+01:00,00:09:29:00,Jean Sibelius,Symphonie n°2 en Ré Maj op 43 : Allegretto,Jean Sibelius : Symphonies n°2 et n°4,2016-01-01,,Musique symphonique,Philharmonia Orchestra;Herbert Von Karajan,Orchestre;Chef d'orchestre,http://data.doremus.org/expression/4d97eef6-536e-3366-8fc9-e64f0119b05b,0.99,http://data.doremus.org/artist/72b3b303-5c15-319f-9c31-dc73b5b0fe74
401,7,2017-03-20T00:23:29+01:00,00:05:55:00,Gaetano Donizetti,La fille du régiment : Il faut partir (Acte I) Air de Maria - Arrangement pour alto et piano,Bel Canto,2017-01-01,,Musique de chambre,Antoine Tamestit;Cedric Tiberghien,Alto (instrument);Piano,http://data.doremus.org/expression/e4c18721-f96f-309e-98f6-996002d9bab1,1.00,http://data.doremus.org/artist/68e29620-4479-3e32-8961-53e614654d02
401,8,2017-03-20T00:29:24+01:00,00:04:51:00,Giuseppe Verdi,Un giorno di regno : Ouverture,Ouvertures Préludes et Intermèdes d'opéras créés à la Scala de Milan,2017-01-01,,Opéra,Orchestre Philharmonique De La Scala De Milan;Riccardo Chailly,Orchestre;Chef d'orchestre,http://data.doremus.org/expression/533862fe-55c3-34c2-a992-ed9f9f569138,1.00,http://data.doremus.org/artist/b82c0771-5280-39af-ad2e-8ace2f4ebda3
401,9,2017-03-20T00:34:15+01:00,00:05:08:00,Giacomo Puccini,Madame Butterfly : Un bel di vedremo (Acte II) Air de Butterfly,Angela Gheorghiu : Live from Covent Garden,2002-01-01,,Opéra,Angela Gheorghiu;Orchestre De L'Opera Royal De Covent Garden;Ion Marin,Soprano;Orchestre;Chef d'orchestre,http://data.doremus.org/expression/3f6f0c1d-5fa5-39ac-91bf-b550676f4f25,1.00,http://data.doremus.org/artist/5bcd515f-354f-30f8-ae0a-c42b65536d9f
401,10,2017-03-20T00:39:23+01:00,00:02:08:00,Frederic Chopin,Mazurka pour piano n°11 en mi min op 17 n°2,David Fray interprète Chopin,2017-01-01,,Musique soliste,David Fray,Piano,http://data.doremus.org/expression/bb481c20-11bd-3aac-adcd-91964c0699ca,0.95,http://data.doremus.org/artist/00f6e16d-7cd8-3d52-ad65-5f5e85e42123
401,11,2017-03-20T00:41:31+01:00,00:02:15:00,Ernest Bloch,From jewish life : Chanson juive - arrangement pour violoncelle et ensemble instrumental,Exiles,2017-01-01,,Musique symphonique,Ophelie Gaillard;Philippe Berrod;Bernard Cazauran;Lurie Morar;Birnbaum Lea;Sirba Octet,Violoncelle;Clarinette;Contrebasse;Cymbalum;Violoncelle;Orchestre,http://data.doremus.org/expression/c79c0c61-a624-3407-a8cc-f177efa1c576,1.00,http://data.doremus.org/artist/6d6eafea-b4a8-36a5-b109-dad388cf838a
401,13,2017-03-20T00:43:50+01:00,00:05:29:00,Serge Rachmaninov,Preghiera (Concerto pour piano n°2 : Adagio) - arrangement pour violon et piano,Rachmaninov : Preghiera,2017-01-01,,Musique de chambre,Gidon Kremer;Daniil Trifonov,Violon;Piano,http://data.doremus.org/expression/14079ac7-6582-392b-ab4f-917adcce4644,0.91,http://data.doremus.org/artist/fdf137f3-2f21-3c74-b039-3c7c9dedac05
401,14,2017-03-20T00:49:19+01:00,00:03:43:00,Kurt Weill,Marie Galante : Youkali,Inspirations,2016-01-01,,Musique de chambre,Ensemble Convergences;Romain Leleu,Trompette,http://data.doremus.org/expression/b3bc20fd-7c86-3fa6-91bc-76da16113bbc,1.00,http://data.doremus.org/artist/55cf22c5-ba2f-3e63-9004-d8eed4b9854b
401,15,2017-03-20T00:53:02+01:00,00:09:41:00,Franz Schubert,Sonate pour piano n°19 en ut min op posth D 958 : Allegro,Franz Schubert : Sonates pour piano D 845 et D 958,2016-01-01,,Musique soliste,Louis Schwizgebel-Wang,Piano,http://data.doremus.org/expression/3e6a11d0-1c71-3ab8-9637-36a8af61e8e1,0.86,http://data.doremus.org/artist/03954109-0253-35d6-a70e-89ab27dea09c
401,17,2017-03-20T01:02:52+01:00,00:06:05:00,Gioacchino Rossini,Le barbier de Séville : Una voce poco fa (Acte I Sc 5) Cavatine de Rosina,Karine Deshayes : Rossini,2015-01-01,,Opéra,Karine Deshayes;Les Forces Majeures;Raphael Merlin,Mezzo-soprano Rosina;Orchestre;Chef d'orchestre,http://data.doremus.org/expression/2726a6a2-3d68-3ddd-8876-e45e2ea7932e,1.00,http://data.doremus.org/artist/32c2b0ff-35f1-3e65-b0ca-34aaf35f3d50
401,18,2017-03-20T01:08:57+01:00,00:05:36:00,Ludwig Van Beethoven,Sonate n°5 en Fa Maj op 24 (Le printemps) : Adagio molto espressivo,Ludwig van Beethoven : Intégrale des sonates pour violon et piano,2016-01-01,,Musique de chambre,Romain Descharmes;Pierre Fouchenneret,Piano;Violon,http://data.doremus.org/expression/1e5b2b63-d1f5-37aa-8da2-0e3dbcbf83fe,0.98,http://data.doremus.org/artist/6963af5e-b126-3d40-a84b-97e0b78f5452
401,19,2017-03-20T01:14:33+01:00,00:04:24:00,Battista Giovanni Pergolese,Stabat Mater : Stabat mater dolorosa (Duo soprano et contre-ténor),Pergolèse : Stabat Mater et Bach : Cantates,2017-01-01,,Musique religieuse & sacrée,La Nuova Musica;Lucy Crowe;Tim Mead;Patrick Beaugiraud;Simon Jones;Bojan Cicic;Jane Rogers;Jonathan Rees;Timothy Amherst;Silas Wollston;Joseph Mac Hardy;David Bates,Soprano;Contre-ténor;Hautbois d'amour;Violon;Violon;Alto (instrument);Violoncelle;Contrebasse;Orgue;Clavecin;Chef d'orchestre,,,
401,20,2017-03-20T01:18:57+01:00,00:03:19:00,Antonio Vivaldi,Concerto en Ré Maj op 3 nº1 p 146 RV 549 : 1. Allegro,Antonio Vivaldi : L'estro armonico 12 concertos op.3 cd1,1998-01-01,,Musique symphonique,Fabio Biondi;Isabella Longo;Enrico Casazza;Raffaello Negri;Europa Galante;Fabio Biondi,Violon;Violon;Violon;Violon;Orchestre;Chef d'orchestre,http://data.doremus.org/expression/026c30c6-927e-3b67-b603-cafc8f2b5bdc,0.88,http://data.doremus.org/artist/b34f92ab-ad86-361b-a8b8-5c3a4db784d0
401,22,2017-03-20T01:22:27+01:00,00:00:44:00,Jean Sebastien Bach,Fantaisie et fugue pour piano en la min BWV 944 : Fantaisie,Rafal Blechacz interprète Jean Sébastien Bach,2017-01-01,,Musique soliste,Rafal Blechacz,,http://data.doremus.org/expression/5c805893-77e2-3512-9e69-de005675200e,0.91,http://data.doremus.org/artist/269cec9d-5025-3a8a-b2ef-4f7acb088f2b
401,23,2017-03-20T01:23:11+01:00,00:04:25:00,Jean Sebastien Bach,Fantaisie et fugue pour piano en la min BWV 944 : Fugue,Rafal Blechacz interprète Jean Sébastien Bach,2017-01-01,,Musique soliste,Rafal Blechacz,,http://data.doremus.org/expression/5c805893-77e2-3512-9e69-de005675200e,0.91,http://data.doremus.org/artist/269cec9d-5025-3a8a-b2ef-4f7acb088f2b
401,24,2017-03-20T01:27:36+01:00,00:01:16:00,Anne Danican Philidor,Sonate pour flûte à bec et basse continue en ré min : Courante,Sonates et Suites,2015-01-01,,Musique de chambre,Dan Laurin;Anna Paradiso;Domen Marincic,Flûte à bec;Clavecin;Violoncelle,http://data.doremus.org/expression/5c56384b-e422-3108-9f9b-8a4b53abbb13,0.88,http://data.doremus.org/artist/5ee93a89-a39f-3ded-8937-74a880e05b23
401,25,2017-03-20T01:28:52+01:00,00:01:35:00,Anne Danican Philidor,Sonate pour flûte à bec et basse continue en ré min : Gracieusement,Sonates et Suites,2015-01-01,,Musique de chambre,Dan Laurin;Anna Paradiso;Domen Marincic,Flûte à bec;Clavecin;Violoncelle,http://data.doremus.org/expression/5c56384b-e422-3108-9f9b-8a4b53abbb13,0.87,http://data.doremus.org/artist/5ee93a89-a39f-3ded-8937-74a880e05b23
401,26,2017-03-20T01:30:27+01:00,00:01:47:00,Anne Danican Philidor,Sonate pour flûte à bec et basse continue en ré min : Sarabande,Sonates et Suites,2015-01-01,,Musique de chambre,Dan Laurin;Anna Paradiso;Domen Marincic,Flûte à bec;Clavecin;Violoncelle,http://data.doremus.org/expression/5c56384b-e422-3108-9f9b-8a4b53abbb13,0.88,http://data.doremus.org/artist/5ee93a89-a39f-3ded-8937-74a880e05b23
401,27,2017-03-20T01:32:14+01:00,00:03:51:00,Jean Philippe Rameau;Jean Pierre Guignon,Les sauvages - pour 2 violons avec variations,A Madame / Divertissement pour Adélaïde,2015-01-01,,Musique de chambre,Olivier Baumont;Julien Chauvin,Clavecin;Violon,,,
401,29,2017-03-20T01:36:09+01:00,00:02:19:00,Richard Strauss,Don Quichotte op 35 TrV 184 : Thème : Don Quichotte le chevalier à la triste figure - Sancho Panza,Pierre Fournier Edition CD 3,1966-01-01,,Musique symphonique,Pierre Fournier;Giusto Cappone;Orchestre Philharmonique De Berlin;Herbert Von Karajan,Violoncelle;Alto (instrument);Orchestre;Chef d'orchestre,http://data.doremus.org/expression/c45bfcba-d7bc-37e9-8e8e-2c29144aa9a7,1.00,http://data.doremus.org/artist/157157ef-1cb3-3fc7-a4f7-2531989fc942
401,30,2017-03-20T01:38:28+01:00,00:05:32:00,Gustav Mahler,Kindertotenlieder pour baryton et orchestre : Nun will die sonn so hell aufgehn,Récital : Dietrich Fischer-Dieskau interprète Gustav Mahler,,,Musique chorale et vocale,Dietrich Fischer-Dieskau;Orchestre Philharmonique De Berlin;Karl Boehm,Voix Baryton (voix);Orchestre;Chef d'orchestre,,,http://data.doremus.org/artist/15871fdd-5523-3f09-beb2-82cdd26c2766
401,31,2017-03-20T01:44:00+01:00,00:06:07:00,Johannes Brahms,Symphonie n°4 en mi min op 98 : Allegro giocoso,Brahms : Symphonies n°3 et 4,2017-01-01,,Musique symphonique,Orchestre De La Philharmonie De L'Elbe;Thomas Hengelbrock,Orchestre;Chef d'orchestre,http://data.doremus.org/expression/178209d3-de81-3c74-a24d-d3550c040838,0.99,http://data.doremus.org/artist/f9a2ac39-a62d-3be2-8abb-e564de0ec96d
401,32,2017-03-20T01:50:07+01:00,00:08:14:00,Anton Bruckner,Symphonie n°2 en ut min WAB 102 : Scherzo,Bruckner : Symphonie n°2,,,Musique symphonique,Orchestre Metropolitain;Yannick Nezet-Seguin,Orchestre;Chef d'orchestre,http://data.doremus.org/expression/812a1f77-0a6a-31d9-bfa4-29ec1cda4c26,0.99,http://data.doremus.org/artist/df30cc35-ef79-3449-bbdb-da2e0cf1ef27
401,34,2017-03-20T01:58:30+01:00,00:03:38:00,Igor Stravinsky,Divertimento : Scherzo - arrangement pour violon et piano,Wolfgang Amadeus Mozart et Igor Stravinsky : Oeuvres pour violon et piano,2014-01-01,,Musique de chambre,Esther Hoppe;Alasdair Beatson,Violon;Piano,http://data.doremus.org/expression/50ec6809-5216-3193-a210-8dbf706298fa,0.92,http://data.doremus.org/artist/1f1c9292-087a-3ac7-b854-84e213e69dc6
401,35,2017-03-20T02:02:08+01:00,00:05:16:00,Robert Schumann,Toccata en Ut Maj op 7,Robert Schumann : Intégrale des oeuvres pour piano vol 6,2017-01-01,,Musique soliste,Cedric Pescia,Piano,http://data.doremus.org/expression/ca3a3163-830f-33f2-94a7-22eda0b9ae7d,0.95,http://data.doremus.org/artist/f753314d-87a7-32a9-9218-da98ae4f9812
401,36,2017-03-20T02:07:24+01:00,00:03:09:00,Jules Massenet,Nuit d'Espagne,Melodies de Jules Massenet,1995-01-01,,Musique chorale et vocale,Didier Henry;Angeline Pondepeyre,Baryton (voix);Piano,http://data.doremus.org/expression/e6020c48-0f79-3a22-91e1-8faf80fd02e9,1.00,http://data.doremus.org/artist/bb190de9-54d7-3e08-8ec0-d02fc701573f
401,37,2017-03-20T02:10:33+01:00,00:02:05:00,Jules Massenet,Le Cid : Suite : Andalouse,Chabrier Massenet Ravel et Debussy : France Espagne,2015-01-01,,Musique symphonique,Orchestre Les Siecles;Francois Xavier Roth,Orchestre;Chef d'orchestre,http://data.doremus.org/expression/93416552-4512-3eb5-9495-b62192044284,1.00,http://data.doremus.org/artist/bb190de9-54d7-3e08-8ec0-d02fc701573f
401,38,2017-03-20T02:12:38+01:00,00:03:52:00,Jules Massenet,Le Cid : Suite : Madrilène,Chabrier Massenet Ravel et Debussy : France Espagne,2015-01-01,,Musique symphonique,Orchestre Les Siecles;Francois Xavier Roth,Orchestre;Chef d'orchestre,http://data.doremus.org/expression/93416552-4512-3eb5-9495-b62192044284,1.00,http://data.doremus.org/artist/bb190de9-54d7-3e08-8ec0-d02fc701573f
401,39,2017-03-20T02:16:30+01:00,00:05:04:00,Georges Bizet,Carmen : Quand je vous aimerai / L'amour est un oiseau rebelle (Acte I) Air de Carmen et choeur,Carmen (Intégrale),2016-01-01,,Opéra,Victoria De Los Angeles;Orchestre National De La Rtf;Thomas Beecham,Soprano Carmen;Orchestre;Chef d'orchestre,http://data.doremus.org/expression/ad8ddf1f-f1d1-3284-91d7-34fe655f8258,1.00,http://data.doremus.org/artist/e432aa13-207f-34f8-9792-d1d15fcd4711
401,41,2017-03-20T02:21:45+01:00,00:09:02:00,Peter Illich Tchaikovsky,Symphonie n°6 en si min op 74 (Pathétique) : Allegro molto vivace,Tchaikovsky : Symphonies n°1 à 6 / 6 CD,2017-01-01,,Musique symphonique,Orchestre Philharmonique De Londres;Mstislav Rostropovitch,Orchestre;Chef d'orchestre,,,
401,42,2017-03-20T02:30:47+01:00,00:05:29:00,Frederick Delius,Sleigh Ride (Promenade en traîneau),Thomas Beecham dirige Frederick Delius (cd 1),1987-01-01,,Musique symphonique,Royal Philharmonic Orchestra De Londres;Thomas Beecham,Orchestre;Chef d'orchestre,,,http://data.doremus.org/artist/f92bcc45-052e-342d-a00b-1b7cdbd89828
401,43,2017-03-20T02:36:16+01:00,00:03:15:00,Percy Grainger,Molly on the shore,Percy Grainger : Musique pour piano interprété par Marc André Hamelin,1996-01-01,,Musique de chambre,Marc Andre Hamelin,Piano,http://data.doremus.org/expression/6bf93c86-50c2-38a8-805b-d5c48a82142d,1.00,http://data.doremus.org/artist/6b20c91a-e05e-350f-bd4a-eed5443338a4
401,44,2017-03-20T02:39:31+01:00,00:03:21:00,Felix Mendelssohn,Trio n°2 en ut min op 66 : Scherzo : Molto allegro quasi presto - pour violon violoncelle et piano,Beaux Arts Trio,,,Musique de chambre,Beaux Arts Trio;Daniel Guilet;Bernard Greenhouse;Menahem Pressler,Violon;Violoncelle;Piano,http://data.doremus.org/expression/458127fe-d23f-31df-aa99-9b7e1c4a69fd,0.96,http://data.doremus.org/artist/c02d29d9-0ab1-376e-a104-ae6184064092
401,46,2017-03-20T02:42:56+01:00,00:03:29:00,Anton Dvorak,Danses slaves op 46 : Danse slave en ut min op 46 n°7,Dvorak/Danses slaves/Fischer ivan,2002-01-01,,Musique symphonique,Orchestre Du Festival De Budapest;Ivan Fischer,Orchestre;Chef d'orchestre,http://data.doremus.org/expression/38c61541-a9cb-38ef-b473-bc106322369d,0.92,http://data.doremus.org/artist/4b43a26b-1a44-3d19-b257-758661f4859c
401,47,2017-03-20T02:46:25+01:00,00:06:08:00,Anton Dvorak,Danses slaves op 72 : Danse slave en mi min op 72 n°2,Dvorak/Danses slaves/Fischer ivan,2002-01-01,,Musique symphonique,Orchestre Du Festival De Budapest;Ivan Fischer,Orchestre;Chef d'orchestre,http://data.doremus.org/expression/5d49dd8b-7649-3f62-bb13-6e2c629eeaf9,0.92,http://data.doremus.org/artist/4b43a26b-1a44-3d19-b257-758661f4859c
401,48,2017-03-20T02:52:33+01:00,00:04:55:00,Jan Dismas Zelenka,Psaume 50 : Miserere en ut min ZWV 57 - pour soprano choeur et orchestre : 2. Miserere II,Oeuvres sacrées,2009-01-01,,Musique religieuse & sacrée,Tanya Aspelmeier;Ensemble Balthasar Neumann;Thomas Hengelbrock,Soprano;Orchestre;Chef d'orchestre,http://data.doremus.org/expression/f1598259-e568-3cf5-b4e1-48fad1e49154,0.74,http://data.doremus.org/artist/bee4cb9f-3231-32be-8771-4ffb509847fe
401,49,2017-03-20T02:57:28+01:00,00:01:59:00,Antonio Vivaldi,Concerto en sol min op 8 n°2 RV 315 L'été : Adagio - Presto - Adagio,Antonio Vivaldi : Les quatre saisons,1990-01-01,,Musique symphonique,Jaap Van Zweden;Combattimento Consort Amsterdam;Jan Willem De Vriend,Violon;Orchestre;Chef d'orchestre,,,http://data.doremus.org/artist/b34f92ab-ad86-361b-a8b8-5c3a4db784d0
401,50,2017-03-20T02:59:27+01:00,00:02:42:00,Antonio Vivaldi,Concerto en sol min op 8 n°2 RV 315 L'été : Presto,Antonio Vivaldi : Les quatre saisons,1990-01-01,,Musique symphonique,Jaap Van Zweden;Combattimento Consort Amsterdam;Jan Willem De Vriend,Violon;Orchestre;Chef d'orchestre,,,http://data.doremus.org/artist/b34f92ab-ad86-361b-a8b8-5c3a4db784d0
