channel,id,datetime,duration,composer,title,album,publication,instrumental,genre,interpreter,mop,best,best_matching_score,composer_uri
402,3,2017-12-04T00:00:04+01:00,00:06:34:00,Moisei Vainberg,Sonate n°1 op 72 :Adagio,Mieczislaw Weinberg : Musique de chambre,2009-01-01,,Musique de chambre,Michal Kanka;Miguel Borges Coelho,Violoncelle;Piano,http://data.doremus.org/expression/ea230a93-91b7-3077-8862-343125c8614a,0.94,http://data.doremus.org/artist/1f3aac34-ca78-3408-aae1-6e9246871fc4
402,4,2017-12-04T00:06:38+01:00,00:03:16:00,Moisei Vainberg,Sonate n°1 op 72 : Allegretto,Mieczislaw Weinberg : Musique de chambre,2009-01-01,,Musique de chambre,Michal Kanka;Miguel Borges Coelho,Violoncelle;Piano,http://data.doremus.org/expression/ea230a93-91b7-3077-8862-343125c8614a,0.95,http://data.doremus.org/artist/1f3aac34-ca78-3408-aae1-6e9246871fc4
402,5,2017-12-04T00:09:54+01:00,00:03:55:00,Moisei Vainberg,Sonate n°1 op 72 : Allegro,Mieczislaw Weinberg : Musique de chambre,2009-01-01,,Musique de chambre,Michal Kanka;Miguel Borges Coelho,Violoncelle;Piano,http://data.doremus.org/expression/ea230a93-91b7-3077-8862-343125c8614a,0.95,http://data.doremus.org/artist/1f3aac34-ca78-3408-aae1-6e9246871fc4
402,7,2017-12-04T00:13:58+01:00,00:03:09:00,Serge Rachmaninov,13 préludes pour piano : Prélude en si bémol min op 32 n°2,Sviatoslav Richter joue des oeuvres pour piano de Serge Rachmaninov,2014-01-01,,Musique soliste,Sviatoslav Richter,Piano,,,http://data.doremus.org/artist/0ea76b7f-9eca-35c3-8e32-8ba22b19a96e
402,8,2017-12-04T00:17:07+01:00,00:01:14:00,Serge Rachmaninov,13 préludes pour piano : Prélude en Ut Maj op 32 n°1,Sviatoslav Richter joue des oeuvres pour piano de Serge Rachmaninov,2014-01-01,,Musique soliste,Sviatoslav Richter,Piano,,,http://data.doremus.org/artist/0ea76b7f-9eca-35c3-8e32-8ba22b19a96e
402,9,2017-12-04T00:18:21+01:00,00:01:22:00,Serge Rachmaninov,13 préludes pour piano : Prélude en fa min op 32 n°6,Sviatoslav Richter joue des oeuvres pour piano de Serge Rachmaninov,2014-01-01,,Musique soliste,Sviatoslav Richter,Piano,,,http://data.doremus.org/artist/0ea76b7f-9eca-35c3-8e32-8ba22b19a96e
402,10,2017-12-04T00:19:43+01:00,00:02:14:00,Serge Rachmaninov,13 préludes pour piano : Prélude en fa Maj op 32 n°7,Sviatoslav Richter joue des oeuvres pour piano de Serge Rachmaninov,2014-01-01,,Musique soliste,Sviatoslav Richter,Piano,,,http://data.doremus.org/artist/0ea76b7f-9eca-35c3-8e32-8ba22b19a96e
402,11,2017-12-04T00:21:57+01:00,00:02:38:00,Serge Rachmaninov,13 préludes pour piano : Prélude en La Maj op 32 n°9,Sviatoslav Richter joue des oeuvres pour piano de Serge Rachmaninov,2014-01-01,,Musique soliste,Sviatoslav Richter,Piano,,,http://data.doremus.org/artist/0ea76b7f-9eca-35c3-8e32-8ba22b19a96e
402,12,2017-12-04T00:24:35+01:00,00:05:26:00,Serge Rachmaninov,13 préludes pour piano : Prélude en si min op 32 n°10,Sviatoslav Richter joue des oeuvres pour piano de Serge Rachmaninov,2014-01-01,,Musique soliste,Sviatoslav Richter,Piano,,,http://data.doremus.org/artist/0ea76b7f-9eca-35c3-8e32-8ba22b19a96e
402,13,2017-12-04T00:30:01+01:00,00:02:21:00,Serge Rachmaninov,13 préludes pour piano : Prélude en sol dièse min op 32 n°12,Sviatoslav Richter joue des oeuvres pour piano de Serge Rachmaninov,2014-01-01,,Musique soliste,Sviatoslav Richter,Piano,,,http://data.doremus.org/artist/0ea76b7f-9eca-35c3-8e32-8ba22b19a96e
402,15,2017-12-04T00:32:25+01:00,00:03:16:00,Alfred Schnittke,Requiem : Requiem,Alfred Schnittke : Concerto pour choeur et Requiem,2000-01-01,,Musique religieuse & sacrée,Jaroslav Brych,Chef d'orchestre,http://data.doremus.org/expression/fb3f0aab-c407-34d6-8405-917bda907403,1.00,http://data.doremus.org/artist/40e88279-dc12-3dd0-8aeb-3b8dd41af302
402,16,2017-12-04T00:35:41+01:00,00:02:11:00,Alfred Schnittke,Requiem : Kyrie,Alfred Schnittke : Concerto pour choeur et Requiem,2000-01-01,,Musique religieuse & sacrée,Martina Kritznerova;Jana Sovakova;Darina Glatzova;Jaroslav Brych,Soprano;Soprano;Soprano;Chef d'orchestre,http://data.doremus.org/expression/34b55453-c623-3c01-b7da-616fb5ad1c30,1.00,http://data.doremus.org/artist/40e88279-dc12-3dd0-8aeb-3b8dd41af302
402,17,2017-12-04T00:37:52+01:00,00:01:02:00,Alfred Schnittke,Requiem : Dies irae,Alfred Schnittke : Concerto pour choeur et Requiem,2000-01-01,,Musique religieuse & sacrée,Jaroslav Brych,Chef d'orchestre,http://data.doremus.org/expression/fb3f0aab-c407-34d6-8405-917bda907403,1.00,http://data.doremus.org/artist/40e88279-dc12-3dd0-8aeb-3b8dd41af302
402,18,2017-12-04T00:38:54+01:00,00:03:46:00,Alfred Schnittke,Requiem : Tuba mirum,Alfred Schnittke : Concerto pour choeur et Requiem,2000-01-01,,Musique religieuse & sacrée,Jaroslav Brych,Chef d'orchestre,http://data.doremus.org/expression/34b55453-c623-3c01-b7da-616fb5ad1c30,1.00,http://data.doremus.org/artist/40e88279-dc12-3dd0-8aeb-3b8dd41af302
402,19,2017-12-04T00:42:40+01:00,00:01:04:00,Alfred Schnittke,Requiem : Rex tremendae,Alfred Schnittke : Concerto pour choeur et Requiem,2000-01-01,,Musique religieuse & sacrée,Jaroslav Brych,Chef d'orchestre,http://data.doremus.org/expression/fb3f0aab-c407-34d6-8405-917bda907403,1.00,http://data.doremus.org/artist/40e88279-dc12-3dd0-8aeb-3b8dd41af302
