channel,id,datetime,duration,composer,title,album,publication,instrumental,genre,interpreter,mop,best,best_matching_score,composer_uri
404,3,2017-11-13T00:00:11+01:00,00:29:51:00,,Rag Ahir Bhairav: alap and jor,Hariprasad,1974-01-01,,Musique traditionnelle,Hariprasad Chaurasia,Flûte,,,
404,5,2017-11-13T00:30:11+01:00,00:29:19:00,,Bughya et tushiya / Sanca,Nouba Al-Maya,,,Musique traditionnelle,Orchestre De Tanger;Ahmed Zaytouni Sahraoui,Chef d'orchestre,,,
404,7,2017-11-13T00:59:41+01:00,00:29:34:00,,Hamd Ö Dieu vivant et éternel),Pakistan/Khan Nusrat Fateh Ali/En concert à Paris Vol. 3-4-5,1989-01-01,,Musique traditionnelle,Nusrat Fateh Ali Khan;Farouk Fateh Ali Khan;Mujahed Moubarak Ali Khan;Atta Fareed;Divers;Dildar Hussein,Voix;Voix;Voix;Voix Harmonium;Voix;Tabla (timbales),,,
404,9,2017-11-13T01:29:27+01:00,00:29:34:00,,Wasla en maqâm Bayyati,Syrie/Adib al-Dâyikh et l'ensemble al-Kindî/Musiques et chants d'Alep,1995-01-01,,Musique traditionnelle,Adib Al-Dayikh;Ensemble Al Kindi;Qadri Dallal;Adil Shams Al-Din;Walid Suda;Julien Jalaeddin Weiss,Voix;Oud (luth);Percussions;Nay (flûte);Cithare,,,
404,11,2017-11-13T01:59:07+01:00,00:29:00:00,,Ale eih beyess alouni,Warda/Classics,1987-01-01,,Musique traditionnelle,Warda;Divers,Voix,,,
404,13,2017-11-13T02:28:16+01:00,00:29:19:00,,Hollywood raga sindhi Bhairavi,In Hollywood 1971,,,Musique traditionnelle,Ravi Shankar;Alla Rakha;Kamala Chakravarty,Sitar (luth);Tabla (timbales);Tambura (luth),,,
