channel,id,datetime,duration,composer,title,album,publication,instrumental,genre,interpreter,mop,best,best_matching_score,composer_uri
404,4,2017-05-22T00:00:42+02:00,00:05:53:00,,Lommen/Gällsbo-Jonas polska,Suède/Entre triol et sextendel,2009-01-01,,Musique traditionnelle,Nina Perez;Mattias Perez;Daniel Pettersson,Violon;Guitare;Flûte,,,
404,5,2017-05-22T00:06:35+02:00,00:03:36:00,,Polska de Barsebäck,Suède/Entre triol et sextendel,2009-01-01,,Musique traditionnelle,Nina Perez;Mattias Perez;Daniel Pettersson,Violon;Guitare;Vielle à roue,,,
404,6,2017-05-22T00:10:11+02:00,00:02:30:00,Tradit Flandre,'t was op ene witten donderlag (2eme version),Belgique : Ballades danses et chansons de Flandre et de Wallonie,1994-01-01,,Musique traditionnelle,Wannes Van De Velde,,,,
404,7,2017-05-22T00:12:41+02:00,00:04:22:00,Tradit Flandre,Tjanne,Belgique : Ballades danses et chansons de Flandre et de Wallonie,1994-01-01,,Musique traditionnelle,Wannes Van De Velde;Claude Flagel;Herman Dewit,Flûte à bec,,,
404,8,2017-05-22T00:17:03+02:00,00:01:49:00,Tradit Flandre,Bezemdans,Belgique : Ballades danses et chansons de Flandre et de Wallonie,1994-01-01,,Musique traditionnelle,Hubert Boone;Rik Boone;Luk Bosmans;Gaby Boone;Wim Bosmans;Egide Vissenaekens,Violon;Violon;Violon;Flûte à bec;Contrebasse,,,
404,9,2017-05-22T00:18:52+02:00,00:02:25:00,Tradit Wallonie,L'aveine,Belgique : Ballades danses et chansons de Flandre et de Wallonie,1994-01-01,,Musique traditionnelle,Claude Flagel;Louis Spagna;Jean Marie Van Coppenolle;Bernard Vanderheyden,Chant;Claquettes,,,
404,11,2017-05-22T00:21:26+02:00,00:11:41:00,,Bhajana,Bengale : Musique traditionnelle populaire,1972-01-01,,Musique traditionnelle,Rathin Ghosh & Son Ensemble,,,,
404,13,2017-05-22T00:33:51+02:00,00:03:23:00,,La tempêt arrive sur la mer. Que celui qui veut naviguer embarque,Les musiciens bauls du Bengale,1983-01-01,,Musique traditionnelle,Das Pavan,,,,
404,14,2017-05-22T00:37:14+02:00,00:02:21:00,,Chants de Gro-Ba Bzan-Mo,Tibet/Musique et théâtre populaires tibétains,1972-01-01,,Musique traditionnelle,Non Identifie,,,,
404,15,2017-05-22T00:39:35+02:00,00:02:07:00,,Histoire de Gépi,Tibet/Musique et théâtre populaires tibétains,1972-01-01,,Musique traditionnelle,Sering Pasang,,,,
404,17,2017-05-22T00:42:13+02:00,00:08:45:00,,Tantra dit de ""l'assemblée secrète"",Tibet / Monastere de Gyuto / Voix des tantra,2000-01-01,,Musique religieuse & sacrée,Moines De L'Universite Tantrique De Gyuto,,,,
404,18,2017-05-22T00:50:58+02:00,00:05:13:00,,Tibet : les conditions de voyage,Entretiens avec Alexandra David-Néel : Tibet Inde Chine,,,Divers,Alexandra David-Neel,Voix,,,
404,19,2017-05-22T00:56:11+02:00,00:01:44:00,,Moulin à prières,Tibet/Musiques sacrées,1989-01-01,,Musique religieuse & sacrée,Divers,Percussions Voix,,,
404,20,2017-05-22T00:57:55+02:00,00:08:12:00,,Mani-Rimdu: cérémonie de bienvenue,Tibet/Musiques sacrées,1989-01-01,,Musique religieuse & sacrée,Divers,Trompette Hautbois,,,
404,22,2017-05-22T01:06:11+02:00,00:13:12:00,,Chant dédié à la divinité protectrice Midü,Tibet/Traditions rituelles des Bonpos,1993-01-01,,Musique traditionnelle,Divers,Voix Tambour Cymbales,,,
404,23,2017-05-22T01:19:23+02:00,00:05:28:00,,Conques dung-dkar et grandes trompes dung-chen,Tibet/Monastère tibétain de Labrang,1996-01-01,,Musique religieuse & sacrée,Moines Du Monastere Tibetain De Labrang,,,,
404,25,2017-05-22T01:25:02+02:00,00:03:30:00,,Saimon,Japon 7/Shômyô: chant bouddhique secte Shingon/Mieku Kôbôdaïshi,1987-01-01,,Musique traditionnelle,Non Identifie,Voix,,,
404,27,2017-05-22T01:29:11+02:00,00:12:41:00,,Introduction instrumentale,Japon/Zen Hôyô/Liturgie du bouddhisme zen,2010-01-01,,Musique traditionnelle,Divers;Genzan Miyoshi;Myoho Takada,Percussions;Shakuhachi (flûte);Chef d'orchestre,,,
404,28,2017-05-22T01:41:52+02:00,00:07:36:00,,Récitation du Daihishinjû: sutra de la compassion infinie,Japon/Zen Hôyô/Liturgie du bouddhisme zen,2010-01-01,,Musique traditionnelle,Divers;Genzan Miyoshi;Myoho Takada,Percussions Voix;Shakuhachi (flûte);Chef d'orchestre,,,
404,29,2017-05-22T01:49:28+02:00,00:02:33:00,,Prière,Japon/Zen Hôyô/Liturgie du bouddhisme zen,2010-01-01,,Musique traditionnelle,Divers;Genzan Miyoshi;Myoho Takada,Percussions Voix;Shakuhachi (flûte);Chef d'orchestre,,,
404,30,2017-05-22T01:52:01+02:00,00:02:16:00,,Intermède instrumental,Japon/Zen Hôyô/Liturgie du bouddhisme zen,2010-01-01,,Musique traditionnelle,Divers;Genzan Miyoshi;Myoho Takada,Percussions;Shakuhachi (flûte);Chef d'orchestre,,,
404,31,2017-05-22T01:54:17+02:00,00:05:15:00,,Récitation du Daihishinjû,Japon/Zen Hôyô/Liturgie du bouddhisme zen,2010-01-01,,Musique traditionnelle,Divers;Genzan Miyoshi;Myoho Takada,Percussions Voix;Shakuhachi (flûte);Chef d'orchestre,,,
404,32,2017-05-22T01:59:32+02:00,00:02:14:00,,Prière,Japon/Zen Hôyô/Liturgie du bouddhisme zen,2010-01-01,,Musique traditionnelle,Divers;Genzan Miyoshi;Myoho Takada,Percussions Voix;Shakuhachi (flûte);Chef d'orchestre,,,
404,33,2017-05-22T02:01:46+02:00,00:06:22:00,,Intermède instrumental,Japon/Zen Hôyô/Liturgie du bouddhisme zen,2010-01-01,,Musique traditionnelle,Divers;Genzan Miyoshi;Myoho Takada,Percussions;Shakuhachi (flûte);Chef d'orchestre,,,
404,34,2017-05-22T02:08:08+02:00,00:06:54:00,,Récitation du Myôhô-rengekyô,Japon/Zen Hôyô/Liturgie du bouddhisme zen,2010-01-01,,Musique traditionnelle,Divers;Genzan Miyoshi;Myoho Takada,Percussions Voix;Shakuhachi (flûte);Chef d'orchestre,,,
