channel,id,datetime,duration,composer,title,album,publication,instrumental,genre,interpreter,mop,best,best_matching_score,composer_uri
402,3,2017-04-03T00:00:06+02:00,00:08:40:00,Alexander Von Zemlinsky,Sinfonietta op 23 : Sehr lebhaft - arrangement pour orchestre de chambre,Alexander von Zemlinsky : Die Seejungfrau et Sinfonietta,2015-01-01,,Musique symphonique,Orchestre Philharmonique D'Helsinki;John Storgards,Orchestre;Chef d'orchestre,http://data.doremus.org/expression/b22545ed-bc60-370c-be2d-2749fbdfb2c4,0.93,http://data.doremus.org/artist/2f1020fd-60ac-3b4d-9290-5bae9c611efd
402,4,2017-04-03T00:08:46+02:00,00:06:32:00,Alexander Von Zemlinsky,Sinfonietta op 23 : Ballade - arrangement pour orchestre de chambre,Alexander von Zemlinsky : Die Seejungfrau et Sinfonietta,2015-01-01,,Musique symphonique,Orchestre Philharmonique D'Helsinki;John Storgards,Orchestre;Chef d'orchestre,http://data.doremus.org/expression/b22545ed-bc60-370c-be2d-2749fbdfb2c4,0.94,http://data.doremus.org/artist/2f1020fd-60ac-3b4d-9290-5bae9c611efd
402,5,2017-04-03T00:15:18+02:00,00:06:26:00,Alexander Von Zemlinsky,Sinfonietta op 23 : Rondo - arrangement pour orchestre de chambre,Alexander von Zemlinsky : Die Seejungfrau et Sinfonietta,2015-01-01,,Musique symphonique,Orchestre Philharmonique D'Helsinki;John Storgards,Orchestre;Chef d'orchestre,http://data.doremus.org/expression/b22545ed-bc60-370c-be2d-2749fbdfb2c4,0.94,http://data.doremus.org/artist/2f1020fd-60ac-3b4d-9290-5bae9c611efd
402,6,2017-04-03T00:21:44+02:00,00:02:55:00,Alma Mahler,Die stille stadt ( 1910 - nach Richard dehmel),Riccardo chailly dirige alma Mahler et Alexander von Zemlinsky,1997-01-01,,Musique chorale et vocale,Iris Vermillon;Riccardo Chailly;Orchestre Royal Du Concertgebouw D'Amsterdam,Orchestre,,,http://data.doremus.org/artist/94c66412-7f58-34b4-9c69-62eba919f85b
402,7,2017-04-03T00:24:39+02:00,00:01:56:00,Alma Mahler,Bei dir ist es traut ( 1910 - nach rainer Maria rilke),Riccardo chailly dirige alma Mahler et Alexander von Zemlinsky,1997-01-01,,Musique chorale et vocale,Iris Vermillon;Riccardo Chailly;Orchestre Royal Du Concertgebouw D'Amsterdam,Orchestre,,,http://data.doremus.org/artist/94c66412-7f58-34b4-9c69-62eba919f85b
402,9,2017-04-03T00:26:58+02:00,00:15:44:00,Gustav Mahler,Symphonie n°1 en Ré Maj (Titan) : Langsam - Schleppend - Wie ein Naturlaut,Gustav Mahler : Symphonie n°1 et Lieder eines fahrenden Gesellen / Vol.1,2006-01-01,,Musique symphonique,Orchestre Philharmonique De Londres;Klaus Tennstedt,Orchestre;Chef d'orchestre,http://data.doremus.org/expression/23022c55-4ba6-30f9-9982-19fef5611739,0.99,http://data.doremus.org/artist/15871fdd-5523-3f09-beb2-82cdd26c2766
402,10,2017-04-03T00:42:42+02:00,00:07:34:00,Gustav Mahler,Symphonie n°1 en Ré Maj (Titan) : Kräftig bewegt doch nicht zu schnell,Gustav Mahler : Symphonie n°1 et Lieder eines fahrenden Gesellen / Vol.1,2006-01-01,,Musique symphonique,Orchestre Philharmonique De Londres;Klaus Tennstedt,Orchestre;Chef d'orchestre,http://data.doremus.org/expression/23022c55-4ba6-30f9-9982-19fef5611739,0.99,http://data.doremus.org/artist/15871fdd-5523-3f09-beb2-82cdd26c2766
402,11,2017-04-03T00:50:16+02:00,00:10:23:00,Gustav Mahler,Symphonie n°1 en Ré Maj (Titan) : Feierlich und gemessen ohne zu schleppen,Gustav Mahler : Symphonie n°1 et Lieder eines fahrenden Gesellen / Vol.1,2006-01-01,,Musique symphonique,Orchestre Philharmonique De Londres;Klaus Tennstedt,Orchestre;Chef d'orchestre,http://data.doremus.org/expression/23022c55-4ba6-30f9-9982-19fef5611739,0.99,http://data.doremus.org/artist/15871fdd-5523-3f09-beb2-82cdd26c2766
402,12,2017-04-03T01:00:39+02:00,00:19:03:00,Gustav Mahler,Symphonie n°1 en Ré Maj (Titan) : Stürmisch bewegt,Gustav Mahler : Symphonie n°1 et Lieder eines fahrenden Gesellen / Vol.1,2006-01-01,,Musique symphonique,Orchestre Philharmonique De Londres;Klaus Tennstedt,Orchestre;Chef d'orchestre,http://data.doremus.org/expression/23022c55-4ba6-30f9-9982-19fef5611739,0.99,http://data.doremus.org/artist/15871fdd-5523-3f09-beb2-82cdd26c2766
402,14,2017-04-03T01:19:53+02:00,00:06:51:00,Arnold Schoenberg,1. Teil : (orchestervorspiel),Gurrelieder,1995-01-01,,Musique religieuse & sacrée,Siegfried Jerusalem;Sharon Sweet;Marjana Lipovsek;Hartmut Welker;Philip Langridge;Barbara Sukowa;Orchestre Philharmonique De Vienne;Claudio Abbado,Ténor;Soprano;Mezzo-soprano;Baryton (voix);Basse (voix);Orchestre;Chef d'orchestre,,,http://data.doremus.org/artist/4f0d5849-995f-3b9a-99ca-d597d79ae095
402,15,2017-04-03T01:26:44+02:00,00:04:01:00,Arnold Schoenberg,Nun dämpft die dämmerung jeden ton (waldemar),Gurrelieder,1995-01-01,,Musique religieuse & sacrée,Siegfried Jerusalem;Sharon Sweet;Marjana Lipovsek;Hartmut Welker;Philip Langridge;Barbara Sukowa;Orchestre Philharmonique De Vienne;Claudio Abbado,Ténor;Soprano;Mezzo-soprano;Baryton (voix);Basse (voix);Orchestre;Chef d'orchestre,,,http://data.doremus.org/artist/4f0d5849-995f-3b9a-99ca-d597d79ae095
402,16,2017-04-03T01:30:45+02:00,00:09:23:00,Johann Nepomuk Hummel,Tänze für den Apollosaal - arrangement pour viole d'amour violon et contrebasse,Danses viennoises anciennes,1994-01-01,,Musique de chambre,Paul Angerer;Christoph Angerer;Walter Bachkonig;Concilium Musicum De Vienne,Violon;Viole;Contrebasse,,,http://data.doremus.org/artist/6bd8e5c3-e1e3-310f-aeb8-02adbd6bdf08
402,17,2017-04-03T01:40:08+02:00,00:02:59:00,Ludwig Van Beethoven,Bagatelle n°25 en la min WoO 59 pour piano,Aldo Ciccolini joue Mozart,2009-01-01,,Musique de chambre,Aldo Ciccolini,Piano,,,http://data.doremus.org/artist/19085a8b-d38d-37ac-9f0a-b412d6e1f88b
402,19,2017-04-03T01:43:10+02:00,00:08:07:00,Ludwig Van Beethoven,Quatuor à cordes n°9 en Ut Maj op 59 n°3 Rassoumovsky : Introduzione - Allegro vivace,Beethoven : Les quatuors de la période médiane,,,Musique de chambre,Quatuor Alban Berg,,,,http://data.doremus.org/artist/19085a8b-d38d-37ac-9f0a-b412d6e1f88b
402,20,2017-04-03T01:51:17+02:00,00:10:09:00,Ludwig Van Beethoven,Quatuor à cordes n°9 en Ut Maj op 59 n°3 Rassoumovsky : Andante con moto quasi - Allegretto,Beethoven : Les quatuors de la période médiane,,,Musique de chambre,Quatuor Alban Berg,,,,http://data.doremus.org/artist/19085a8b-d38d-37ac-9f0a-b412d6e1f88b
402,21,2017-04-03T02:01:26+02:00,00:10:59:00,Ludwig Van Beethoven,Quatuor à cordes n°9 en Ut Maj op 59 n°3 Rassoumovsky : Menuetto grazioso - trio - Allegro molto,Beethoven : Les quatuors de la période médiane,,,Musique de chambre,Quatuor Alban Berg,,,,http://data.doremus.org/artist/19085a8b-d38d-37ac-9f0a-b412d6e1f88b
402,23,2017-04-03T02:12:29+02:00,00:07:14:00,Antonio Salieri,Concerto en Ut maj : Allegro spirituoso,Antonio Salieri : La Veneziana / Concertos,2011-01-01,,Musique symphonique,Lajos Lencses;Janos Balint;Cordes De Budapest;Karoly Botvay,Hautbois;Flûte;Orchestre;Chef d'orchestre,http://data.doremus.org/expression/ddb61299-4fd8-3198-a5d5-ad0b21bcf75c,0.73,http://data.doremus.org/artist/990004b0-4a04-350c-ab75-353b8d075005
402,24,2017-04-03T02:19:43+02:00,00:07:03:00,Antonio Salieri,Concerto en Ut Maj : Largo,Antonio Salieri : La Veneziana / Concertos,2011-01-01,,Musique symphonique,Lajos Lencses;Janos Balint;Cordes De Budapest;Karoly Botvay,Hautbois;Flûte;Orchestre;Chef d'orchestre,http://data.doremus.org/expression/374e30db-d275-34bd-9145-de1db109140d,0.74,http://data.doremus.org/artist/990004b0-4a04-350c-ab75-353b8d075005
