channel,id,datetime,duration,composer,title,album,publication,instrumental,genre,interpreter,mop,best,best_matching_score,composer_uri
401,3,2017-01-16T00:00:11+01:00,00:07:19:00,Bedrich Smetana,Quatuor à cordes n°1 en mi min T 116 (Z meho zivota) : Allegro vivo appassionato,Bedrich Smetana : les 2 quatuors à cordes,2003-01-01,,Musique de chambre,Quatuor Skampa;Pavel Fischer;Jana Lukasova;Radim Sedmidubsky;Peter Jarusek,Violon;Violon;Alto (instrument);Violoncelle,http://data.doremus.org/expression/b2491af7-913d-38d1-9340-ef41da27560e,0.95,http://data.doremus.org/artist/9dbaadc5-e795-3306-982c-8b2bd5187340
401,4,2017-01-16T00:07:30+01:00,00:13:49:00,Hector Berlioz,Symphonie fantastique op 14 (Episode de la vie d'un artiste op 14) : Rêveries - Passions - pour orchestre,Intégrale des enregistrements de Charles Munch avec l'Orchestre de Paris,,,Musique symphonique,Orchestre De Paris;Charles Munch,Orchestre;Chef d'orchestre,http://data.doremus.org/expression/ee3a666a-9867-3f81-8d28-798ea72f66c1,0.95,http://data.doremus.org/artist/69896139-4b18-30ff-bc65-7c14e18f1707
401,5,2017-01-16T00:21:19+01:00,00:03:41:00,Manuel De Falla,La vie brève : Danse espagnole n°1 pour orchestre / réduction pour harpe,De Maistre Xavier : Concerto de Aranjuez : Ctos harpe Rodrigo : Ginastera: De Falla : Billy,2010-01-01,,Musique symphonique,Xavier De Maistre,Harpe,,,http://data.doremus.org/artist/5733cce8-28b7-3099-a2b2-a5c1c3333f17
401,7,2017-01-16T00:25:04+01:00,00:05:38:00,Jacques Offenbach,La vie parisienne : Ouverture,Jacques Offenbach : Oeuvres orchestrales,2015-01-01,,Musique symphonique,Orchestre De La Suisse Romande;Neeme Jarvi,Orchestre;Chef d'orchestre,http://data.doremus.org/expression/804e0816-183a-3cdf-94cc-0740511ee59c,1.00,http://data.doremus.org/artist/90a1934c-84f6-3604-b95e-b311ad0e85c9
401,8,2017-01-16T00:30:42+01:00,00:06:01:00,Emmanuel Chabrier,España - rapsodie pour orchestre,Fiesta 2014 / Hot classical anthems for a festival of sport / Compilation pour la Coupe du Monde de football 2014 au Brésil,2014-01-01,,Musique symphonique,Orchestre Philharmonique De Vienne;John Eliot Gardiner,Orchestre;Chef d'orchestre,http://data.doremus.org/expression/16515dda-a401-3064-a19c-464f549c8126,1.00,http://data.doremus.org/artist/3c178aab-26f9-359b-bcd3-36f5ff6e39e0
401,10,2017-01-16T00:36:48+01:00,00:02:56:00,Kurt Weill,L'opera de quat'sous : Suite : Ballade de la vie agreable,David Atherton dirige Kurt Weill,1976-01-01,,Musique symphonique,Sinfonietta De Londres;David Atherton,Orchestre;Chef d'orchestre,http://data.doremus.org/expression/14a08fdf-13e8-38b9-9f12-b257b5401bf0,0.95,http://data.doremus.org/artist/55cf22c5-ba2f-3e63-9004-d8eed4b9854b
401,11,2017-01-16T00:39:44+01:00,00:02:21:00,Kurt Weill,L'opera de quat'sous : Chanson de polly,David Atherton dirige Kurt Weill,1976-01-01,,Musique symphonique,Sinfonietta De Londres;David Atherton,Orchestre;Chef d'orchestre,http://data.doremus.org/expression/14a08fdf-13e8-38b9-9f12-b257b5401bf0,0.95,http://data.doremus.org/artist/55cf22c5-ba2f-3e63-9004-d8eed4b9854b
401,12,2017-01-16T00:42:05+01:00,00:02:41:00,Kurt Weill,L'opera de quat'sous : Tango-ballade,David Atherton dirige Kurt Weill,1976-01-01,,Musique symphonique,Sinfonietta De Londres;David Atherton,Orchestre;Chef d'orchestre,http://data.doremus.org/expression/14a08fdf-13e8-38b9-9f12-b257b5401bf0,0.95,http://data.doremus.org/artist/55cf22c5-ba2f-3e63-9004-d8eed4b9854b
401,13,2017-01-16T00:44:46+01:00,00:08:48:00,Gabriel Pierne,Giration pour ensemble instrumental,Pierne / Musique de chambre / Vol1 / Ivaldi,,,Musique de chambre,Etienne Plasman;Philippe Gonzales;Jean Philippe Vivier;David Sattler,Flûte traversière;Hautbois;Clarinette;Basson,,,http://data.doremus.org/artist/cc600189-10ff-3bee-8368-58fa67dc7f95
401,15,2017-01-16T00:53:45+01:00,00:05:00:00,Enrique Granados,Goyescas : Intermezzo - arrangement pour saxophone et piano,Le saxophoniste Marcel Mule,2011-01-01,,Musique de chambre,Marcel Mule;Marthe Pellas-Lenom,Saxophone;Piano,http://data.doremus.org/expression/c7ab0e54-3dcf-331c-9231-cb04de0607cc,1.00,http://data.doremus.org/artist/f482df1a-9990-3708-8950-674bad8c4289
401,16,2017-01-16T00:58:45+01:00,00:02:43:00,Alphonse X Le Sage,Entre Av'e Eva,Cantigas de Santa Maria,2015-01-01,,Musique ancienne,Barbora Kabatkova,Soprano,,,
401,17,2017-01-16T01:01:28+01:00,00:06:52:00,Alphonse X Le Sage,Pero que seja a gente (csm 181),Vox Iberica,1992-01-01,,Musique ancienne,Barbara Thornton;Benjamin Bagby,Chef d'orchestre;Chef d'orchestre,,,
401,19,2017-01-16T01:08:32+01:00,00:02:19:00,Franz Liszt,Harmonies poetiques et religieuses S 173 : Andante,Claudio arrau interprete Franz Liszt cd4,1991-01-01,,Musique de chambre,Claudio Arrau,Piano,http://data.doremus.org/expression/055b0dae-e255-351f-a980-0979d59150e4,0.99,http://data.doremus.org/artist/aabcd2ee-ac9b-30f2-8096-e9de8b3c7a81
401,20,2017-01-16T01:10:51+01:00,00:05:54:00,Robert Schumann,Symphonie nº3 en Mi bémol Maj op 97 rhenane : Scherzo,Robert Schumann : Symphonies / Gardiner,,,Musique symphonique,Orchestre Revolutionnaire Et Romantique;John Eliot Gardiner,Orchestre;Chef d'orchestre,http://data.doremus.org/expression/c5040700-5936-3eda-b6e9-ed75621d96eb,1.00,http://data.doremus.org/artist/f753314d-87a7-32a9-9218-da98ae4f9812
401,21,2017-01-16T01:16:45+01:00,00:06:44:00,Fanny Mendelssohn-Hensel,Quatuor à cordes en Mi bémol Maj : Romanze,Felix et Fanny Mendelssohn : Quatuors à cordes,2013-01-01,,Musique de chambre,Quatuor Ebene;Pierre Colombet;Gabriel Le Magadure;Mathieu Herzog;Raphael Merlin,Violon;Violon;Alto (instrument);Violoncelle,http://data.doremus.org/expression/552fd676-2c94-3c0d-b261-0f40192b6356,0.88,http://data.doremus.org/artist/9b3dbf3b-d8af-3f26-ab69-85f637c99c73
401,22,2017-01-16T01:23:29+01:00,00:04:36:00,Felix Mendelssohn,Le songe d'une nuit d'ete op 61 : II. Scherzo,A midsummer night's dream,1987-01-01,,Musique symphonique,Orchestre Symphonique De Montreal;Charles Dutoit,Orchestre;Chef d'orchestre,,,http://data.doremus.org/artist/bcb7cc8c-7784-3d08-a075-96fd50a3f4f8
401,23,2017-01-16T01:28:05+01:00,00:04:01:00,Franz Schubert,Sonate n°21 en Si bémol Maj D 960 : Scherzo - pour piano,Two hands / Leon Fleisher interprète Bach Scarlatti Chopin Schubert et Debussy,2004-01-01,,Musique de chambre,Leon Fleisher,Piano,http://data.doremus.org/expression/1af7d27f-fd2f-3bcd-a64e-b90881b68058,0.96,http://data.doremus.org/artist/03954109-0253-35d6-a70e-89ab27dea09c
401,25,2017-01-16T01:32:10+01:00,00:02:52:00,Gustav Mahler,Verlor'ne müh',Des knaben wunderhorn,1969-01-01,,Musique chorale et vocale,Christa Ludwig;Walter Berry;Orchestre Philharmonique De New York;Leonard Bernstein,Soprano;Baryton (voix);Orchestre;Chef d'orchestre,http://data.doremus.org/expression/671bc956-af26-35df-a15e-27236826b9df,1.00,http://data.doremus.org/artist/15871fdd-5523-3f09-beb2-82cdd26c2766
401,26,2017-01-16T01:35:02+01:00,00:07:02:00,Gustav Mahler,Wo die schönen trompeten blasen,Des knaben wunderhorn,1969-01-01,,Musique chorale et vocale,Christa Ludwig;Walter Berry;Orchestre Philharmonique De New York;Leonard Bernstein,Soprano;Baryton (voix);Orchestre;Chef d'orchestre,http://data.doremus.org/expression/d50386c4-3096-35d7-ac4a-e9b2b1032ac4,1.00,http://data.doremus.org/artist/15871fdd-5523-3f09-beb2-82cdd26c2766
401,27,2017-01-16T01:42:04+01:00,00:02:11:00,Gustav Mahler,Lob des hohen verstandes,Des knaben wunderhorn,1969-01-01,,Musique chorale et vocale,Walter Berry;Orchestre Philharmonique De New York;Leonard Bernstein,Baryton (voix);Orchestre;Chef d'orchestre,http://data.doremus.org/expression/022788c4-b89f-338f-a3cc-ef67998e6596,1.00,http://data.doremus.org/artist/15871fdd-5523-3f09-beb2-82cdd26c2766
401,28,2017-01-16T01:44:15+01:00,00:07:52:00,Emile Waldteufel,Les patineurs (valse op183),Les classiques du sport,1994-01-01,,Musique symphonique,Orchestre National De L'Opera De Monte-Carlo;Willi Boskovsky,Orchestre;Chef d'orchestre,,,http://data.doremus.org/artist/1465b4e6-0372-36c8-93d1-1c04929225ec
401,30,2017-01-16T01:52:18+01:00,00:08:16:00,Richard Strauss,Sonate-II,Strauss,2004-01-01,,Musique de chambre,Eric Le Sage;Emmanuel Pahud,Piano;Flûte traversière,,,http://data.doremus.org/artist/157157ef-1cb3-3fc7-a4f7-2531989fc942
401,31,2017-01-16T02:00:34+01:00,00:07:46:00,Gabriel Faure,Quatuor a cordes en mi min op 121 : Allegro,Debussy Faure Ravel : Quatuors a cordes,2008-01-01,,Musique de chambre,Quatuor Ebene,,http://data.doremus.org/expression/77138245-7047-37af-8b28-7a0468823aa4,0.99,http://data.doremus.org/artist/6447cde9-fbd7-3da3-a1bf-ff1176456cd7
401,32,2017-01-16T02:08:20+01:00,00:08:16:00,Claude Debussy,Fantaisie L 73 : Andante ma non troppo - Allegro giusto - pour piano et orchestre,Barry Douglas interprète Debussy et Britten,1997-01-01,,Musique symphonique,Barry Douglas;Orchestre Philharmonique De Radio France;Marek Janowski,Piano;Orchestre;Chef d'orchestre,,,http://data.doremus.org/artist/bcf39e82-e208-3049-b550-1feaae6071a6
401,33,2017-01-16T02:16:36+01:00,00:03:10:00,,Serenade,Comme ci comme ça,1994-01-01,,Musique de chambre,I Salonisti,,,,
401,35,2017-01-16T02:19:55+01:00,00:03:53:00,Charles Koechlin,Adagio op 226 - pour orgue,Charles Koechlin : Oeuvres pour orgue,2011-01-01,,Musique de chambre,Christian Schmitt,Orgue,http://data.doremus.org/expression/19ce2b9f-6059-3364-97ba-c41c858477db,0.93,http://data.doremus.org/artist/d2eb9650-f76c-38ac-8c8f-98c277f9d920
401,36,2017-01-16T02:23:48+01:00,00:01:37:00,Charles Koechlin,Sonatine op 107 n°3 : Allegro solide - pour orgue,Charles Koechlin : Oeuvres pour orgue,2011-01-01,,Musique de chambre,Christian Schmitt,Orgue,,,http://data.doremus.org/artist/d2eb9650-f76c-38ac-8c8f-98c277f9d920
401,37,2017-01-16T02:25:25+01:00,00:05:21:00,Jean Sebastien Bach,Concerto brandebourgeois n°5 en Ré Maj BWV 1050 : Allegro,Jean Sébastien Bach : Concertos brandebourgeois et Suites d'orchestre,,,Divers,Bach Collegium Du Japon;Masaaki Suzuki,Orchestre;Chef d'orchestre,http://data.doremus.org/expression/5465c59e-939d-3600-ac51-f58fb8c90046,1.00,http://data.doremus.org/artist/269cec9d-5025-3a8a-b2ef-4f7acb088f2b
401,38,2017-01-16T02:30:46+01:00,00:02:08:00,Jean Sebastien Bach,Suite n°2 en si min BWV 1067 : Bourrées I et II,Jean Sébastien Bach : Concertos brandebourgeois et Suites d'orchestre,,,Divers,Bach Collegium Du Japon;Masaaki Suzuki,Orchestre;Chef d'orchestre,http://data.doremus.org/expression/abc9453b-fbb7-3e37-91e1-604a1f51f036,0.95,http://data.doremus.org/artist/269cec9d-5025-3a8a-b2ef-4f7acb088f2b
