channel,id,datetime,duration,composer,title,album,publication,instrumental,genre,interpreter,mop,best,best_matching_score,composer_uri
405,3,2017-12-11T00:00:12+01:00,00:05:01:00,Domenico Scarlatti,Aka 109,The Scarlatti book [Aka Moon Constellations Box / CD 19],2015-01-01,,Jazz,Aka Moon;Fabrizio Cassol;Stephane Galland;Michel Hatzigeorgiou;Fabian Fiorini,Saxophone alto;Batterie;Guitare électrique;Piano,,,http://data.doremus.org/artist/5b6b876b-09ba-3856-8dd6-4208c0591621
405,4,2017-12-11T00:05:13+01:00,00:06:51:00,,Aka moves,Aka Moon [Aka Moon Constellations Box / CD 1],1992-01-01,,Jazz,Fabrizio Cassol;Michel Hatzigeorgiou;Stephane Galland,Saxophone alto;Basse électrique;Percussions,,,
405,5,2017-12-11T00:12:04+01:00,00:13:45:00,,First tchaï,Akasha vol 2 [Aka Moon Constellations Box / CD 4],1996-01-01,,Jazz,Aka Moon;Fabrizio Cassol;Michel Hatzigeorgiou;Stephane Galland;Seth Raghunath;Pradhan Aneesh,Saxophone alto;Basse;Percussions;Flûte;Tabla (timbales),,,
405,7,2017-12-11T00:25:58+01:00,00:04:03:00,,As known as venus (part 2),Akasha vol 2 [Aka Moon Constellations Box / CD 4],1996-01-01,,Jazz,Aka Moon;Fabrizio Cassol;Michel Hatzigeorgiou;Stephane Galland;Seth Raghunath;Pradhan Aneesh,Saxophone alto;Basse;Percussions;Flûte;Tabla (timbales),,,
405,8,2017-12-11T00:30:01+01:00,00:06:02:00,,The grace of ganesh,Aka moon/The Carbon 7 compilation volume 2,,,Jazz,Aka Moon;Fabrizio Cassol;Michel Hatzigeorgiou;Stephane Galland;Seth Raghunath;Pradhan Aneesh,Saxophone alto;Basse électrique;Percussions;Flûte,,,
405,9,2017-12-11T00:36:03+01:00,00:11:34:00,,Elohim on the water,Aka moon/The Carbon 7 compilation volume 2,,,Jazz,Aka Moon;Fabrizio Cassol;Michel Hatzigeorgiou;Stephane Galland;Seth Raghunath;Pradhan Aneesh,Saxophone alto;Basse électrique;Percussions;Flûte,,,
405,11,2017-12-11T00:47:43+01:00,00:09:41:00,,Peace,Invisible sun [Aka Moon Constellations Box / CD 8],,,Jazz,Aka Moon;Fabrizio Cassol;Michel Hatzigeorgiou;Stephane Galland;Fabian Fiorini;Divers,Saxophone alto;Basse électrique;Percussions;Piano,,,
405,12,2017-12-11T00:57:24+01:00,00:07:13:00,,Left to right,A tale of 3 cities,1994-01-01,,Pop-Rock et autres,Steve Coleman;Metrics,,,,
405,13,2017-12-11T01:04:37+01:00,00:03:14:00,,Invisible paths,Invisible paths : First scattering,2007-01-01,,Jazz,Steve Coleman,,,,
405,15,2017-12-11T01:07:54+01:00,00:07:16:00,,Invisible targets (bonus track),Aka moon/The Carbon 7 compilation volume 2,,,Jazz,Aka Moon;Fabrizio Cassol;Michel Hatzigeorgiou;Stephane Galland;Seth Raghunath;Pradhan Aneesh,Saxophone alto;Basse électrique;Percussions;Flûte,,,
405,16,2017-12-11T01:15:10+01:00,00:11:13:00,,The Wedding,Invisible moon [Aka Moon Constellations Box / CD 9],2001-01-01,,Jazz,Aka Moon,,,,
