channel,id,datetime,duration,composer,title,album,publication,instrumental,genre,interpreter,mop,best,best_matching_score,composer_uri
401,3,2017-08-07T00:00:11+02:00,00:06:34:00,Anonyme,Istanpitta Tristano & Manfredina,Istanpitta,2003-01-01,,Musique ancienne,Henri Agnel;Michael Nick;Henri Tournier;Djamchid Chemirani;Idriss Agnel;Henri Agnel,Cistre Oud (luth);Violon;Bansuri (flûte);Zarb (tambour);Ghata;Chef d'orchestre,,,http://data.doremus.org/artist/0b724531-969e-3dcf-8954-fb5be05d28cb
401,4,2017-08-07T00:06:45+02:00,00:03:10:00,Roland De Lassus,Lectiones sacrae novem : Lectio octava - pour choeur mixte à 4 voix a cappella,Oracula / Roland de Lassus : Motets,,,Musique ancienne,Daedalus Ensemble;Monika Mauch;Ulrike Hofbauer;Audrey Burgener;Pascal Bertin;Josep Benet;Bernd Lambauer;Josep Cabre;Roberto Festa,Soprano;Soprano;Contralto;Contre-ténor;Ténor;Ténor;Baryton (voix);Chef de choeur,,,http://data.doremus.org/artist/668c2943-1b38-3f55-9fb7-e7a9964d25c6
401,5,2017-08-07T00:09:55+02:00,00:00:57:00,John Dowland,The gilly flower - pour luth,Lute songs / John Dowland : Chansons avec luth,2009-01-01,,Musique ancienne,Eric Bellocq,Luth,,,http://data.doremus.org/artist/18436504-bad0-37ea-8f97-63dfbc939fb5
401,6,2017-08-07T00:10:52+02:00,00:01:53:00,John Dowland,Say love if ever thou didst find - pour haute-contre et luth,Lute songs / John Dowland : Chansons avec luth,2009-01-01,,Musique ancienne,Damien Guillon;Eric Bellocq,Haute-contre;Luth,,,http://data.doremus.org/artist/18436504-bad0-37ea-8f97-63dfbc939fb5
401,7,2017-08-07T00:12:45+02:00,00:01:54:00,Ralph Vaughan-Williams,9 songs of travel : 2. Let beauty awake - arrangement pour alto et piano,Let beauty awake,2017-01-01,,Musique de chambre,Ellen Nisbeth;Bengt Forsberg,Alto (instrument);Piano,http://data.doremus.org/expression/a5e4cf9b-e055-38f0-8f69-d0fbb3288c4e,0.88,http://data.doremus.org/artist/71ec171d-965b-3967-b87b-262c514c01bd
401,8,2017-08-07T00:14:39+02:00,00:02:11:00,Ralph Vaughan-Williams,9 songs of travel : 3. The roadside fire - arrangement pour alto et piano,Let beauty awake,2017-01-01,,Musique de chambre,Ellen Nisbeth;Bengt Forsberg,Alto (instrument);Piano,http://data.doremus.org/expression/a5e4cf9b-e055-38f0-8f69-d0fbb3288c4e,0.88,http://data.doremus.org/artist/71ec171d-965b-3967-b87b-262c514c01bd
401,9,2017-08-07T00:16:50+02:00,00:03:21:00,Isaac Albeniz,Recuerdos de viaje op 71 T 72 (Souvenirs de voyage) : 7. En la playa - pour piano,Isaac Albeniz : Musique pour piano / vol 9,2017-01-01,,Musique soliste,Miguel Baselga,Piano,,,http://data.doremus.org/artist/1d6e7231-f178-322c-aecc-3b3a8d80e8aa
401,11,2017-08-07T00:20:14+02:00,00:05:29:00,Anonyme,Nos esprits libres et contents - pour ensemble vocal et instrumental,Antoine Boesset : Je meurs sans mourir / Airs de cour et ballets,2004-01-01,,Musique ancienne,Le Poeme Harmonique;Vincent Dumestre,Chef d'orchestre,,,http://data.doremus.org/artist/0b724531-969e-3dcf-8954-fb5be05d28cb
401,12,2017-08-07T00:25:43+02:00,00:03:33:00,Igor Stravinsky,Mavra : Chanson russe - arrangement pour violon et piano,Igor Stravinsky : Musique pour violon / Vol.1,2017-01-01,,Musique de chambre,Ilya Gringolts;Peter Laul,Violon;Piano,http://data.doremus.org/expression/2eb04f1d-8c60-3489-b41e-74640235fe08,1.00,http://data.doremus.org/artist/1f1c9292-087a-3ac7-b854-84e213e69dc6
401,13,2017-08-07T00:29:16+02:00,00:02:37:00,Igor Stravinsky,L'oiseau de feu : Scherzo - arrangement pour violon et piano,Igor Stravinsky : Musique pour violon / Vol.1,2017-01-01,,Musique de chambre,Ilya Gringolts;Peter Laul,Violon;Piano,http://data.doremus.org/expression/f7dabb71-a0bf-38e7-953d-c79eb8ba8ce0,1.00,http://data.doremus.org/artist/1f1c9292-087a-3ac7-b854-84e213e69dc6
