channel,id,datetime,duration,composer,title,album,publication,instrumental,genre,interpreter,mop,best,best_matching_score,composer_uri
405,3,2018-01-15T00:00:12+01:00,00:05:36:00,,VSA (Villes sur Auzon),Villes invisibles,2017-01-01,,Jazz,Toufic Farroukh;Didier Ithursarry;Ahmad Al-Khatib;Frederic Favarel;Leandro Aconcha;Marc Buronfosse;Luc Isenmann;Bachar Khalife,Saxophone Percussions;Accordéon;Oud (luth);Guitare;Piano;Contrebasse;Batterie;Percussions,,,
405,4,2018-01-15T00:05:48+01:00,00:03:11:00,Andre Manoukian,Anaid,Apatride,2017-01-01,,Jazz,Andre Manoukian,,,,http://data.doremus.org/artist/3a6c7df1-d4eb-3552-8861-23434897389d
405,5,2018-01-15T00:08:59+01:00,00:06:49:00,,39th gulay,Birds requiem,2013-01-01,,Jazz,Dhafer Youssef,,,,
405,6,2018-01-15T00:15:48+01:00,00:03:01:00,,Archaic feathers,Birds requiem,2013-01-01,,Jazz,Dhafer Youssef,,,,
405,7,2018-01-15T00:18:49+01:00,00:05:03:00,,Fumando espero,Blas Cordoba ""El kejio"" & Chano Dominguez/Bendito,2014-01-01,,Musique du monde,Blas Cordoba ""el Kejio"";Chano Dominguez;Kike Perdomo;Mario Rossi;Marc Miralta;Divers,Chant;Piano;Saxophone ténor;Contrebasse;Batterie;Chant,,,
405,9,2018-01-15T00:23:55+01:00,00:04:06:00,,Como a nadie te he querío,Coplas de madrugá,,,Musique du monde,Martirio;Chano Dominguez Trio,,,,
405,10,2018-01-15T00:28:01+01:00,00:03:45:00,David Axelrod;Andre Young;Melvin Bradford;Brian Bailey;Broadus Cordozar,Next episode,The Invisible man : An orchestral tribute to Dr. Dre,2017-01-01,,Jazz,Sly5thave,,,,
405,11,2018-01-15T00:31:46+01:00,00:05:35:00,,Sen gelmez oldun,Fidan - Colors,2007-01-01,,Jazz,Esra Dalfidan;Tobias Klein;Franz Von Chossy;Sean Fasciani;Uli Genenger,Clarinette basse;Piano;Contrebasse;Percussions,,,
405,12,2018-01-15T00:37:21+01:00,00:06:43:00,,Foulami,Out of the desert,2009-01-01,,Jazz,Joachim Kuhn;Majid Bekkas;Ramon Lopez,Voix;Percussions,,,
405,14,2018-01-15T00:44:08+01:00,00:06:36:00,,Pompom touffah,Otham El kheloufi,2017-01-01,,Jazz,Othman El Kheloufi;Karim Barkaoui;Khalil Bensouda;Omar Errami;Guyzo Digbeu;Imad Innouri;Amine Kanzi Belghiti,Chant Saxophone Ghayta (hautbois);Trompette;Basse électrique;Basse électrique;Batterie;Guitare;Percussions,,,
405,15,2018-01-15T00:50:44+01:00,00:04:16:00,,Un'alba dipinta sui muri,Racconti mediterranei,,,Jazz,Enrico Pieranunzi;Marc Johnson;Gabriele Mirabassi,Piano;Contrebasse;Contrebasse,,,
405,16,2018-01-15T00:55:00+01:00,00:05:59:00,,Now is your time,Candies,2009-01-01,,Jazz,Murat Ozturk;Laurent Gautier;Pallemaerts Dre,Piano;Contrebasse;Percussions,,,
405,18,2018-01-15T01:01:14+01:00,00:06:11:00,,Luna rossa,Chansons !,2017-01-01,,Jazz,Fabio Zeppetella;Emmanuel Bex;Geraldine Laurent;Roberto Gatto,Guitare;Orgue Voix;Saxophone alto;Batterie,,,
405,19,2018-01-15T01:07:25+01:00,00:04:53:00,,Freedom,Istanbul sessions,2010-01-01,,Jazz,Ilhan Ersahin;Erik Truffaz;Alp Ersonmez;Izzet Kizil;Turgut Alp Bekoglu,Saxophone;Trompette;Basse;Percussions;Batterie,,,
405,20,2018-01-15T01:12:18+01:00,00:05:59:00,,Stranieri,Homescape,2006-01-01,,Musique du monde,Nguyen Le;Paolo Fresu;Dhafer Youssef,Guitare;Trompette;Oud (luth) Voix,,,
405,22,2018-01-15T01:18:20+01:00,00:01:35:00,,Electra Song Intro,Electra,2005-01-01,,Jazz,Eivind Aarset;Arild Andersen,Guitare;Contrebasse,,,
405,23,2018-01-15T01:19:55+01:00,00:05:02:00,,Electra Song,Electra,2005-01-01,,Jazz,Savina Yannatou;Arve Henriksen;Eivind Aarset,Trompette;Guitare,,,
405,24,2018-01-15T01:24:57+01:00,00:02:01:00,,Electra Song Outro,Electra,2005-01-01,,Jazz,Savina Yannatou;Arve Henriksen;Arild Andersen,Trompette;Contrebasse,,,
405,25,2018-01-15T01:26:58+01:00,00:06:31:00,Ennio Morricone,Chi mai,Mediterraneo,2017-01-01,,Jazz,Stefano Bollani Trio;Stefano Bollani;Jesper Bodilsen;Morten Lund;Vincent Peirani;Orchestre Philharmonique De Berlin;Geir Lysne,Piano;Contrebasse;Batterie;Accordéon;Orchestre;Chef d'orchestre,,,http://data.doremus.org/artist/3cec2023-12e2-3046-905b-74e97ab94e70
405,26,2018-01-15T01:33:29+01:00,00:03:39:00,,Silk moon,Silk moon,2014-01-01,,Jazz,Renaud Garcia-Fons & Derya Turkan,,,,
405,28,2018-01-15T01:37:11+01:00,00:04:03:00,,Missin ya (Night in Tunisia),Diasporas,2007-01-01,,Jazz,Ibrahim Maalouf,,,,
405,29,2018-01-15T01:41:14+01:00,00:10:09:00,,Sabir,Ring road,2015-01-01,,Jazz,Mohamed Abozekry & Heejaz Extended;Mohamed Abozekry;Heejaz Extended;Benoit Baud;Anne-Laure Bourget;Ludovic Yapaudjian,Oud (luth);Saxophone;Tabla (timbales);Piano,,,
405,30,2018-01-15T01:51:23+01:00,00:05:09:00,,No brain no pain,Cinema Beyrouth,2012-01-01,,Jazz,Farroukh Toufic;Nicolas Giraud;Sylvain Gontard;Daniel Zimmermann;Leandro Aconcha;Luc Isenmann;Didier Havet,Saxophone sopranino;Trompette;Trompette;Trombone;Piano;Percussions;Tuba,,,
405,31,2018-01-15T01:56:32+01:00,00:05:23:00,,Melos,Melos,2008-01-01,,Jazz,Vassilis Tsabropoulos;Anja Lechner;U.t. Gandhi,Piano;Violoncelle;Percussions,,,
405,33,2018-01-15T02:01:59+01:00,00:03:55:00,,Les mille et une nuits : Introduction,Kalthoum,2015-01-01,,Jazz,Ibrahim Maalouf;Frank Woeste;Marc Turner;Larry Grenadier;Penn Clarence,Trompette;Piano;Saxophone;Contrebasse;Batterie,,,
405,34,2018-01-15T02:05:54+01:00,00:07:38:00,,Khamsa ""The khamriyyat of Abu Nuwas"",Abu Nawas rhapsody,2010-01-01,,Musique du monde,Dhafer Youssef,,,,
405,35,2018-01-15T02:13:32+01:00,00:08:20:00,,Imroz,Kamil Erdem & Rene Sopa quartet,2010-01-01,,Jazz,Kamil Erdem & Rene Sopa Quartet;Rene Sopa Quartet;Kamil Erdem;Rene Sopa;Senova Ulker;Erhan Seckin,Basse électrique;Accordéon;Trompette;Batterie,,,
405,37,2018-01-15T02:21:55+01:00,00:06:39:00,,Round 2 : Marseille,Suite for Battling Siki,2016-01-01,,Jazz,Mauro Gargano;Jason Palmer;Ricardo Izquierdo;Bojan Z;Manu Codjia;Jeff Ballard,Contrebasse;Trompette;Saxophone;Piano;Guitare électrique;Batterie,,,
405,38,2018-01-15T02:28:34+01:00,00:05:49:00,,Yasamak,Yasamak,2012-01-01,,Jazz,Defne Sahin;Matti Klein;Ofer Wetzler;Lucia Martinez,Piano;Basse;Percussions,,,
405,39,2018-01-15T02:34:23+01:00,00:03:20:00,,En güzel deniz,Ozay/Antiquated love,1995-01-01,,Jazz,Ozay;Calvin Jones;Pheeroan Aklaff,Voix;Contrebasse;Batterie,,,
405,40,2018-01-15T02:37:43+01:00,00:05:15:00,Francesco Ponticelli,Vetro rosso,Kon-tiki,2017-01-01,,Jazz,Francesco Ponticelli;Dan Kinzelman;Enrico Zanisi;Enrico Morello,Contrebasse Basse électrique;Saxophone Clarinette;Piano Synthétiseur;Batterie,,,
405,42,2018-01-15T02:43:10+01:00,00:02:45:00,,Assenza,Hope,,,Jazz,Francesco Bearzatti;Emmanuel Bex;Aldo Romano;Enrico Rava;Bizart Trio & Rava,Saxophone ténor;Orgue;Guitare;Trompette;Orchestre,,,
405,43,2018-01-15T02:45:55+01:00,00:05:27:00,,Dans mon île,Les fleurs bleues,,,Jazz,Stefano Bollani,Piano,,,
405,44,2018-01-15T02:51:22+01:00,00:12:09:00,,La danza del grillo,Minafric,2015-01-01,,Jazz,Pino Minafra;Marco Sanini;Carlo Actis Dato;Nicola Pisani;Giorgio Albanese;Giorgio Vendola,Trompette;Saxophone ténor;Saxophone baryton;Accordéon;Contrebasse,,,
405,45,2018-01-15T03:03:31+01:00,00:03:55:00,,Il venait d'avoir 18 ans (Instrumental),Dalida by Ibrahim Maalouf,2017-01-01,,Variété francophone,Ibrahim Maalouf,Trompette,,,
