channel,id,datetime,duration,composer,title,album,publication,instrumental,genre,interpreter,mop,best,best_matching_score,composer_uri
401,3,2018-01-22T00:00:09+01:00,00:05:39:00,Johannes Brahms,Sonate pour piano n°1 en Ut Maj op 1 : Scherzo,Johannes Brahms : Oeuvres pour piano,2017-01-01,,Musique soliste,Jonathan Plowright,Piano,http://data.doremus.org/expression/c90463f9-f22c-3325-ba2a-26ff74bcb2c4,0.98,http://data.doremus.org/artist/f9a2ac39-a62d-3be2-8abb-e564de0ec96d
401,4,2018-01-22T00:05:48+01:00,00:03:42:00,Robert Schumann,Märchenbilder op 113 : 2. Lebhaft - pour alto et piano,Es war einmal,2015-01-01,,Musique de chambre,Tabea Zimmermann;Denes Varjon,Alto (instrument);Piano,http://data.doremus.org/expression/3da5ae40-fe59-3540-a75c-733ed69d26c7,1.00,http://data.doremus.org/artist/f753314d-87a7-32a9-9218-da98ae4f9812
401,5,2018-01-22T00:09:30+01:00,00:02:38:00,Robert Schumann,Märchenbilder op 113 : 3. Rasch - pour alto et piano,Es war einmal,2015-01-01,,Musique de chambre,Tabea Zimmermann;Denes Varjon,Alto (instrument);Piano,http://data.doremus.org/expression/5dd09efe-bf2e-3519-bfe6-539c367e7e7a,1.00,http://data.doremus.org/artist/f753314d-87a7-32a9-9218-da98ae4f9812
401,6,2018-01-22T00:12:08+01:00,00:03:13:00,Franz Schubert,Winterreise D. 911: 7. Auf dem Flusse - pour ténor et piano,Schubert : Winterreise,2018-01-01,,Mélodie & Lied,Mark Padmore;Kristian Bezuidenhout,Ténor;Piano,http://data.doremus.org/expression/0b4324b9-b6dd-36de-be1b-e9dc337e1cf4,1.00,http://data.doremus.org/artist/03954109-0253-35d6-a70e-89ab27dea09c
401,8,2018-01-22T00:15:25+01:00,00:02:43:00,Jean Sebastien Bach,Sonate pour violon et clavecin obligé n°2 en La Maj BWV 1015 : 3. Andante,Jean Sebastien Bach : Sonates pour violon et clavecin,2018-01-01,,Musique de chambre,Isabelle Faust;Kristian Bezuidenhout,Violon;Clavecin,http://data.doremus.org/expression/dd4e77a1-c98a-3f66-a70c-085030232b5d,0.99,http://data.doremus.org/artist/269cec9d-5025-3a8a-b2ef-4f7acb088f2b
401,9,2018-01-22T00:18:08+01:00,00:03:22:00,Jean Sebastien Bach,Sonate pour violon et clavecin obligé n°6 en Sol Maj BWV 1019 : 5. Allegro,Jean Sebastien Bach : Sonates pour violon et clavecin,2018-01-01,,Musique de chambre,Isabelle Faust;Kristian Bezuidenhout,Violon;Clavecin,http://data.doremus.org/expression/b9b3205d-8da0-3825-93b1-f3f32ca057db,0.99,http://data.doremus.org/artist/269cec9d-5025-3a8a-b2ef-4f7acb088f2b
401,10,2018-01-22T00:21:30+01:00,00:04:10:00,Wolfgang Amadeus Mozart,Messe en ut min K 427pour soli choeur orchestre et orgue : Quoniam tu solus sanctus,Mozart: Messe en ut min,1960-01-01,,Musique religieuse & sacrée,Maria Stader;Hertha Topper;Orchestre Symphonique De La Radio De Berlin;Ferenc Fricsay,Soprano;Contralto;Orchestre;Chef d'orchestre,http://data.doremus.org/expression/a2d27019-eaa5-3678-b286-0efe47b6a1d4,0.93,http://data.doremus.org/artist/4802a043-23bb-3b8d-a443-4a3bd22ccc63
401,11,2018-01-22T00:25:40+01:00,00:05:07:00,Ludwig Van Beethoven,Concerto pour piano n°4 en Sol Maj op 58 : Andante con moto,Ludwig van Beethoven : Concertos pour piano et orchestre n°2 et 4,1983-01-01,,Musique symphonique,Maurizio Pollini;Orchestre Philharmonique De Vienne;Karl Boehm,Piano;Orchestre;Chef d'orchestre,,,http://data.doremus.org/artist/19085a8b-d38d-37ac-9f0a-b412d6e1f88b
401,13,2018-01-22T00:30:51+01:00,00:01:37:00,Carl Maria Von Weber,Aufforderung zum Tanze op 65 J 260 : Allegro feroce - pour pianoforte,Carl Maria von Weber : Invitation à la danse,2017-01-01,,Musique soliste,Jean Francois Heisser,Pianoforte,http://data.doremus.org/expression/25a30aab-b80d-3406-a702-17a1c291e1de,1.00,http://data.doremus.org/artist/8000025a-e885-3177-99b3-300707faaad7
401,14,2018-01-22T00:32:28+01:00,00:06:59:00,Carl Maria Von Weber,Aufforderung zum Tanze op 65 J 260 : Allegro vivace - pour pianoforte,Carl Maria von Weber : Invitation à la danse,2017-01-01,,Musique soliste,Jean Francois Heisser,Pianoforte,http://data.doremus.org/expression/25a30aab-b80d-3406-a702-17a1c291e1de,1.00,http://data.doremus.org/artist/8000025a-e885-3177-99b3-300707faaad7
401,15,2018-01-22T00:39:27+01:00,00:04:07:00,Emmanuel Chabrier,10 pièces pittoresques : Danse villageoise,Emmanuel Chabrier : Court portrait,2017-01-01,,Musique symphonique,Jean Joel Barbier,Piano,http://data.doremus.org/expression/a1b346dc-018a-3fb3-9833-a65edd445d1e,1.00,http://data.doremus.org/artist/3c178aab-26f9-359b-bcd3-36f5ff6e39e0
401,16,2018-01-22T00:43:34+01:00,00:05:06:00,Emmanuel Chabrier,Le roi malgré lui : Danse slave (Acte III),Emmanuel Chabrier : Court portrait,2017-01-01,,Musique symphonique,Orchestre Symphonique De Detroit;Paul Paray,Orchestre;Chef d'orchestre,http://data.doremus.org/expression/b2cf75e2-b6fe-3f6e-b15f-4e2c10b1766d,1.00,http://data.doremus.org/artist/3c178aab-26f9-359b-bcd3-36f5ff6e39e0
401,18,2018-01-22T00:48:45+01:00,00:06:40:00,Carl Maria Von Weber,Preciosa op 78 J 279 : Ouverture,Carl Maria von Weber : Invitation à la danse,2017-01-01,,Musique soliste,Orchestre Du Theatre National De L'Opera De Paris;Hermann Scherchen,Orchestre;Chef d'orchestre,http://data.doremus.org/expression/1ff823a2-e578-31fe-99ce-3556888f4c9a,1.00,http://data.doremus.org/artist/8000025a-e885-3177-99b3-300707faaad7
401,19,2018-01-22T00:55:25+01:00,00:05:07:00,Johannes Brahms,Quintette pour quatuor à cordes et clarinette en si min op 115 : 3. Andantino- Presto non assai ma con sentimento,Johannes Brahms : Quintettes pour piano et pour clarinette,2017-01-01,,Musique de chambre,Joseph Roisman;Alexander Schneider;Boris Kroyt;Mischa Schneider;David Oppenheim;Quatuor De Budapest,Violon;Violon;Alto (instrument);Violoncelle;Clarinette;Ensemble Instrumental,http://data.doremus.org/expression/c3c5c137-cd8e-3bde-a7bd-50fb6ef66bf2,0.96,http://data.doremus.org/artist/f9a2ac39-a62d-3be2-8abb-e564de0ec96d
401,20,2018-01-22T01:00:32+01:00,00:12:07:00,Peter Illich Tchaikovsky,Sérénade pour cordes en Ut Maj op 48 : Valse et Finale,Furtwängler / Vol 12,2017-01-01,,Musique symphonique,Orchestre Philharmonique De Vienne;Wilhelm Furtwangler,Orchestre;Chef d'orchestre,,,
401,21,2018-01-22T01:12:39+01:00,00:00:51:00,Carl Maria Von Weber,Aufforderung zum Tanze op 65 J 260 : . Rondo - pour pianoforte,Carl Maria von Weber : Invitation à la danse,2017-01-01,,Musique soliste,Jean Francois Heisser,Pianoforte,http://data.doremus.org/expression/25a30aab-b80d-3406-a702-17a1c291e1de,1.00,http://data.doremus.org/artist/8000025a-e885-3177-99b3-300707faaad7
401,23,2018-01-22T01:13:41+01:00,00:03:47:00,Cesar Franck,Hymne de Jean Racine (Source ineffable de lumière) - pour choeur d'hommes et piano,César Franck et Gabriel Fauré : Oeuvres pour choeur,1996-01-01,,Musique religieuse & sacrée,Jean Sourisse;Vincent Warnier,CHEF DE CHOEURS;Piano,,,http://data.doremus.org/artist/ce72d043-0acc-3cca-95ba-959903770bc8
401,24,2018-01-22T01:17:28+01:00,00:05:10:00,Gabriel Faure,Cantique de Jean Racine op 11 - pour choeur mixte et orgue,César Franck et Gabriel Fauré : Oeuvres pour choeur,1996-01-01,,Musique religieuse & sacrée,Jean Sourisse;Vincent Warnier,CHEF DE CHOEURS;Orgue,http://data.doremus.org/expression/96d96325-666a-3e2f-9c86-71423ade2921,1.00,http://data.doremus.org/artist/6447cde9-fbd7-3da3-a1bf-ff1176456cd7
401,25,2018-01-22T01:22:38+01:00,00:06:33:00,Joseph Jongen,Symphonie concertante pour orgue et orchestre op 81 : Toccata,Georges Prêtre : The symphonic recordings / CD 2,2016-01-01,,Musique symphonique,Virgil Fox;Orchestre Du Theatre National De L'Opera De Paris;Georges Pretre,Orgue;Orchestre;Chef d'orchestre,http://data.doremus.org/expression/f1601bd7-c39a-35a7-b169-7ba930eb4e05,0.97,http://data.doremus.org/artist/96e5a721-7155-3ded-8bc6-02a75b89692f
401,27,2018-01-22T01:29:14+01:00,00:05:41:00,Aaron Copland,The tender land : The promise of living - pour choeur et orchestre,The Green Album,1992-01-01,,Musique symphonique,Boston Pops Orchestra;John Williams,Orchestre;Chef d'orchestre,http://data.doremus.org/expression/af827cb9-375c-3036-8321-159880f81861,1.00,http://data.doremus.org/artist/92da81d0-6e0c-3023-a0d7-5ccbbb30610d
401,28,2018-01-22T01:34:55+01:00,00:04:20:00,George Gershwin,I got rhythm - arrangement pour violon et orchestre,Gershwin fantasy,1998-01-01,,Musique symphonique,Joshua Bell;Orchestre Symphonique De Londres;John Williams,Violon;Orchestre;Chef d'orchestre,http://data.doremus.org/expression/ded77a85-ada9-3ce3-98dd-bf8b91f15588,1.00,http://data.doremus.org/artist/5b2ec204-a456-3aa2-8ac7-25305464add8
401,29,2018-01-22T01:39:15+01:00,00:03:32:00,John Philip Sousa,The stars and stripes forever,I Love A Parade,1991-01-01,,Musique symphonique,Boston Pops Orchestra;John Williams,Orchestre;Chef d'orchestre,http://data.doremus.org/expression/b979cb54-ea1b-39bf-9ae3-51755d4d585e,1.00,http://data.doremus.org/artist/bd418c3f-1922-39a7-a037-d11eb955a5a0
401,31,2018-01-22T01:42:56+01:00,00:15:58:00,Richard Strauss,Don juan / Poeme symphonique d'apres lenau,Ainsi parlait zarathoustra et autres poemes symphoniques,1995-01-01,,Musique symphonique,Orchestre De Philadelphie;Orchestre De Cleveland;Eugene Ormandy;George Szell,Orchestre;Orchestre;Chef d'orchestre;Chef d'orchestre,,,http://data.doremus.org/artist/157157ef-1cb3-3fc7-a4f7-2531989fc942
