channel,id,datetime,duration,composer,title,album,publication,instrumental,genre,interpreter,mop,best,best_matching_score,composer_uri
407,3,2018-01-29T12:00:03+01:00,00:01:42:00,Mack David;Al Hoffman,Cendrillon : Bibbidi bobbidi boo,The Disney collection / Vol 2 / Plus belles chansons d'amour des films séries tv et thèmes de Dsney,,,Musique de film,Verna Felton;Ilene Woods;Oliver Wallace;Paul J Smith,Chef d'orchestre;Chef d'orchestre,,,
407,4,2018-01-29T12:01:45+01:00,00:02:56:00,Frank Churchill;S Fain;O Wallace;Louis Sauvat;V Young;T Laurence,Peter Pan : Arrivée de Peter Pan,BOF / Peter Pan,1953-01-01,,Musique de film,Mathe Altery;Claude Dupuy;Pierre Hiegel;Jacques Metehen & Son Orchestre,Chef d'orchestre,,,
407,5,2018-01-29T12:04:41+01:00,00:02:51:00,Frank Churchill;S Fain;O Wallace;Louis Sauvat;V Young;T Laurence,Peter Pan : Voyage dans le ciel,BOF / Peter Pan,1953-01-01,,Musique de film,Mathe Altery;Claude Dupuy;Pierre Hiegel;Jacques Metehen & Son Orchestre,Chef d'orchestre,,,
407,6,2018-01-29T12:07:32+01:00,00:00:58:00,Thibault Agyeman,Les fétiches arrivent,BOF / Kirikou et les hommes et les femmes,2012-01-01,,Musique de film,,,,,
407,7,2018-01-29T12:08:30+01:00,00:01:30:00,Thibault Agyeman,Le vieux grincheux,BOF / Kirikou et les hommes et les femmes,2012-01-01,,Musique de film,,,,,
407,8,2018-01-29T12:10:00+01:00,00:03:49:00,,Dingele,Kirikou et les bêtes sauvages,2005-01-01,,Musique de film,Ismael Lo,,,,
407,9,2018-01-29T12:13:49+01:00,00:06:26:00,,Poursuite,Les triplettes de Belleville/ Bande originale de film,2003-01-01,,Musique de film,Benoit Charest,,,,
407,10,2018-01-29T12:20:15+01:00,00:03:10:00,,Belleville rendez-vous (version francaise),Les triplettes de Belleville/ Bande originale de film,2003-01-01,,Musique de film,M,,,,
407,11,2018-01-29T12:23:25+01:00,00:01:24:00,Michael Giacchino,Life's incredible again,Les indestructibles (film),2004-01-01,,Musique de film,Non Identifie;Michael Giacchino,Orchestre;Chef d'orchestre,,,
407,12,2018-01-29T12:24:49+01:00,00:02:15:00,Michael Giacchino,New and improved,Les indestructibles (film),2004-01-01,,Musique de film,Non Identifie;Michael Giacchino,Orchestre;Chef d'orchestre,,,
407,13,2018-01-29T12:27:04+01:00,00:05:06:00,Scott Bradley,Cell bound,Bof / Tex avery cartoons,1992-01-01,,Musique de film,,,,,
407,15,2018-01-29T12:32:13+01:00,00:05:18:00,Mark Mancina,Un endroit merveilleux (Instrumental),B.O.F. / Tarzan,1999-01-01,,Musique de film,,,,,
407,16,2018-01-29T12:37:31+01:00,00:02:57:00,Mark Mancina,Le singe est un homme comme les autres (instrumental),B.O.F. / Tarzan,1999-01-01,,Musique de film,,,,,
407,17,2018-01-29T12:40:28+01:00,00:03:05:00,,Minion mambo,BOF / Moi moche et méchant (Despicable me),2010-01-01,,Musique de film,The Minions,,,,
407,18,2018-01-29T12:43:33+01:00,00:00:47:00,Heitor Pereira,Minions : Orlando,BOF / Minions,2015-01-01,,Musique de film,,,,,
407,19,2018-01-29T12:44:20+01:00,00:01:56:00,Scott Glasgow,Main title,BOF / Robotech the shadow chronicles,2007-01-01,,Musique de film,,,,,
407,20,2018-01-29T12:46:16+01:00,00:01:48:00,Scott Glasgow,The sdf-3,BOF / Robotech the shadow chronicles,2007-01-01,,Musique de film,,,,,
407,21,2018-01-29T12:48:04+01:00,00:04:03:00,John Powell,Robots overture,Robots (film),2005-01-01,,Musique de film,Blue Man Group;Hollywood Studio Symphony;Pete Anthony,Percussions;Orchestre;Chef d'orchestre,,,http://data.doremus.org/artist/2c405fc3-8223-39a1-bf43-a6cda898db99
407,22,2018-01-29T12:52:07+01:00,00:01:25:00,John Powell,Dad's dream,Robots (film),2005-01-01,,Musique de film,Blue Man Group;Hollywood Studio Symphony;Pete Anthony,Percussions;Orchestre;Chef d'orchestre,,,http://data.doremus.org/artist/2c405fc3-8223-39a1-bf43-a6cda898db99
407,23,2018-01-29T12:53:32+01:00,00:03:38:00,Etienne Perruchon,Le magasin des suicides : Les enfants conspirateurs,Bof / Le magasin des suicides,,,Musique de film,Kacey Mottet Klein;Choeur Des Enfants,,,,http://data.doremus.org/artist/c72eda72-696e-3ad3-afe2-551543fb1664
407,25,2018-01-29T12:57:14+01:00,00:00:24:00,Etienne Perruchon,Le magasin des suicides : Un enfant joyeux,Bof / Le magasin des suicides,,,Musique de film,,,,,http://data.doremus.org/artist/c72eda72-696e-3ad3-afe2-551543fb1664
407,26,2018-01-29T12:57:38+01:00,00:00:27:00,Scott Bradley,Les dessins animes : Tex Avery Cartoon,Les génériques cultes de l'O.R.T.F,2014-01-01,,Divers,Scott Bradley,,,,
407,27,2018-01-29T12:58:05+01:00,00:01:17:00,John Powell,The antz marching band,Bof / Fourmiz,1998-01-01,,Musique de film,Nicole Tibbles;Janet Mooney;Gavin Greenaway,Voix;Voix;Chef d'orchestre,,,http://data.doremus.org/artist/2c405fc3-8223-39a1-bf43-a6cda898db99
407,28,2018-01-29T12:59:22+01:00,00:03:11:00,John Powell;Harry Gregson-Williams,Into the pie machine,Bof / Chicken run,2000-01-01,,Musique de film,Non Identifie;Non Identifie,Orchestre;Chef d'orchestre,,,
407,29,2018-01-29T13:02:33+01:00,00:01:06:00,George Bruns,Le livre de la jungle : Monkey chase,BOF / Le livre de la jungle,1990-01-01,,Musique de film,,,,,
