channel,id,datetime,duration,composer,title,album,publication,instrumental,genre,interpreter,mop,best,best_matching_score,composer_uri
402,3,2017-03-20T00:00:23+01:00,00:06:08:00,Leos Janacek,Quatuor à cordes n°2 JW VII:13 Lettres intimes) : Andante,Lettres intimes,2017-01-01,,Musique de chambre,Quatuor Voce;Sarah Dayan;Cecile Roubin;Guillaume Becker;Lydia Shelley,Violon;Violon;Alto (instrument);Violoncelle,http://data.doremus.org/expression/d13829bd-1a17-37bd-adc1-b569eb3c1193,0.84,http://data.doremus.org/artist/4385ce9c-1fe2-3b59-9df0-9ac506d9ab43
402,4,2017-03-20T00:06:31+01:00,00:05:19:00,Leos Janacek,Quatuor à cordes n°2 JW VII:13 Lettres intimes) : Moderato,Lettres intimes,2017-01-01,,Musique de chambre,Quatuor Voce;Sarah Dayan;Cecile Roubin;Guillaume Becker;Lydia Shelley,Violon;Violon;Alto (instrument);Violoncelle,http://data.doremus.org/expression/d13829bd-1a17-37bd-adc1-b569eb3c1193,0.84,http://data.doremus.org/artist/4385ce9c-1fe2-3b59-9df0-9ac506d9ab43
402,5,2017-03-20T00:11:50+01:00,00:08:06:00,Leos Janacek,Quatuor à cordes n°2 JW VII:13 Lettres intimes) : Allegro,Lettres intimes,2017-01-01,,Musique de chambre,Quatuor Voce;Sarah Dayan;Cecile Roubin;Guillaume Becker;Lydia Shelley,Violon;Violon;Alto (instrument);Violoncelle,http://data.doremus.org/expression/d13829bd-1a17-37bd-adc1-b569eb3c1193,0.84,http://data.doremus.org/artist/4385ce9c-1fe2-3b59-9df0-9ac506d9ab43
402,7,2017-03-20T00:20:02+01:00,00:04:39:00,Jean Cras,Poemes intimes pour pîano : En islande,Jean cras : Oeuvre complete pour piano et violon,,,Musique de chambre,Jean Pierre Ferey,Piano,,,http://data.doremus.org/artist/60cf3157-fe69-372a-bbff-7a1bd4f7d20c
402,8,2017-03-20T00:24:41+01:00,00:04:59:00,Jean Cras,Poemes intimes pour pîano : Preludio con fughetta,Jean cras : Oeuvre complete pour piano et violon,,,Musique de chambre,Jean Pierre Ferey,Piano,,,http://data.doremus.org/artist/60cf3157-fe69-372a-bbff-7a1bd4f7d20c
402,9,2017-03-20T00:29:40+01:00,00:05:18:00,Jean Cras,Poemes intimes pour pîano : Au fil de l'eau,Jean cras : Oeuvre complete pour piano et violon,,,Musique de chambre,Jean Pierre Ferey,Piano,,,http://data.doremus.org/artist/60cf3157-fe69-372a-bbff-7a1bd4f7d20c
402,10,2017-03-20T00:34:58+01:00,00:06:35:00,Jean Cras,Poemes intimes pour pîano : Recueillement,Jean cras : Oeuvre complete pour piano et violon,,,Musique de chambre,Jean Pierre Ferey,Piano,,,http://data.doremus.org/artist/60cf3157-fe69-372a-bbff-7a1bd4f7d20c
402,11,2017-03-20T00:41:33+01:00,00:06:45:00,Jean Cras,Poemes intimes pour pîano : Maison du matin (la),Jean cras : Oeuvre complete pour piano et violon,,,Musique de chambre,Jean Pierre Ferey,Piano,,,http://data.doremus.org/artist/60cf3157-fe69-372a-bbff-7a1bd4f7d20c
402,13,2017-03-20T00:48:29+01:00,00:02:46:00,Joseph Jongen,Pages intimes op 55 : Il était une fois - version pour orchestre,Joseph Jongen : Pages intimes,2015-01-01,,Musique symphonique,Orchestre Philharmonique Royal De Liege;Jean Pierre Haeck,Orchestre;Chef d'orchestre,,,http://data.doremus.org/artist/96e5a721-7155-3ded-8bc6-02a75b89692f
402,14,2017-03-20T00:51:15+01:00,00:03:05:00,Joseph Jongen,Pages intimes op 55 : Dansez Mizelle - version pour orchestre,Joseph Jongen : Pages intimes,2015-01-01,,Musique symphonique,Orchestre Philharmonique Royal De Liege;Jean Pierre Haeck,Orchestre;Chef d'orchestre,,,http://data.doremus.org/artist/96e5a721-7155-3ded-8bc6-02a75b89692f
402,15,2017-03-20T00:54:20+01:00,00:03:06:00,Joseph Jongen,Pages intimes op 55 : Le bon chîval - version pour orchestre,Joseph Jongen : Pages intimes,2015-01-01,,Musique symphonique,Orchestre Philharmonique Royal De Liege;Jean Pierre Haeck,Orchestre;Chef d'orchestre,,,http://data.doremus.org/artist/96e5a721-7155-3ded-8bc6-02a75b89692f
402,16,2017-03-20T00:57:26+01:00,00:07:22:00,Giacomo Puccini,Crisantemi (Chrysanthèmes) - - pour quatuor à cordes,In the South,2013-01-01,,Musique de chambre,Quatuor Brodsky;Daniel Rowland;Ian Belton;Paul Cassidy;Jacqueline Thomas,Violon;Violon;Alto (instrument);Violoncelle,,,http://data.doremus.org/artist/5bcd515f-354f-30f8-ae0a-c42b65536d9f
402,17,2017-03-20T01:04:48+01:00,00:03:10:00,Andre Jolivet,5 poèmes intimes : Amour - pour baryton et orchestre,Gérard Souzay : Inédits,2007-01-01,,Musique chorale et vocale,Gerard Souzay;Orchestre De Chambre Andre Girard;Andre Girard,Baryton (voix);Orchestre;Chef d'orchestre,http://data.doremus.org/expression/2f7eef36-6119-3851-af32-50e19340a226,0.88,http://data.doremus.org/artist/3816d58f-60a7-3b33-9900-baa475ad4c59
402,18,2017-03-20T01:07:58+01:00,00:01:40:00,Andre Jolivet,5 poèmes intimes : Je veux te voir - pour baryton et orchestre,Gérard Souzay : Inédits,2007-01-01,,Musique chorale et vocale,Gerard Souzay;Orchestre De Chambre Andre Girard;Andre Girard,Baryton (voix);Orchestre;Chef d'orchestre,http://data.doremus.org/expression/2f7eef36-6119-3851-af32-50e19340a226,0.88,http://data.doremus.org/artist/3816d58f-60a7-3b33-9900-baa475ad4c59
402,19,2017-03-20T01:09:38+01:00,00:02:49:00,Andre Jolivet,5 poèmes intimes : Nous baignons dans une eau tranquille - pour baryton et orchestre,Gérard Souzay : Inédits,2007-01-01,,Musique chorale et vocale,Gerard Souzay;Orchestre De Chambre Andre Girard;Andre Girard,Baryton (voix);Orchestre;Chef d'orchestre,http://data.doremus.org/expression/2f7eef36-6119-3851-af32-50e19340a226,0.88,http://data.doremus.org/artist/3816d58f-60a7-3b33-9900-baa475ad4c59
402,20,2017-03-20T01:12:27+01:00,00:03:16:00,Andre Jolivet,5 poèmes intimes : Tu dors - pour baryton et orchestre,Gérard Souzay : Inédits,2007-01-01,,Musique chorale et vocale,Gerard Souzay;Orchestre De Chambre Andre Girard;Andre Girard,Baryton (voix);Orchestre;Chef d'orchestre,http://data.doremus.org/expression/2f7eef36-6119-3851-af32-50e19340a226,0.88,http://data.doremus.org/artist/3816d58f-60a7-3b33-9900-baa475ad4c59
402,21,2017-03-20T01:15:43+01:00,00:02:32:00,Andre Jolivet,5 poèmes intimes : Pour te parler - pour baryton et orchestre,Gérard Souzay : Inédits,2007-01-01,,Musique chorale et vocale,Gerard Souzay;Orchestre De Chambre Andre Girard;Andre Girard,Baryton (voix);Orchestre;Chef d'orchestre,http://data.doremus.org/expression/2f7eef36-6119-3851-af32-50e19340a226,0.88,http://data.doremus.org/artist/3816d58f-60a7-3b33-9900-baa475ad4c59
402,23,2017-03-20T01:18:24+01:00,00:08:04:00,Thierry Escaich,Lettres melees pour violon violoncelle et piano : Brahms modere,Lettres melées / Autour de Thierry Escaich,2009-01-01,,Musique de chambre,Trio Wanderer;Jean Marc Philips Varjabedian;Raphael Pidoux;Vincent Coq,Violon;Violoncelle;Piano,,,http://data.doremus.org/artist/7af4863b-e061-3cb7-8281-482bb0f0d044
402,24,2017-03-20T01:26:28+01:00,00:07:05:00,Thierry Escaich,Lettres melees pour violon violoncelle et piano : Bach modere,Lettres melées / Autour de Thierry Escaich,2009-01-01,,Musique de chambre,Trio Wanderer;Jean Marc Philips Varjabedian;Raphael Pidoux;Vincent Coq,Violon;Violoncelle;Piano,,,http://data.doremus.org/artist/7af4863b-e061-3cb7-8281-482bb0f0d044
402,25,2017-03-20T01:33:33+01:00,00:04:45:00,Thierry Escaich,Lettres melees pour violon violoncelle et piano : Bartok tres vif,Lettres melées / Autour de Thierry Escaich,2009-01-01,,Musique de chambre,Trio Wanderer;Jean Marc Philips Varjabedian;Raphael Pidoux;Vincent Coq,Violon;Violoncelle;Piano,,,http://data.doremus.org/artist/7af4863b-e061-3cb7-8281-482bb0f0d044
402,26,2017-03-20T01:38:18+01:00,00:14:42:00,Bela Bartok,Le château de Barbe-Bleue op 11 SZ 48 : La sixième porte (Le lac de larmes) : Csendes feher tavat latok . Je vois un lac blanc silencieux,Bela Bartok : Le palais de Barbe bleue,2014-01-01,,Opéra,John Tomlinson;Michelle Deyoung;Juliet Stevenson;Philharmonia Orchestra;Pekka Salonen Esa,Basse (voix) Barbe-Bleue;Soprano Judith;La narratrice;Orchestre;Chef d'orchestre,http://data.doremus.org/expression/bccd6948-b326-36f9-a7d5-544f4c852e1c,1.00,http://data.doremus.org/artist/23df9200-a2a7-3ba8-ab11-ec16bf781c41
402,28,2017-03-20T01:53:03+01:00,00:01:34:00,Maurice Ravel,Valses nobles et sentimentales (intégrale) : Presque lent dans un sentiment intime,The Martha Argerich collection / Vol.1 : The solo recordings,,,Musique de chambre,Martha Argerich,Piano,http://data.doremus.org/expression/2b3822e0-3ca5-3b0a-963c-0db35705209f,0.71,http://data.doremus.org/artist/1b1205f9-b99a-3bb8-ba77-256689af2e00
402,29,2017-03-20T01:54:37+01:00,00:01:06:00,Erik Satie,Musiques intimes et secrètes pour piano : Nostalgie,Satie / Sports,2009-01-01,,Musique de chambre,Aldo Ciccolini,Piano,http://data.doremus.org/expression/e74eb127-bfe3-3923-894b-9932ef6e759e,0.72,http://data.doremus.org/artist/c536e11e-7871-3469-b913-1883b0b60e98
402,30,2017-03-20T01:55:43+01:00,00:00:43:00,Erik Satie,Musiques intimes et secrètes pour piano : Froide songerie,Satie / Sports,2009-01-01,,Musique de chambre,Aldo Ciccolini,Piano,http://data.doremus.org/expression/e74eb127-bfe3-3923-894b-9932ef6e759e,0.72,http://data.doremus.org/artist/c536e11e-7871-3469-b913-1883b0b60e98
402,31,2017-03-20T01:56:26+01:00,00:01:14:00,Erik Satie,Musiques intimes et secrètes pour piano : Fâcheux exemple,Satie / Sports,2009-01-01,,Musique de chambre,Aldo Ciccolini,Piano,http://data.doremus.org/expression/e74eb127-bfe3-3923-894b-9932ef6e759e,0.72,http://data.doremus.org/artist/c536e11e-7871-3469-b913-1883b0b60e98
402,33,2017-03-20T01:57:43+01:00,00:01:25:00,Edward Elgar,Variations sur un thème original op 36 (Enigma Variations) : Thème,Elgar Tippett et Walton : Oeuvres orchestrales / Sir Colin Davis Anthology (CD 3),2014-01-01,,Musique symphonique,Orchestre Symphonique De Londres;Colin Davis,Orchestre;Chef d'orchestre,http://data.doremus.org/expression/0466859a-576b-34a9-812b-0605dc576519,0.95,http://data.doremus.org/artist/587fe034-c58f-3def-934c-0e0ac572ae06
402,34,2017-03-20T01:59:08+01:00,00:01:54:00,Edward Elgar,Variations sur un thème original op 36 (Enigma Variations) : Variation n°1,Elgar Tippett et Walton : Oeuvres orchestrales / Sir Colin Davis Anthology (CD 3),2014-01-01,,Musique symphonique,Orchestre Symphonique De Londres;Colin Davis,Orchestre;Chef d'orchestre,http://data.doremus.org/expression/400ba957-cec9-35c6-bc23-6bf96563b092,0.95,http://data.doremus.org/artist/587fe034-c58f-3def-934c-0e0ac572ae06
402,35,2017-03-20T02:01:02+01:00,00:00:45:00,Edward Elgar,Variations sur un thème original op 36 (Enigma Variations) : Variation n°2 H.D.S.P / Hew David Steuart-Powell,Elgar Tippett et Walton : Oeuvres orchestrales / Sir Colin Davis Anthology (CD 3),2014-01-01,,Musique symphonique,Orchestre Symphonique De Londres;Colin Davis,Orchestre;Chef d'orchestre,http://data.doremus.org/expression/0466859a-576b-34a9-812b-0605dc576519,0.95,http://data.doremus.org/artist/587fe034-c58f-3def-934c-0e0ac572ae06
402,36,2017-03-20T02:01:47+01:00,00:01:36:00,Edward Elgar,Variations sur un thème original op 36 (Enigma Variations) : Variation n°3 . R.B.T / Richard Baxter Townsend,Elgar Tippett et Walton : Oeuvres orchestrales / Sir Colin Davis Anthology (CD 3),2014-01-01,,Musique symphonique,Orchestre Symphonique De Londres;Colin Davis,Orchestre;Chef d'orchestre,http://data.doremus.org/expression/0466859a-576b-34a9-812b-0605dc576519,0.95,http://data.doremus.org/artist/587fe034-c58f-3def-934c-0e0ac572ae06
402,37,2017-03-20T02:03:23+01:00,00:00:31:00,Edward Elgar,Variations sur un thème original op 36 (Enigma Variations) : Variation n°4 . W.M.B / William Meat Baker,Elgar Tippett et Walton : Oeuvres orchestrales / Sir Colin Davis Anthology (CD 3),2014-01-01,,Musique symphonique,Orchestre Symphonique De Londres;Colin Davis,Orchestre;Chef d'orchestre,http://data.doremus.org/expression/400ba957-cec9-35c6-bc23-6bf96563b092,0.95,http://data.doremus.org/artist/587fe034-c58f-3def-934c-0e0ac572ae06
402,38,2017-03-20T02:03:54+01:00,00:02:10:00,Edward Elgar,Variations sur un thème original op 36 (Enigma Variations) : Variation n°5 . R.P.A / Richard Penrose Arnold,Elgar Tippett et Walton : Oeuvres orchestrales / Sir Colin Davis Anthology (CD 3),2014-01-01,,Musique symphonique,Orchestre Symphonique De Londres;Colin Davis,Orchestre;Chef d'orchestre,http://data.doremus.org/expression/400ba957-cec9-35c6-bc23-6bf96563b092,0.95,http://data.doremus.org/artist/587fe034-c58f-3def-934c-0e0ac572ae06
402,39,2017-03-20T02:06:04+01:00,00:01:37:00,Edward Elgar,Variations sur un thème original op 36 (Enigma Variations) : Variation n°6 . Ysobel / Isabel Fitton,Elgar Tippett et Walton : Oeuvres orchestrales / Sir Colin Davis Anthology (CD 3),2014-01-01,,Musique symphonique,Orchestre Symphonique De Londres;Colin Davis,Orchestre;Chef d'orchestre,http://data.doremus.org/expression/0466859a-576b-34a9-812b-0605dc576519,0.95,http://data.doremus.org/artist/587fe034-c58f-3def-934c-0e0ac572ae06
402,40,2017-03-20T02:07:41+01:00,00:01:04:00,Edward Elgar,Variations sur un thème original op 36 (Enigma Variations) : Variation n°7 . Troyte / Arthur Troyte Griffith,Elgar Tippett et Walton : Oeuvres orchestrales / Sir Colin Davis Anthology (CD 3),2014-01-01,,Musique symphonique,Orchestre Symphonique De Londres;Colin Davis,Orchestre;Chef d'orchestre,http://data.doremus.org/expression/0466859a-576b-34a9-812b-0605dc576519,0.95,http://data.doremus.org/artist/587fe034-c58f-3def-934c-0e0ac572ae06
402,41,2017-03-20T02:08:45+01:00,00:01:54:00,Edward Elgar,Variations sur un thème original op 36 (Enigma Variations) : Variation n°8 . W.N. / Winifred Norbury,Elgar Tippett et Walton : Oeuvres orchestrales / Sir Colin Davis Anthology (CD 3),2014-01-01,,Musique symphonique,Orchestre Symphonique De Londres;Colin Davis,Orchestre;Chef d'orchestre,http://data.doremus.org/expression/0466859a-576b-34a9-812b-0605dc576519,0.95,http://data.doremus.org/artist/587fe034-c58f-3def-934c-0e0ac572ae06
402,42,2017-03-20T02:10:39+01:00,00:04:24:00,Edward Elgar,Variations sur un thème original op 36 (Enigma Variations) : Variation n°9 . Nimrod / August J. Jaeger,Elgar Tippett et Walton : Oeuvres orchestrales / Sir Colin Davis Anthology (CD 3),2014-01-01,,Musique symphonique,Orchestre Symphonique De Londres;Colin Davis,Orchestre;Chef d'orchestre,http://data.doremus.org/expression/400ba957-cec9-35c6-bc23-6bf96563b092,0.95,http://data.doremus.org/artist/587fe034-c58f-3def-934c-0e0ac572ae06
402,43,2017-03-20T02:15:03+01:00,00:02:51:00,Edward Elgar,Variations sur un thème original op 36 (Enigma Variations) : Variation n°10 . Dorabella / Dora Penny,Elgar Tippett et Walton : Oeuvres orchestrales / Sir Colin Davis Anthology (CD 3),2014-01-01,,Musique symphonique,Orchestre Symphonique De Londres;Colin Davis,Orchestre;Chef d'orchestre,http://data.doremus.org/expression/400ba957-cec9-35c6-bc23-6bf96563b092,0.95,http://data.doremus.org/artist/587fe034-c58f-3def-934c-0e0ac572ae06
402,44,2017-03-20T02:17:54+01:00,00:01:03:00,Edward Elgar,Variations sur un thème original op 36 (Enigma Variations) : Variation n°11 . G.R.S / George Robertson Sinclair,Elgar Tippett et Walton : Oeuvres orchestrales / Sir Colin Davis Anthology (CD 3),2014-01-01,,Musique symphonique,Orchestre Symphonique De Londres;Colin Davis,Orchestre;Chef d'orchestre,http://data.doremus.org/expression/0466859a-576b-34a9-812b-0605dc576519,0.95,http://data.doremus.org/artist/587fe034-c58f-3def-934c-0e0ac572ae06
402,45,2017-03-20T02:18:57+01:00,00:03:12:00,Edward Elgar,Variations sur un thème original op 36 (Enigma Variations) : Variation n°12 . B.G.N / Basil G Nevinson,Elgar Tippett et Walton : Oeuvres orchestrales / Sir Colin Davis Anthology (CD 3),2014-01-01,,Musique symphonique,Orchestre Symphonique De Londres;Colin Davis,Orchestre;Chef d'orchestre,http://data.doremus.org/expression/0466859a-576b-34a9-812b-0605dc576519,0.95,http://data.doremus.org/artist/587fe034-c58f-3def-934c-0e0ac572ae06
402,46,2017-03-20T02:22:09+01:00,00:03:14:00,Edward Elgar,Variations sur un thème original op 36 (Enigma Variations) : Variation n°13 . Romanza,Elgar Tippett et Walton : Oeuvres orchestrales / Sir Colin Davis Anthology (CD 3),2014-01-01,,Musique symphonique,Orchestre Symphonique De Londres;Colin Davis,Orchestre;Chef d'orchestre,http://data.doremus.org/expression/0466859a-576b-34a9-812b-0605dc576519,0.95,http://data.doremus.org/artist/587fe034-c58f-3def-934c-0e0ac572ae06
402,47,2017-03-20T02:25:23+01:00,00:05:31:00,Edward Elgar,Variations sur un thème original op 36 (Enigma Variations) : Variation n°14 . E.D.U / The composer,Elgar Tippett et Walton : Oeuvres orchestrales / Sir Colin Davis Anthology (CD 3),2014-01-01,,Musique symphonique,Orchestre Symphonique De Londres;Colin Davis,Orchestre;Chef d'orchestre,http://data.doremus.org/expression/0466859a-576b-34a9-812b-0605dc576519,0.95,http://data.doremus.org/artist/587fe034-c58f-3def-934c-0e0ac572ae06
402,49,2017-03-20T02:30:58+01:00,00:01:28:00,Leos Janacek,Croquis intimes : Album de Kamila Stosslova JW VIII/33 : Palais de la Mala Strana - pour piano,Janacek Hass Martinu et Suk : Ultimate studies,2009-01-01,,Musique de chambre,Lada Valesova,Piano,,,http://data.doremus.org/artist/4385ce9c-1fe2-3b59-9df0-9ac506d9ab43
402,50,2017-03-20T02:32:26+01:00,00:00:41:00,Leos Janacek,Croquis intimes : Album de Kamila Stosslova JW VIII/33 : Sans titre - pour piano,Janacek Hass Martinu et Suk : Ultimate studies,2009-01-01,,Musique de chambre,Lada Valesova,Piano,,,http://data.doremus.org/artist/4385ce9c-1fe2-3b59-9df0-9ac506d9ab43
402,51,2017-03-20T02:33:07+01:00,00:00:25:00,Leos Janacek,Croquis intimes : Album de Kamila Stosslova JW VIII/33 : Mélodie - pour piano,Janacek Hass Martinu et Suk : Ultimate studies,2009-01-01,,Musique de chambre,Lada Valesova,Piano,,,http://data.doremus.org/artist/4385ce9c-1fe2-3b59-9df0-9ac506d9ab43
402,52,2017-03-20T02:33:32+01:00,00:00:56:00,Leos Janacek,Croquis intimes : Album de Kamila Stosslova JW VIII/33 : Destin seulement aveugle - pour piano,Janacek Hass Martinu et Suk : Ultimate studies,2009-01-01,,Musique de chambre,Lada Valesova,Piano,,,http://data.doremus.org/artist/4385ce9c-1fe2-3b59-9df0-9ac506d9ab43
