channel,id,datetime,duration,composer,title,album,publication,instrumental,genre,interpreter,mop,best,best_matching_score
406,26,2017-05-22T01:51:30+02:00,00:06:13:00,George Crumb,Celestial mechanics : Gamma draconis,Kosmos,2007-01-01,,Musique de chambre,Andreas Grau;Gotz Schumacher;Duo Grauschumacher,Piano;Piano,,
406,27,2017-05-22T01:57:43+02:00,00:08:50:00,George Crumb,Celestial mechanics : Delta Orionis,Kosmos,2007-01-01,,Musique de chambre,Andreas Grau;Gotz Schumacher;Duo Grauschumacher,Piano;Piano,,
406,29,2017-05-22T02:06:44+02:00,00:18:55:00,Elliott Carter,Concerto pour clarinette et orchestre,New York,2017-01-01,,Musique contemporaine,Jerome Comte;Ensemble Intercontemporain;Matthias Pintscher,Clarinette;Orchestre;Chef d'orchestre,,
406,31,2017-05-22T02:25:43+02:00,00:05:15:00,Morton Feldman,Chorus and instruments II,Extended voices,1968-01-01,,Musique chorale et vocale,Alvin Lucier;Harvey Phillips;John Bergamo,Tuba;Cloches,,
406,32,2017-05-22T02:30:58+02:00,00:03:55:00,Morton Feldman,Christian Wolff in Cambridge,Extended voices,1968-01-01,,Musique chorale et vocale,Alvin Lucier,,,
406,33,2017-05-22T02:34:53+02:00,00:13:29:00,Thomas Ades,Polaris op 29 - voyage pour orchestre,Thomas Adès : Asyla Tevot Polaris,2016-01-01,,Musique symphonique,Orchestre Symphonique De Londres;Thomas Ades,Orchestre;Chef d'orchestre,,
406,34,2017-05-22T02:48:22+02:00,00:05:10:00,,Cristal,Philippe jubard : Musiques electroniques,,,Enfants,Philippe Jubard,,,
406,35,2017-05-22T02:53:32+02:00,00:09:42:00,Pascal Dusapin,Ohé - pour clarinette et violoncelle,Pascal Dusapin : Item,2017-01-01,,Musique de chambre,Arne Deforce;Benjamin Dieltjens,Violoncelle;Clarinette,,
406,39,2017-05-22T03:00:06+02:00,00:00:36:00,Igor Stravinsky,Variations sur le choral Vom Himmel hoch da komm' ich her de Jean Sébastien Bach : Choral - pour choeur mixte et orchestre,Philippe Herreweghe dirige des oeuvres d'Igor Stravinsky,2010-01-01,,Musique chorale et vocale,Defilharmonie;Philippe Herreweghe,Orchestre;Chef d'orchestre,,
406,40,2017-05-22T03:00:42+02:00,00:01:14:00,Igor Stravinsky,Variations sur le choral Vom Himmel hoch da komm ich her de Jean Sébastien Bach : Variation n°1 - pour choeur mixte et orchestre,Philippe Herreweghe dirige des oeuvres d'Igor Stravinsky,2010-01-01,,Musique chorale et vocale,Defilharmonie;Philippe Herreweghe,Orchestre;Chef d'orchestre,,
406,41,2017-05-22T03:01:56+02:00,00:01:07:00,Igor Stravinsky,Variations sur le choral Vom Himmel hoch da komm ich her de Jean Sébastien Bach : Variation n°2 - pour choeur mixte et orchestre,Philippe Herreweghe dirige des oeuvres d'Igor Stravinsky,2010-01-01,,Musique chorale et vocale,Defilharmonie;Philippe Herreweghe,Orchestre;Chef d'orchestre,,
406,42,2017-05-22T03:03:03+02:00,00:02:09:00,Igor Stravinsky,Variations sur le choral Vom Himmel hoch da komm ich her de Jean Sébastien Bach : Variation n°3 - pour choeur mixte et orchestre,Philippe Herreweghe dirige des oeuvres d'Igor Stravinsky,2010-01-01,,Musique chorale et vocale,Defilharmonie;Philippe Herreweghe,Orchestre;Chef d'orchestre,,
406,43,2017-05-22T03:05:12+02:00,00:02:08:00,Igor Stravinsky,Variations sur le choral Vom Himmel hoch da komm ich her de Jean Sébastien Bach : Variation n°4 - pour choeur mixte et orchestre,Philippe Herreweghe dirige des oeuvres d'Igor Stravinsky,2010-01-01,,Musique chorale et vocale,Defilharmonie;Philippe Herreweghe,Orchestre;Chef d'orchestre,,
406,44,2017-05-22T03:07:20+02:00,00:02:40:00,Igor Stravinsky,Variations sur le choral Vom Himmel hoch da komm ich her de Jean Sébastien Bach : Variation n°5 - pour choeur mixte et orchestre,Philippe Herreweghe dirige des oeuvres d'Igor Stravinsky,2010-01-01,,Musique chorale et vocale,Defilharmonie;Philippe Herreweghe,Orchestre;Chef d'orchestre,,
406,46,2017-05-22T03:10:00+02:00,00:06:26:00,,Dedicace a Igor Stravinsky Serge Prokofiev et Dimitri Chostakovitch,Alfred Schnittke : Concerto n°4 et autres oeuvres,,,Musique symphonique,Alfred Schnittke;Viktoria Postnikova;Guennadi Rojdestvenski;Alexander Bakhchiev,Piano;Piano;Piano,,
406,48,2017-05-22T03:16:26+02:00,00:06:24:00,Dimitri Chostakovitch,Le taon op 97 (film) - suite d'orchestre : 7. introduction. andantino,Dimitri Chostakovitch : Musiques de films / volume 2,2004-01-01,,Musique symphonique,Orchestre Philharmonique De La Bbc;Vassily Sinaisky,Orchestre;Chef d'orchestre,,
406,50,2017-05-22T03:22:53+02:00,00:06:02:00,Dimitri Chostakovitch,Concerto nº1 en Mi bémol Maj op 107 : I. Allegretto / Pour violoncelle et orchestre,Chostakovitch / Ctos vcle n12 / T.Mork,1995-01-01,,Musique symphonique,Truls Mork;Orchestre Philharmonique De Londres;Mariss Jansons,Violoncelle;Orchestre;Chef d'orchestre,,
406,51,2017-05-22T03:28:55+02:00,00:12:32:00,Dimitri Chostakovitch,Concerto nº1 en Mi bémol Maj op 107 : II. Moderato / Pour violoncelle et orchestre,Chostakovitch / Ctos vcle n12 / T.Mork,1995-01-01,,Musique symphonique,Truls Mork;Orchestre Philharmonique De Londres;Mariss Jansons,Violoncelle;Orchestre;Chef d'orchestre,,
406,52,2017-05-22T03:41:27+02:00,00:06:48:00,Dimitri Chostakovitch,Concerto nº1 en Mi bémol Maj op 107 : III. Cadenza / Pour violoncelle et orchestre,Chostakovitch / Ctos vcle n12 / T.Mork,1995-01-01,,Musique symphonique,Truls Mork;Orchestre Philharmonique De Londres;Mariss Jansons,Violoncelle;Orchestre;Chef d'orchestre,,
406,53,2017-05-22T03:48:15+02:00,00:04:47:00,Dimitri Chostakovitch,Concerto nº1 en Mi bémol Maj op 107 : IV. Finale : Allegro con moto / Pour violoncelle et orchestre,Chostakovitch / Ctos vcle n12 / T.Mork,1995-01-01,,Musique symphonique,Truls Mork;Orchestre Philharmonique De Londres;Mariss Jansons,Violoncelle;Orchestre;Chef d'orchestre,,
406,55,2017-05-22T03:53:02+02:00,00:03:01:00,Henryk Gorecki,Pieces dans le style ancien pour orchestre a cordes : Mouvement n°1,Gorecki / Symphonie n°3 / Gritton,,,Musique symphonique,Royal Philharmonic Orchestra De Londres;Yuri Simonov,Orchestre;Chef d'orchestre,,
406,56,2017-05-22T03:56:03+02:00,00:01:57:00,Henryk Gorecki,Pieces dans le style ancien pour orchestre a cordes : Mouvement n°2,Gorecki / Symphonie n°3 / Gritton,,,Musique symphonique,Royal Philharmonic Orchestra De Londres;Yuri Simonov,Orchestre;Chef d'orchestre,,
406,57,2017-05-22T03:58:00+02:00,00:04:50:00,Henryk Gorecki,Pieces dans le style ancien pour orchestre a cordes : Mouvement n°3,Gorecki / Symphonie n°3 / Gritton,,,Musique symphonique,Royal Philharmonic Orchestra De Londres;Yuri Simonov,Orchestre;Chef d'orchestre,,
406,60,2017-05-22T04:02:56+02:00,00:18:23:00,Luciano Berio,Ekphrasis,Luciano Berio : Sinfonia et Ekphrasis,,,Musique symphonique,Orchestre Symphonique De Goteborg;Peter Eotvos,Orchestre;Chef d'orchestre,,
406,61,2017-05-22T04:21:19+02:00,00:02:11:00,Luciano Berio,Wasserklavier,Water,2016-01-01,,Musique de chambre,Helene Grimaud;Nitin Sawhney,Piano,,
406,62,2017-05-22T04:23:30+02:00,00:01:18:00,Nitin Sawhney,Water : Transition 1,Water,2016-01-01,,Musique de chambre,Nitin Sawhney,Claviers Guitare,,
406,63,2017-05-22T04:24:48+02:00,00:05:26:00,Toru Takemitsu,Rain tree sketch II,Water,2016-01-01,,Musique de chambre,Helene Grimaud,Piano,,
406,64,2017-05-22T04:30:14+02:00,00:15:07:00,Toru Takemitsu,Spirit garden / Pour orchestre,Toru Takemitsu : Gémeaux,1995-01-01,,Musique symphonique,Orchestre Symphonique De La Metropole De Tokyo;Hiroshi Wakasugi,Orchestre;Chef d'orchestre,,
406,68,2017-05-22T04:45:30+02:00,00:05:21:00,Elliott Carter,Esprit rude-esprit doux pour flûte et clarinette,Elliott Carter : Musique de chambre,2000-01-01,,Musique de chambre,Michel Lethiec;Patrick Gallois,Clarinette;Flûte traversière,,
406,69,2017-05-22T04:50:51+02:00,00:05:37:00,George Crumb,Black angels : I. Departure,Black angels,1990-01-01,,Musique de chambre,Quatuor Kronos,,,
406,70,2017-05-22T04:56:28+02:00,00:05:25:00,George Crumb,Black angels : II. Absence,Black angels,1990-01-01,,Musique de chambre,Quatuor Kronos,,,
406,71,2017-05-22T05:01:53+02:00,00:07:29:00,George Crumb,Black angels : III. Return,Black angels,1990-01-01,,Musique de chambre,Quatuor Kronos,,,
406,73,2017-05-22T05:09:33+02:00,00:05:00:00,Thierry Escaich,Enluminures - pour soprano violoncelle et orgue,Christian-Pierre La Marca : Cantus,2016-01-01,,Musique symphonique,Christian Pierre La Marca;Patricia Petibon;Thierry Escaich,Violoncelle;Soprano;Orgue,,
406,74,2017-05-22T05:14:33+02:00,00:11:15:00,Ralph Vaughan Williams,Symphonie n°8 en ré min : Fantasia,Ralph Vaughan Williams : Symphonies n°4 et n°8,2015-01-01,,Musique symphonique,Orchestre Philharmonique De Londres;Vladimir Jurowski,Orchestre;Chef d'orchestre,,
406,76,2017-05-22T05:25:48+02:00,00:01:20:00,Harrison Birtwistle,Settings of Lorine Niedecker : Always north of him - pour soprano et violoncelle,Harrison Birtwistle : Musique de chambre,2014-01-01,,Musique de chambre,Adrian Brendel;Amy Freston,Violoncelle;Soprano,,
406,77,2017-05-22T05:27:08+02:00,00:01:42:00,Harrison Birtwistle,Settings of Lorine Niedecker : I was the solitary plover - pour soprano et violoncelle,Harrison Birtwistle : Musique de chambre,2014-01-01,,Musique de chambre,Adrian Brendel;Amy Freston,Violoncelle;Soprano,,
406,78,2017-05-22T05:28:50+02:00,00:01:26:00,Harrison Birtwistle,Settings of Lorine Niedecker : As I shook dust from my father's door - pour soprano et violoncelle,Harrison Birtwistle : Musique de chambre,2014-01-01,,Musique de chambre,Adrian Brendel;Amy Freston,Violoncelle;Soprano,,
406,79,2017-05-22T05:30:16+02:00,00:01:10:00,Harrison Birtwistle,Settings of Lorine Niedecker : O late fall - pour soprano et violoncelle,Harrison Birtwistle : Musique de chambre,2014-01-01,,Musique de chambre,Adrian Brendel;Amy Freston,Violoncelle;Soprano,,
406,80,2017-05-22T05:31:26+02:00,00:06:22:00,Jan Novak,Sonate Solis Fidibus : Allegro - pour violon,Divers compositeurs tchèques : Oeuvres pour violon et piano,2011-01-01,,Musique de chambre,Frantisek Novotny,Violon,,
406,83,2017-05-22T05:37:57+02:00,00:02:58:00,Henri Dutilleux,Tableaux symphoniques d'après Les hauts de Hurlevents : Dans la lande - pour orchestre,Henri Dutilleux : Le loup et La fille du diable,2015-01-01,,Musique symphonique,Orchestre National Des Pays De La Loire;Pascal Rophe,Orchestre;Chef d'orchestre,,
406,84,2017-05-22T05:40:55+02:00,00:04:25:00,Henri Dutilleux,Tableaux symphoniques d'après Les hauts de Hurlevents : La marche du destin - pour orchestre,Henri Dutilleux : Le loup et La fille du diable,2015-01-01,,Musique symphonique,Orchestre National Des Pays De La Loire;Pascal Rophe,Orchestre;Chef d'orchestre,,
406,85,2017-05-22T05:45:20+02:00,00:04:40:00,Henri Dutilleux,Tableaux symphoniques d'après Les hauts de Hurlevents : Epilogue - pour orchestre,Henri Dutilleux : Le loup et La fille du diable,2015-01-01,,Musique symphonique,Orchestre National Des Pays De La Loire;Pascal Rophe,Orchestre;Chef d'orchestre,,
406,86,2017-05-22T05:50:00+02:00,00:02:52:00,Alberto Ginastera,Duo op 13 : Sonate,Heinz Holliger et Felix Renggli interprètent des duos pour hautbois et flûte traversière,2011-01-01,,Musique de chambre,Holliger Heinz;Felix Renggli,Hautbois;Flûte traversière,,
406,88,2017-05-22T05:53:03+02:00,00:03:31:00,Aaron Copland,3 Latin American sketches : Estribillo,Aaron Copland : Oeuvres symphoniques (cd 2),1991-01-01,,Musique symphonique,New Philharmonia Orchestra;Aaron Copland,Orchestre;Chef d'orchestre,,
406,89,2017-05-22T05:56:34+02:00,00:03:18:00,Aaron Copland,3 Latin American Sketches : Paisaje mexicana,Aaron Copland : Oeuvres symphoniques (cd 2),1991-01-01,,Musique symphonique,New Philharmonia Orchestra;Aaron Copland,Orchestre;Chef d'orchestre,,
406,92,2017-05-22T06:00:04+02:00,00:14:22:00,Toshio Hosokawa,Voyage IX - pour guitare orchestre à cordes et percussions,Concertos japonais pour guitare,2015-01-01,,Musique symphonique,Masao Tanibe;Erzgebirgische Philharmonie Aue;Naoshi Takahashi,Guitare;Orchestre;Chef d'orchestre,,
406,96,2017-05-22T06:15:19+02:00,00:08:15:00,Benjamin Britten,Curlew river op 71 BTC 1116 : Curlew river smoothly flowing (Le voyageur l'abbé les pèlerins et le passeur),Benjamin Britten : Curlew river op 71 BTC 1116,1998-01-01,,Opéra,Academy Of Saint-Martin-In-The-Fields;Philip Langridge;Thomas Allen;Simon Keenlyside;Richardson Charles;Gidon Saks;Terry Edwards;Neville Marriner,Ténor La folle;Baryton (voix) Le passeur;Baryton (voix) Le voyageur;Soprano L'esprit du garçon;Basse (voix) L'abbé;Chef d'orchestre,,
406,97,2017-05-22T06:23:34+02:00,00:02:41:00,Benjamin Britten,Curlew river op 71 BTC 1116 : Make haste there all of you (Le passeur le voyageur l'abbé et les pèlerins),Benjamin Britten : Curlew river op 71 BTC 1116,1998-01-01,,Opéra,Academy Of Saint-Martin-In-The-Fields;Philip Langridge;Thomas Allen;Simon Keenlyside;Richardson Charles;Gidon Saks;Terry Edwards;Neville Marriner,Ténor La folle;Baryton (voix) Le passeur;Baryton (voix) Le voyageur;Soprano L'esprit du garçon;Basse (voix) L'abbé;Chef d'orchestre,,
406,98,2017-05-22T06:26:15+02:00,00:10:53:00,Olivier Messiaen,Livre VII : 13 le courlis cendré,Olivier Messiaen : Catalogue d'oiseaux pour piano / Livres I a VII / Integrale cd3 / Muraro,2000-01-01,,,Roger Muraro,Piano,,
406,102,2017-05-22T06:37:52+02:00,00:38:05:00,Henry Pierre,L'art de la fugue odyssée,Pierre Henry : L'art de la fugue odyssée et Coexistence / Vol.9,2012-01-01,,Musique contemporaine,,,,
406,104,2017-05-22T07:16:01+02:00,00:10:15:00,Bela Bartok,Concerto nº3 : adagio religioso - pour piano et orchestre,Bela Bartok : Oeuvres symphoniques,1961-01-01,,Musique symphonique,Geza Anda;Orchestre Radio Symphonique De Berlin;Ferenc Fricsay,Piano;Orchestre;Chef d'orchestre,,
406,105,2017-05-22T07:26:16+02:00,00:07:55:00,Gyorgy Ligeti,Le grand macabre : One two three five (Tableau 2) Mescalina et Astradamors,Le grand macabre (intégrale),1999-01-01,,Opéra,Sibylle Ehlert;Laura Claycomb;Charlotte Hellekant;Jard Van Nes;Derek Lee Ragin;Graham Clark;Steven Cole;Richard Suart;Willard White;Frode Olsen;Divers;Philharmonia Orchestra;Esa Pekka Salonen,Soprano Venus / Gepopo;Soprano Amanda;Mezzo-soprano Amando;Mezzo-soprano Mescalina;Haute-contre Prince Go-Go;Ténor Piet le bock;Ténor White minister;Baryton-basse (voix) Black minister;Baryton-basse (voix) Nekrotzar le grand macabre;Basse (voix) Astradamors;Orchestre;Chef d'orchestre,,
406,108,2017-05-22T07:35:05+02:00,00:04:06:00,Steve Reich,Radio rewrite : Fast,Steve Reich : Double sextet et Radio rewrite,2016-01-01,,Musique de chambre,Ensemble Signal;Brad Lubman,Chef d'orchestre,,
406,109,2017-05-22T07:39:11+02:00,00:03:24:00,Steve Reich,Radio rewrite : Slow,Steve Reich : Double sextet et Radio rewrite,2016-01-01,,Musique de chambre,Ensemble Signal;Brad Lubman,Chef d'orchestre,,
406,110,2017-05-22T07:42:35+02:00,00:03:31:00,Steve Reich,Radio rewrite : Fast,Steve Reich : Double sextet et Radio rewrite,2016-01-01,,Musique de chambre,Ensemble Signal;Brad Lubman,Chef d'orchestre,,
406,111,2017-05-22T07:46:06+02:00,00:03:41:00,Steve Reich,Radio rewrite : Slow,Steve Reich : Double sextet et Radio rewrite,2016-01-01,,Musique de chambre,Ensemble Signal;Brad Lubman,Chef d'orchestre,,
406,112,2017-05-22T07:49:47+02:00,00:03:10:00,Steve Reich,Radio rewrite : Fast,Steve Reich : Double sextet et Radio rewrite,2016-01-01,,Musique de chambre,Ensemble Signal;Brad Lubman,Chef d'orchestre,,
406,114,2017-05-22T07:53:06+02:00,00:09:10:00,Leonard Bernstein,Chichester psalms : Psaume 131 : Adonai Adonai / Psaume 133 : verset n°1 : Hineh mah tov,Leonard Bernstein : A portrait,,,Musique symphonique,John Bogart;Orchestre Philharmonique De New York;Leonard Bernstein,Soprano;Orchestre;Chef d'orchestre,,
406,116,2017-05-22T08:02:31+02:00,00:01:49:00,Aaron Copland,Old american songs livre I : Simple gifts,Marilyn horne cd11 : Beautiful dreamer,2008-01-01,,Musique chorale et vocale,Marilyn Horne;Orchestre De Chambre Anglais;Carl Davis,Orchestre;Chef d'orchestre,,
406,117,2017-05-22T08:04:20+02:00,00:01:37:00,Aaron Copland,Old american songs livre II : Ching-a-ring chaw,Marilyn horne cd11 : Beautiful dreamer,2008-01-01,,Musique chorale et vocale,Marilyn Horne;Orchestre De Chambre Anglais;Carl Davis,Orchestre;Chef d'orchestre,,
406,118,2017-05-22T08:05:57+02:00,00:03:20:00,Aaron Copland,Old american songs livre I : Long time ago,Marilyn horne cd11 : Beautiful dreamer,2008-01-01,,Musique chorale et vocale,Marilyn Horne;Orchestre De Chambre Anglais;Carl Davis,Orchestre;Chef d'orchestre,,
406,119,2017-05-22T08:09:17+02:00,00:02:21:00,Aaron Copland,Old american songs livre I : I bought me a cat,Marilyn horne cd11 : Beautiful dreamer,2008-01-01,,Musique chorale et vocale,Marilyn Horne;Orchestre De Chambre Anglais;Carl Davis,Orchestre;Chef d'orchestre,,
406,121,2017-05-22T08:11:46+02:00,00:03:11:00,Raymond Scott,Dinner music for a pack of hungry cannibals dinner music for a pack of hungry cannibals - pour quatuor à cordes,Released and unreleased,,,Musique de chambre,Quatuor Kronos,,,
406,122,2017-05-22T08:14:57+02:00,00:08:09:00,Scott Johnson,How it happens the voice of if stone : It raged pour quatuor a cordes voix sur bande magnetique et percussions electroniques,Released and unreleased,,,Musique de chambre,Quatuor Kronos,,,
406,123,2017-05-22T08:23:06+02:00,00:10:18:00,Henryk Gorecki,Symphonie n°4 op 85 (Tansman episodes) : Allegro marcato,Symphonie n°4 op 85,2016-01-01,,Musique symphonique,Orchestre Philharmonique De Londres;Andrey Boreyko,Orchestre;Chef d'orchestre,,
406,127,2017-05-22T08:34:17+02:00,00:10:00:00,Krzysztof Penderecki,Threne a la memoire des victimes d'hiroshima / Pour orchestre a cordes / Collection matrix volume 5,Anaklasis,1994-01-01,,Musique symphonique,Orchestre De La Radio Nationale Polonaise;Krzysztof Penderecki,Orchestre;Chef d'orchestre,,
406,128,2017-05-22T08:44:17+02:00,00:06:59:00,Arnold Schoenberg;Claudio Abbado,Un survivant de Varsovie op 46 pour recitant choeur d'hommes et orchestre,Ein ueberlebender,1993-01-01,,Musique symphonique,Orchestre Philharmonique De Vienne,Orchestre,,
406,129,2017-05-22T08:51:16+02:00,00:12:46:00,Arnold Schoenberg,Kol Nidre op 39 - pour récitant choeur mixte et orchestre,Arnold Schoenberg : L'oeuvre chorale,2014-01-01,,Musique chorale et vocale,John Shirley-Quirk;Orchestre Symphonique De La Bbc;Pierre Boulez,Voix Rabbi;Orchestre;Chef d'orchestre,,
406,132,2017-05-22T09:00:08+02:00,00:08:29:00,Holliger Heinz,Gesänge der Frühe : Der Frühling,Romancendres : Clara Schumann et Heinz Holliger,2009-01-01,,Musique de chambre,Orchestre Symphonique Du Swr De Stuttgart;Holliger Heinz,Orchestre;Chef d'orchestre,,
406,133,2017-05-22T09:08:37+02:00,00:09:40:00,Holliger Heinz,Gesänge der Frühe : An,Romancendres : Clara Schumann et Heinz Holliger,2009-01-01,,Musique de chambre,Orchestre Symphonique Du Swr De Stuttgart;Holliger Heinz,Orchestre;Chef d'orchestre,,
406,134,2017-05-22T09:18:17+02:00,00:04:41:00,Holliger Heinz,Gesänge der Frühe : An Diotima,Romancendres : Clara Schumann et Heinz Holliger,2009-01-01,,Musique de chambre,Orchestre Symphonique Du Swr De Stuttgart;Holliger Heinz,Orchestre;Chef d'orchestre,,
406,135,2017-05-22T09:22:58+02:00,00:05:26:00,Holliger Heinz,Gesänge der Frühe : Geh unter schöne Sonne,Romancendres : Clara Schumann et Heinz Holliger,2009-01-01,,Musique de chambre,Orchestre Symphonique Du Swr De Stuttgart;Holliger Heinz,Orchestre;Chef d'orchestre,,
406,136,2017-05-22T09:28:24+02:00,00:11:27:00,Holliger Heinz,(T)air(e) pour flûte traversière,Oeuvres pour flûte,2008-01-01,,Musique de chambre,Felix Renggli,Dixi (flûte),,
406,138,2017-05-22T09:39:55+02:00,00:05:16:00,Karol Beffa,Nuit obscure : Un pastorcico solo - pour voix et orchestre à cordes,Into the dark,2013-01-01,,Musique de chambre,Ensemble Contraste;Karine Deshayes;Johan Farjot,Mezzo-soprano;Chef d'orchestre,,
406,139,2017-05-22T09:45:11+02:00,00:01:29:00,Karol Beffa,Nuit obscure : Del verbo divino - pour voix et orchestre à cordes,Into the dark,2013-01-01,,Musique de chambre,Ensemble Contraste;Karine Deshayes;Johan Farjot,Mezzo-soprano;Chef d'orchestre,,
406,140,2017-05-22T09:46:40+02:00,00:03:51:00,Karol Beffa,Nuit obscure : Sin arrimo y con arrimo - pour voix et orchestre à cordes,Into the dark,2013-01-01,,Musique de chambre,Ensemble Contraste;Karine Deshayes;Johan Farjot,Mezzo-soprano;Chef d'orchestre,,
406,141,2017-05-22T09:50:31+02:00,00:06:23:00,Karol Beffa,Nuit obscure : Oh llama de amor viva - pour voix et orchestre à cordes,Into the dark,2013-01-01,,Musique de chambre,Ensemble Contraste;Karine Deshayes;Johan Farjot,Mezzo-soprano;Chef d'orchestre,,
