channel,id,datetime,duration,composer,title,album,publication,instrumental,genre,interpreter,mop,best,best_matching_score,composer_uri
405,3,2017-09-18T00:00:12+02:00,00:02:55:00,,Arzach et son pteroïde (Premier mouvement),Hurlant,2017-01-01,,Jazz,Metal;Maxime Zampieri;Thomas Puybasset;Laurent David,Batterie;Saxophone;Basse électrique,,,
405,4,2017-09-18T00:03:07+02:00,00:03:13:00,,Arzach et son ptéroïde (Deuxième mouvement),Hurlant,2017-01-01,,Jazz,M.t.l;Maxime Zampieri;Thomas Puybasset;Laurent David,Batterie;Saxophone;Basse électrique,,,
405,5,2017-09-18T00:06:20+02:00,00:01:45:00,,Arzach et son ptéroïde (Troisième mouvement),Hurlant,2017-01-01,,Jazz,M.t.l;Maxime Zampieri;Thomas Puybasset;Laurent David,Batterie;Saxophone;Basse électrique,,,
405,6,2017-09-18T00:08:05+02:00,00:06:53:00,,John Coltrane,Glass bead games,1974-01-01,,Jazz,Clifford Jordan Quartet;Clifford Jordan;Billy Higgins;Stanley Cowell;Bill Lee,Saxophone ténor;Batterie;Piano;Violon,,,
405,7,2017-09-18T00:14:58+02:00,00:05:38:00,Jacques Thollot,Quand le son devient aigu jeter la girafe à la mer,Thollot in extenso,2017-01-01,,Jazz,Jacques Thollot Quartet;Jacques Thollot;Nathan Hanson;Tony Hymas;Claude Tchamitchian,Batterie;Saxophone;Piano;Contrebasse,,,
405,9,2017-09-18T00:20:42+02:00,00:03:29:00,,My mistress` eyes (sonnet 130),Caroll Vanwelden sings Shakespeare (Sonnets 3),2017-01-01,,Jazz,Caroll Vanwelden;Thomas Siffling;Mini Schulz;Jens Duppe,Piano;Trompette;Basse;Batterie,,,
405,10,2017-09-18T00:24:11+02:00,00:03:10:00,,Babylon (7'' edit),Awareness,2017-01-01,,Jazz,Buddy Terry;Cecil Bridgewater;Stanley Cowell;Buster Williams;Victor Gaskin;Mickey Roker;Mtume;Roland Prince,Saxophone ténor Saxophone soprano Flûte traversière Percussions;Trompette Percussions;Piano Piano électrique;Basse électrique Contrebasse;Basse électrique Contrebasse Percussions;Batterie;Conga (tambour);Guitare électrique,,,
405,11,2017-09-18T00:27:21+02:00,00:03:11:00,,Conne,Pas de géant,2017-01-01,,Jazz,Camille Bertault;St Guillaume;Dan Tepfer;Christophe Mink;Jeff Ballard;Michael Leonhart;Daniel Mille;Fran9ois Salque,Saxophone;Flûte;Piano;Basse;Batterie;Percussions;Accordéon;Violoncelle,,,
405,12,2017-09-18T00:30:32+02:00,00:04:35:00,,New sanctuary movement,Outside the comfort zone,2017-01-01,,Jazz,Free Radicals;Jason Jackson;Aaron Varnell;Pete Sullivan;Matt Serice;Tom Vanderboom;Jacob Breier;Al Bear;Nick Cooper;Nick Gonzalez;Divers,Saxophone alto;Saxophone ténor;Saxophone baryton;Trompette;Trombone;Basse;Guitare;Sousaphone,,,
405,13,2017-09-18T00:35:07+02:00,00:06:34:00,,Softly as in a morning sunrise,Sonny Clark : Four classic albums,2017-01-01,,Jazz,Sonny Clark;Paul Chambers;Philly Joe Jones,Piano;Contrebasse;Batterie,,,
405,15,2017-09-18T00:41:50+02:00,00:03:13:00,,Les poussières,Les poussières,2017-01-01,,Jazz,Clax Quartet;Gilles Chabenat;Fred Pouget;Guillaume Schmidt;Anne Colas,Vièle;Clarinette;Saxophone;Flûte,,,
405,16,2017-09-18T00:45:03+02:00,00:06:49:00,,Afreaka,Going South,2017-01-01,,Jazz,Omri Ziegele;Yves Theiler;Dario Sisera,Saxophone alto;Claviers;Batterie,,,
405,17,2017-09-18T00:51:52+02:00,00:06:51:00,,Baile de los morenos,El corazón al sur,2004-01-01,,Jazz,Antonio Serrano & Jose Reinoso;Antonio Serrano;Jose Reinoso;Horacio Fumero;Oscar Giunta,Harmonica;Piano Claviers;Contrebasse;Batterie,,,
405,18,2017-09-18T00:58:43+02:00,00:08:57:00,,You do something to me,Diversions,,,Jazz,Ismael Duenas Trio;Ismael Duenas;Rai Ferrer;Jordi Gardenas,Piano;Contrebasse;Batterie,,,
