channel,id,datetime,duration,composer,title,album,publication,instrumental,genre,interpreter,mop,best,best_matching_score
402,23,2017-02-13T01:15:03+01:00,00:03:25:00,Jean Sebastien Bach,Sonate n°2 en La Maj BWV 1015 : Andante - pour violon et clavecin,Johann Sebastian Bach : Sei suonate a cembalo certato e violino solo,2017-01-01,,Musique de chambre,Chiara Zanisi;Giulia Nuti,Violon;Clavecin,,
402,24,2017-02-13T01:18:28+01:00,00:04:20:00,Jean Sebastien Bach,Sonate n°2 en La Maj BWV 1015 : Presto - pour violon et clavecin,Johann Sebastian Bach : Sei suonate a cembalo certato e violino solo,2017-01-01,,Musique de chambre,Chiara Zanisi;Giulia Nuti,Violon;Clavecin,,
402,26,2017-02-13T01:22:57+01:00,00:02:57:00,Jacob Van Eyck,Bouffons - arrangement pour flûte à bec théorbe et basse continue,L'atelier de Rubens / Compositeurs contemporains de Rubens,2016-01-01,,Musique ancienne,La Fenice;Katharina Heutjer;Jasmine Eudeline;Martin Bauer;Philippe Grisvard;Nicolas Achten;Jean Tubery,Violon;Violon;Basse de viole;Clavecin;Théorbe;Chef d'orchestre,,
402,27,2017-02-13T01:25:54+01:00,00:03:51:00,John Bull,Les bouffons - pour théorbe clavecin et basse de viole,L'atelier de Rubens / Compositeurs contemporains de Rubens,2016-01-01,,Musique ancienne,La Fenice;Martin Bauer;Philippe Grisvard;Nicolas Achten;Jean Tubery,Basse de viole;Clavecin;Théorbe;Chef d'orchestre,,
402,28,2017-02-13T01:29:45+01:00,00:06:09:00,Philipp Van Wichel,La ciacogna - pour cornet à bouquin violon et basse continue,L'atelier de Rubens / Compositeurs contemporains de Rubens,2016-01-01,,Musique ancienne,La Fenice;Jean Tubery;Jasmine Eudeline;Martin Bauer;Philippe Grisvard;Nicolas Achten;Jean Tubery,Cornet à bouquin;Violon;Basse de viole;Clavecin;Théorbe;Chef d'orchestre,,
402,29,2017-02-13T01:35:54+01:00,00:03:55:00,Joseph Jongen,Chanson roumaine op 25 n°3 - pour soprano quatuor à cordes et piano,Joseph Jongen : La musique,2017-01-01,,Mélodie & Lied,Claire Lefilliatre;Oxalys;Shirly Laub;Frederic D'Ursel;Elisabeth Smalt;Amy Norrington;Jean Claude Vanden Eynden,Soprano;Violon;Violon;Alto (instrument);Violoncelle;Piano,,
402,30,2017-02-13T01:39:49+01:00,00:03:19:00,Joseph Jongen,Parfum exotique op 29 n°4 - pour soprano quatuor à cordes et piano,Joseph Jongen : La musique,2017-01-01,,Mélodie & Lied,Claire Lefilliatre;Oxalys;Shirly Laub;Frederic D'Ursel;Elisabeth Smalt;Amy Norrington;Jean Claude Vanden Eynden,Soprano;Violon;Violon;Alto (instrument);Violoncelle;Piano,,
402,31,2017-02-13T01:43:08+01:00,00:02:16:00,Joseph Jongen,Quand ton sourire me surprit op 29 n°5 - pour soprano quatuor à cordes,Joseph Jongen : La musique,2017-01-01,,Mélodie & Lied,Claire Lefilliatre;Oxalys;Shirly Laub;Frederic D'Ursel;Elisabeth Smalt;Amy Norrington,Soprano;Violon;Violon;Alto (instrument);Violoncelle,,
402,33,2017-02-13T01:45:27+01:00,00:04:14:00,Claude Debussy,Préludes Livre II L 123 : Feux d'artifice - pour piano,Archives du Festival de Nohant / Vol II,,,Musique soliste,Youri Egorov,Piano,,
402,34,2017-02-13T01:49:41+01:00,00:14:35:00,Maurice Ravel,Sonate pour violon et piano n°1 en la min M 12 (Sonate posthume),Prokofiev Strauss et Ravel : Sonates pour violon et piano,2017-01-01,,Musique de chambre,Tobias Feldmann;Boris Kusnezow,Violon;Piano,,
402,36,2017-02-13T02:04:22+01:00,00:01:47:00,Darius Milhaud,Suite provençale op 152c : Animé,Charles Munch dirige Darius Milhaud,1962-01-01,,Musique symphonique,Orchestre Symphonique De Boston;Charles Munch,Orchestre;Chef d'orchestre,,
402,37,2017-02-13T02:06:09+01:00,00:01:50:00,Darius Milhaud,Suite provençale op 152c : Très modéré,Charles Munch dirige Darius Milhaud,1962-01-01,,Musique symphonique,Orchestre Symphonique De Boston;Charles Munch,Orchestre;Chef d'orchestre,,
402,38,2017-02-13T02:07:59+01:00,00:02:14:00,Darius Milhaud,Suite provençale op 152c : Modéré,Charles Munch dirige Darius Milhaud,1962-01-01,,Musique symphonique,Orchestre Symphonique De Boston;Charles Munch,Orchestre;Chef d'orchestre,,
402,39,2017-02-13T02:10:13+01:00,00:01:11:00,Darius Milhaud,Suite provençale op 152c : Vif,Charles Munch dirige Darius Milhaud,1962-01-01,,Musique symphonique,Orchestre Symphonique De Boston;Charles Munch,Orchestre;Chef d'orchestre,,
402,40,2017-02-13T02:11:24+01:00,00:02:16:00,Darius Milhaud,Suite provençale op 152c : Modéré,Charles Munch dirige Darius Milhaud,1962-01-01,,Musique symphonique,Orchestre Symphonique De Boston;Charles Munch,Orchestre;Chef d'orchestre,,
402,41,2017-02-13T02:13:40+01:00,00:01:04:00,Darius Milhaud,Suite provençale op 152c : Vif,Charles Munch dirige Darius Milhaud,1962-01-01,,Musique symphonique,Orchestre Symphonique De Boston;Charles Munch,Orchestre;Chef d'orchestre,,
402,42,2017-02-13T02:14:44+01:00,00:02:34:00,Darius Milhaud,Suite provençale op 152c : Lent,Charles Munch dirige Darius Milhaud,1962-01-01,,Musique symphonique,Orchestre Symphonique De Boston;Charles Munch,Orchestre;Chef d'orchestre,,
402,43,2017-02-13T02:17:18+01:00,00:04:02:00,Darius Milhaud,Suite provençale op 152c : Vif,Charles Munch dirige Darius Milhaud,1962-01-01,,Musique symphonique,Orchestre Symphonique De Boston;Charles Munch,Orchestre;Chef d'orchestre,,
402,45,2017-02-13T02:21:43+01:00,00:02:55:00,Manuel De Falla,4 piezas españolas : Aragonesa,Manuel de Falla : Oeuvres pour piano,2016-01-01,,Musique soliste,Wilhem Latchoumia,Piano,,
402,46,2017-02-13T02:24:38+01:00,00:03:43:00,Manuel De Falla,4 piezas españolas : Cubana,Manuel de Falla : Oeuvres pour piano,2016-01-01,,Musique soliste,Wilhem Latchoumia,Piano,,
402,47,2017-02-13T02:28:21+01:00,00:04:19:00,Manuel De Falla,4 piezas españolas : Montañesa,Manuel de Falla : Oeuvres pour piano,2016-01-01,,Musique soliste,Wilhem Latchoumia,Piano,,
402,48,2017-02-13T02:32:40+01:00,00:04:00:00,Manuel De Falla,4 piezas españolas : Andaluza,Manuel de Falla : Oeuvres pour piano,2016-01-01,,Musique soliste,Wilhem Latchoumia,Piano,,
402,50,2017-02-13T02:36:43+01:00,00:01:47:00,Ginastera Alberto,Estancia op 8 : Escena (Sc 5),Alberto Ginastera : Oeuvres orchestrales / Vol.1,2016-01-01,,Musique symphonique,Lucas Somoza-Osterc;Orchestre Philharmonique De La Bbc;Juan Jose Mena,Voix Baryton (voix);Orchestre;Chef d'orchestre,,
402,51,2017-02-13T02:38:30+01:00,00:03:45:00,Ginastera Alberto,Estancia op 8 : Danza final (Sc 5),Alberto Ginastera : Oeuvres orchestrales / Vol.1,2016-01-01,,Musique symphonique,Lucas Somoza-Osterc;Orchestre Philharmonique De La Bbc;Juan Jose Mena,Voix Baryton (voix);Orchestre;Chef d'orchestre,,
402,52,2017-02-13T02:42:15+01:00,00:06:09:00,Gioacchino Rossini,Le barbier de Séville : Una voce poco fa (Acte I) Air de Rosina,Pretty Yende a journey,2016-01-01,,Opéra,Pretty Yende;Orchestre Symphonique National De La Rai;Marco Armiliato,Soprano Rosina;Orchestre;Chef d'orchestre,,
402,54,2017-02-13T02:48:33+01:00,00:07:58:00,Francois Devienne,Concerto n°5 en Sol Maj : Allegro - pour flûte traversière et orchestre de chambre,François Devienne : Concertos pour flûte traversière / Vol.2,2017-01-01,,Musique symphonique,Patrick Gallois;Orchestre De Chambre Suedois,Flûte traversière;Orchestre,,
402,55,2017-02-13T02:56:31+01:00,00:00:53:00,Francois Devienne,Concerto n°5 en Sol Maj : Introduction - Adagio - pour flûte traversière et orchestre de chambre,François Devienne : Concertos pour flûte traversière / Vol.2,2017-01-01,,Musique symphonique,Patrick Gallois;Orchestre De Chambre Suedois,Flûte traversière;Orchestre,,
402,56,2017-02-13T02:57:24+01:00,00:06:10:00,Francois Devienne,Concerto n°5 en Sol Maj : Gratioso con variation - pour flûte traversière et orchestre de chambre,François Devienne : Concertos pour flûte traversière / Vol.2,2017-01-01,,Musique symphonique,Patrick Gallois;Orchestre De Chambre Suedois,Flûte traversière;Orchestre,,
402,59,2017-02-13T03:00:03+01:00,00:08:35:00,Nicolas Rimski-Korsakov,Fantaisie sur des themes russes op 33 / Transcription pour violon et orchestre,A la carte,1995-01-01,,Musique symphonique,Itzhak Perlman;Ensemble Abbey Road;Lawrence Foster,Violon;Orchestre;Chef d'orchestre,,
402,60,2017-02-13T03:08:38+01:00,00:02:24:00,Serge Rachmaninov,Zdes' khorosho op 21 n°7,Anna Netrebko : Russian album,2006-01-01,,Musique chorale et vocale,Anna Netrebko;Orchestre Du Theatre De Mariinsky;Valery Gergiev,Soprano;Orchestre;Chef d'orchestre,,
402,61,2017-02-13T03:11:02+01:00,00:05:04:00,Serge Rachmaninov,Ne poy krasavitsa pri mne op 4 n°4,Anna Netrebko : Russian album,2006-01-01,,Musique chorale et vocale,Anna Netrebko;Orchestre Du Theatre De Mariinsky;Valery Gergiev,Soprano;Orchestre;Chef d'orchestre,,
402,62,2017-02-13T03:16:06+01:00,00:04:46:00,Amy Beach,Trio en la min op 150 : Allegro - pour piano violon et viooloncelle,Amy Marcy Cheney Beach : Chanson d'amour,2000-01-01,,Mélodie & Lied,Paul Barritt;James Lisney;Charles Medlam,Violon;Piano;Violoncelle,,
402,63,2017-02-13T03:20:52+01:00,00:05:04:00,Amy Beach,Trio en la min op 150 : Lento espressivo - pour piano violon et viooloncelle,Amy Marcy Cheney Beach : Chanson d'amour,2000-01-01,,Mélodie & Lied,Paul Barritt;James Lisney;Charles Medlam,Violon;Piano;Violoncelle,,
402,64,2017-02-13T03:25:56+01:00,00:04:23:00,Amy Beach,Trio en la min op 150 : Allegro con brio - pour piano violon et viooloncelle,Amy Marcy Cheney Beach : Chanson d'amour,2000-01-01,,Mélodie & Lied,Paul Barritt;James Lisney;Charles Medlam,Violon;Piano;Violoncelle,,
402,66,2017-02-13T03:30:25+01:00,00:03:12:00,Clara Schumann,3 romances op 22 : Romance en Ré bémol Maj op 22 n°1,Romancendres : Clara Schumann et Heinz Holliger,2009-01-01,,Musique de chambre,Christoph Richter;Denes Varjon,Violoncelle;Piano,,
402,67,2017-02-13T03:33:37+01:00,00:02:54:00,Clara Schumann,3 romances op 22 : Romance en sol min op 22 n°2,Romancendres : Clara Schumann et Heinz Holliger,2009-01-01,,Musique de chambre,Christoph Richter;Denes Varjon,Violoncelle;Piano,,
402,68,2017-02-13T03:36:31+01:00,00:03:54:00,Clara Schumann,3 romances op 22 : Romance en Si bémol Maj op 22 n°3,Romancendres : Clara Schumann et Heinz Holliger,2009-01-01,,Musique de chambre,Christoph Richter;Denes Varjon,Violoncelle;Piano,,
402,69,2017-02-13T03:40:25+01:00,00:02:36:00,Fanny Mendelssohn-Hensel,Traum - arrangement pour clarinette et piano,Clarinet repertoire of women composers,2011-01-01,,Musique de chambre,Luigi Magistrelli;Claudia Bracco,Clarinette;Piano,,
402,70,2017-02-13T03:43:01+01:00,00:13:47:00,Felix Mendelssohn,Symphonie - cantate n°2 en Si bémol Maj op 52 / Lobgesang / Chant de louanges : Sinfonia : maestoso con moto,Claudio Abbado dirige Félix Mendelssohn,1985-01-01,,Musique symphonique,Elizabeth Connell;Karita Mattila;Hans Peter Blochwitz;Orchestre Symphonique De Londres;Claudio Abbado,Soprano;Soprano;Ténor;Orchestre;Chef d'orchestre,,
402,72,2017-02-13T03:56:51+01:00,00:03:08:00,William Walton,The wise virgins : What God hath done is rightly done - pour orchestre,William Walton : The bear Façade et The wise virgins,1972-01-01,,Divers,Orchestre Symphonique De La Ville De Birmingham;Louis Fremaux,Chef d'orchestre,,
402,73,2017-02-13T03:59:59+01:00,00:02:03:00,William Walton,The wise virgins : Lord hear my longing - pour orchestre,William Walton : The bear Façade et The wise virgins,1972-01-01,,Divers,Orchestre Symphonique De La Ville De Birmingham;Louis Fremaux,Chef d'orchestre,,
402,74,2017-02-13T04:02:02+01:00,00:04:15:00,William Walton,The wise virgins : See what his love can do - pour orchestre,William Walton : The bear Façade et The wise virgins,1972-01-01,,Divers,Orchestre Symphonique De La Ville De Birmingham;Louis Fremaux,Chef d'orchestre,,
402,75,2017-02-13T04:06:17+01:00,00:02:10:00,William Walton,The wise virgins : Ah how ephemeral - pour orchestre,William Walton : The bear Façade et The wise virgins,1972-01-01,,Divers,Orchestre Symphonique De La Ville De Birmingham;Louis Fremaux,Chef d'orchestre,,
402,76,2017-02-13T04:08:27+01:00,00:06:12:00,William Walton,The wise virgins : Sheep may safely graze - pour orchestre,William Walton : The bear Façade et The wise virgins,1972-01-01,,Divers,Orchestre Symphonique De La Ville De Birmingham;Louis Fremaux,Chef d'orchestre,,
402,77,2017-02-13T04:14:39+01:00,00:01:40:00,William Walton,The wise virgins : Praise to be God - pour orchestre,William Walton : The bear Façade et The wise virgins,1972-01-01,,Divers,Orchestre Symphonique De La Ville De Birmingham;Louis Fremaux,Chef d'orchestre,,
402,79,2017-02-13T04:16:23+01:00,00:04:15:00,Jean Sebastien Bach,Sonate en ut min BWV 1017 pour violon et clavecin : Largo,Bach / Integ. Sonates vlon et clavecin / Pinnock,,,Musique de chambre,Trevor Pinnock;Rachel Podger,Clavecin;Violon,,
402,80,2017-02-13T04:20:38+01:00,00:04:36:00,Jean Sebastien Bach,Sonate en ut min BWV 1017 pour violon et clavecin : Allegro,Bach / Integ. Sonates vlon et clavecin / Pinnock,,,Musique de chambre,Trevor Pinnock;Rachel Podger,Clavecin;Violon,,
402,81,2017-02-13T04:25:14+01:00,00:03:11:00,Jean Sebastien Bach,Sonate en ut min BWV 1017 pour violon et clavecin : Adagio,Bach / Integ. Sonates vlon et clavecin / Pinnock,,,Musique de chambre,Trevor Pinnock;Rachel Podger,Clavecin;Violon,,
402,82,2017-02-13T04:28:25+01:00,00:04:43:00,Jean Sebastien Bach,Sonate en ut min BWV 1017 pour violon et clavecin : Allegro,Bach / Integ. Sonates vlon et clavecin / Pinnock,,,Musique de chambre,Trevor Pinnock;Rachel Podger,Clavecin;Violon,,
402,84,2017-02-13T04:33:19+01:00,00:02:20:00,John Dowland,Sir Robert Sidney his galliard / Pour luth / A musicall banquet (1610),A musicall banquet,1977-01-01,,Musique ancienne,Anthony Bailes,Luth,,
402,85,2017-02-13T04:35:39+01:00,00:01:34:00,Henry Purcell,The fairy queen Z 629 : Dance for the followers of night (Acte II) (instrumental),A Shakespeare Fantasy / L'univers musical féerique de Purcell et Shakespeare,,,Musique ancienne,Le Concert De L'Hostel Dieu;Marina Venant;Christophe Baska,Soprano;Haute-contre,,
402,86,2017-02-13T04:37:13+01:00,00:03:58:00,Henry Purcell,The fairy queen Z 629 : See even Night her self is here (Acte II),A Shakespeare Fantasy / L'univers musical féerique de Purcell et Shakespeare,,,Musique ancienne,Le Concert De L'Hostel Dieu;Marina Venant;Christophe Baska,Soprano;Haute-contre,,
402,87,2017-02-13T04:41:11+01:00,00:00:43:00,Henry Purcell,The fairy queen Z 629 : Fairies dance (Acte II) (instrumental),A Shakespeare Fantasy / L'univers musical féerique de Purcell et Shakespeare,,,Musique ancienne,Le Concert De L'Hostel Dieu;Marina Venant;Christophe Baska,Soprano;Haute-contre,,
402,88,2017-02-13T04:41:54+01:00,00:02:45:00,Henry Purcell,The fairy queen Z 629 : Chaconne for the Chineses (Acte V) (instrumental),A Shakespeare Fantasy / L'univers musical féerique de Purcell et Shakespeare,,,Musique ancienne,Le Concert De L'Hostel Dieu;Marina Venant;Christophe Baska,Soprano;Haute-contre,,
402,89,2017-02-13T04:44:39+01:00,00:02:32:00,Georg Friedrich Haendel,Berenice HWV 38 : Ouverture : Andante larghetto,Georg Friedrich Haendel : Berenice HWV 38 / Opéra en 3 actes,2010-01-01,,Opéra,Klara Ek;Ingela Bohlin;Franco Faglioli;Romina Basso;Mary Ellen Nesi;Vito Priante;Anicio Zorzi Giustinian;Il Complesso Barocco;Alan Curtis,Soprano;Soprano;Haute-contre;Mezzo-soprano;Mezzo-soprano;Voix Basse (voix);Ténor;Orchestre;Chef d'orchestre,,
402,91,2017-02-13T04:47:17+01:00,00:08:35:00,Benjamin Britten,Concerto pour violon op 15 - I moderato con moto,Britten / Walton concerto pour violon,1992-01-01,,Musique symphonique,Ida Haendel;Orchestre Symphonique De Bournemouth;Paavo Berglund,Violon;Orchestre;Chef d'orchestre,,
402,92,2017-02-13T04:55:52+01:00,00:08:27:00,Benjamin Britten,Concerto pour violon op 15 - II vivace,Britten / Walton concerto pour violon,1992-01-01,,Musique symphonique,Ida Haendel;Orchestre Symphonique De Bournemouth;Paavo Berglund,Violon;Orchestre;Chef d'orchestre,,
402,93,2017-02-13T05:04:19+01:00,00:14:14:00,Benjamin Britten,Concerto pour violon op 15 - III passacaglia (andante lento - un poco meno mosso),Britten / Walton concerto pour violon,1992-01-01,,Musique symphonique,Ida Haendel;Orchestre Symphonique De Bournemouth;Paavo Berglund,Violon;Orchestre;Chef d'orchestre,,
402,95,2017-02-13T05:18:42+01:00,00:02:22:00,,If ye love me,Chanticleer : Out of this world / Succes,1994-01-01,,Musique chorale et vocale,,,,
402,96,2017-02-13T05:21:04+01:00,00:05:27:00,William Byrd,Pavane et gaillarde en sol min n°2 : Pavane,Mister Tomkins his lessons of worthe / Musique pour clavecin de Byrd Bull Tomkins et Tallis,2011-01-01,,Musique ancienne,Bertrand Cuiller,Clavecin,,
402,97,2017-02-13T05:26:31+01:00,00:08:55:00,Thomas Tallis,Spem in alium - pour choeur et orchestre,Striggio Galilei et Tallis : Oeuvre religieuses,2011-01-01,,Musique ancienne,Robert Hollingworth;I Fagiolini,Orchestre,,
402,99,2017-02-13T05:35:29+01:00,00:13:33:00,Franz Schubert,Sonate en la min D 821 (Arpeggione) : Allegro moderato - pour violoncelle et piano,Mstislav Rostropovitch : The complete Decca recordings,,,Musique de chambre,Mstislav Rostropovitch;Benjamin Britten,Violoncelle;Piano,,
402,100,2017-02-13T05:49:02+01:00,00:04:35:00,Franz Schubert,Sonate en la min D 821 (Arpeggione) : Adagio - pour violoncelle et piano,Mstislav Rostropovitch : The complete Decca recordings,,,Musique de chambre,Mstislav Rostropovitch;Benjamin Britten,Violoncelle;Piano,,
402,101,2017-02-13T05:53:37+01:00,00:10:37:00,Franz Schubert,Sonate en la min D 821 (Arpeggione) : Allegretto - pour violoncelle et piano,Mstislav Rostropovitch : The complete Decca recordings,,,Musique de chambre,Mstislav Rostropovitch;Benjamin Britten,Violoncelle;Piano,,
402,104,2017-02-13T06:00:23+01:00,00:06:32:00,Giuseppe Tartini,Concerto pour violon en mi min D 56 : Allegro,Giuseppe Tartini : Concertos pour violon,,,Musique symphonique,Salvatore Accardo;Orchestre De Chambre Anglais;Salvatore Accardo,Violon;Orchestre;Chef d'orchestre,,
402,105,2017-02-13T06:06:55+01:00,00:08:08:00,Johannes Brahms,Double concerto pour violon et violoncelle en la min op 102 : Andante,Johannes Brahms : Concertos,,,Musique symphonique,Salvatore Accardo;Heinrich Schiff;Orchestre Du Gewandhaus De Leipzig;Kurt Masur,Violon;Violoncelle;Orchestre;Chef d'orchestre,,
402,106,2017-02-13T06:15:03+01:00,00:04:39:00,Felix Mendelssohn,Concerto pour violon n°1 en ré min MWV O 4 : Allegro,Felix Mendelssohn : Concertos pour violon,,,Musique symphonique,Salvatore Accardo;Orchestre Philharmonique De Londres;Charles Dutoit,Violon;Orchestre;Chef d'orchestre,,
402,108,2017-02-13T06:19:51+01:00,00:09:18:00,Richard Wagner,Les maîtres chanteurs de Nuremberg WWV 96 : Prélude,Richard Wagner Anton Bruckner : Die Meistersinger von Nürnberg et Symphonie n°4,2000-01-01,,Musique symphonique,Orchestre Philharmonique De Vienne;Zubin Mehta,Orchestre;Chef d'orchestre,,
402,110,2017-02-13T06:29:12+01:00,00:11:41:00,Richard Strauss,Sonate en Mi bémol Maj op 18 : Allegro ma non troppo - pour violon et piano,Bartok Grieg et Strauss : Sonates pour violon,2011-01-01,,Musique de chambre,Vilde Frang;Michail Lifits,Violon;Piano,,
402,112,2017-02-13T06:40:59+01:00,00:07:02:00,Dimitri Chostakovitch,Sonate n°2 en si min op 61 : Allegretto,Emil Gilels : The complete RCA and Columbia album collection CD 5,2016-01-01,,Musique symphonique,Emil Gilels,Piano,,
402,113,2017-02-13T06:48:01+01:00,00:08:03:00,Dimitri Chostakovitch,Sonate n°2 en si min op 61 : Largo,Emil Gilels : The complete RCA and Columbia album collection CD 5,2016-01-01,,Musique symphonique,Emil Gilels,Piano,,
402,114,2017-02-13T06:56:04+01:00,00:13:22:00,Dimitri Chostakovitch,Sonate n°2 en si min op 61 : Moderato con moto,Emil Gilels : The complete RCA and Columbia album collection CD 5,2016-01-01,,Musique symphonique,Emil Gilels,Piano,,
