channel,id,datetime,duration,composer,title,album,publication,instrumental,genre,interpreter,mop,best,best_matching_score
402,237,2017-05-22T15:51:33+02:00,00:01:49:00,Peter Warlock,Capriol suite : Bransles,Equale brass : Bacchanales,1982-01-01,,Musique de chambre,Equale Brass,,,
402,238,2017-05-22T15:53:22+02:00,00:02:17:00,Peter Warlock,Capriol suite : Pieds-en-l'air,Equale brass : Bacchanales,1982-01-01,,Musique de chambre,Equale Brass,,,
402,239,2017-05-22T15:55:39+02:00,00:01:18:00,Peter Warlock,Capriol suite : Mattachins,Equale brass : Bacchanales,1982-01-01,,Musique de chambre,Equale Brass,,,
402,240,2017-05-22T15:56:57+02:00,00:04:20:00,Ralph Vaughan Williams,3 preludes on welsh hymn tunes : I. Crug-y-bar(fantasia: Andante sostenuto),Ralph Vaughan-Williams : Musique de chambre de 1898 a 1941 cd2,2002-01-01,,Musique de chambre,Ensemble Nash,,,
402,241,2017-05-22T16:01:17+02:00,00:01:28:00,Benjamin Britten,Sérénade op 31 : Prologue (instrumental cor solo),Mark Padmore interprète Benjamin Britten et Gerald Finzi,2012-01-01,,Musique chorale et vocale,Stephen Bell,Cor,,
402,242,2017-05-22T16:02:45+02:00,00:03:36:00,Benjamin Britten,Sérénade op 31 : Pastoral - pour ténor cor et orchestre à cordes - pour ténor 7 intruments obligés et orchestre à cordes,Mark Padmore interprète Benjamin Britten et Gerald Finzi,2012-01-01,,Musique chorale et vocale,Mark Padmore;Stephen Bell;Britten Sinfonia;Jacqueline Shave,Ténor;Cor;Orchestre;Chef d'orchestre,,
402,243,2017-05-22T16:06:21+02:00,00:03:48:00,Benjamin Britten,Sérénade op 31 : Nocturne - pour ténor cor et orchestre à cordes,Mark Padmore interprète Benjamin Britten et Gerald Finzi,2012-01-01,,Musique chorale et vocale,Mark Padmore;Stephen Bell;Britten Sinfonia;Jacqueline Shave,Ténor;Cor;Orchestre;Chef d'orchestre,,
402,244,2017-05-22T16:10:09+02:00,00:04:26:00,Benjamin Britten,Sérénade op 31 : Elegy - pour ténor cor et orchestre à cordes,Mark Padmore interprète Benjamin Britten et Gerald Finzi,2012-01-01,,Musique chorale et vocale,Mark Padmore;Stephen Bell;Britten Sinfonia;Jacqueline Shave,Ténor;Cor;Orchestre;Chef d'orchestre,,
402,245,2017-05-22T16:14:35+02:00,00:03:34:00,Benjamin Britten,Sérénade op 31 : Dirge - pour ténor cor et orchestre à cordes,Mark Padmore interprète Benjamin Britten et Gerald Finzi,2012-01-01,,Musique chorale et vocale,Mark Padmore;Stephen Bell;Britten Sinfonia;Jacqueline Shave,Ténor;Cor;Orchestre;Chef d'orchestre,,
402,246,2017-05-22T16:18:09+02:00,00:02:09:00,Benjamin Britten,Sérénade op 31 : Hymn - pour ténor cor et orchestre à cordes,Mark Padmore interprète Benjamin Britten et Gerald Finzi,2012-01-01,,Musique chorale et vocale,Mark Padmore;Stephen Bell;Britten Sinfonia;Jacqueline Shave,Ténor;Cor;Orchestre;Chef d'orchestre,,
402,247,2017-05-22T16:20:18+02:00,00:04:20:00,Benjamin Britten,Sérénade op 31 : Sonnet - pour ténor cor et orchestre à cordes,Mark Padmore interprète Benjamin Britten et Gerald Finzi,2012-01-01,,Musique chorale et vocale,Mark Padmore;Stephen Bell;Britten Sinfonia;Jacqueline Shave,Ténor;Cor;Orchestre;Chef d'orchestre,,
402,248,2017-05-22T16:24:38+02:00,00:01:32:00,Benjamin Britten,Sérénade op 31 : Epilogue (instrumental cor solo) - pour ténor cor et orchestre à cordes,Mark Padmore interprète Benjamin Britten et Gerald Finzi,2012-01-01,,Musique chorale et vocale,Mark Padmore;Stephen Bell;Britten Sinfonia;Jacqueline Shave,Ténor;Cor;Orchestre;Chef d'orchestre,,
402,249,2017-05-22T16:26:10+02:00,00:08:38:00,Gerald Finzi,Elegy en Fa Maj op 22 - pour violon et piano,Gerald Finzi : Diabelleries et autres oeuvres de musique de chambre,2015-01-01,,Musique de chambre,Kolner Kammersolisten,,,
402,251,2017-05-22T16:34:51+02:00,00:01:57:00,Frederick Delius,Brigg fair (An English rhapsody) : Introduction,English rhapsody/ Butterworth Delius et Grainger : Oeuvres orchestrales,2008-01-01,,Musique symphonique,Orchestre Halle;Mark Elder,Orchestre;Chef d'orchestre,,
402,252,2017-05-22T16:36:48+02:00,00:02:39:00,Frederick Delius,Brigg fair (An English rhapsody) : Thème - Variations n°1 à 6,English rhapsody/ Butterworth Delius et Grainger : Oeuvres orchestrales,2008-01-01,,Musique symphonique,Orchestre Halle;Mark Elder,Orchestre;Chef d'orchestre,,
402,253,2017-05-22T16:39:27+02:00,00:03:15:00,Frederick Delius,Brigg fair (An English rhapsody) : Interlude,English rhapsody/ Butterworth Delius et Grainger : Oeuvres orchestrales,2008-01-01,,Musique symphonique,Orchestre Halle;Mark Elder,Orchestre;Chef d'orchestre,,
402,254,2017-05-22T16:42:42+02:00,00:05:15:00,Frederick Delius,Brigg fair (An English rhapsody) : Variations n°7 à 12,English rhapsody/ Butterworth Delius et Grainger : Oeuvres orchestrales,2008-01-01,,Musique symphonique,Orchestre Halle;Mark Elder,Orchestre;Chef d'orchestre,,
402,255,2017-05-22T16:47:57+02:00,00:03:44:00,Frederick Delius,Brigg fair (An English rhapsody) : Variations n°13 à 17 - Coda,English rhapsody/ Butterworth Delius et Grainger : Oeuvres orchestrales,2008-01-01,,Musique symphonique,Orchestre Halle;Mark Elder,Orchestre;Chef d'orchestre,,
402,256,2017-05-22T16:51:41+02:00,00:08:56:00,Arnold Bax,Trio élégiaque pour harpe alto et flûte,Arnold Bax : Musique de chambre,2000-01-01,,Musique de chambre,Alison Nicholls;Ashan Pillai;Lorna Mac Ghee,Harpe;Flûte,,
402,258,2017-05-22T17:00:40+02:00,00:03:57:00,Gustav Holst,Quintette en La bémol Maj op 14 H 67 : Allegro moderato - pour flûte traversière hautbois clarinette cor et basson,Gustav Holst : Musique de chambre,2017-01-01,,Musique de chambre,Eva Maria Thiebaud;Nicolas Thiebaud;Patrick Hollich;Pascal Deuber;Matthias Secker;Ensemble Arabesque,Flûte traversière;Hautbois;Clarinette;Cor;Basson;Orchestre,,
402,259,2017-05-22T17:04:37+02:00,00:04:53:00,Gustav Holst,Quintette en La bémol Maj op 14 H 67 : Adagio - pour flûte traversière hautbois clarinette cor et basson,Gustav Holst : Musique de chambre,2017-01-01,,Musique de chambre,Eva Maria Thiebaud;Nicolas Thiebaud;Patrick Hollich;Pascal Deuber;Matthias Secker;Ensemble Arabesque,Flûte traversière;Hautbois;Clarinette;Cor;Basson;Orchestre,,
402,260,2017-05-22T17:09:30+02:00,00:02:16:00,Gustav Holst,Quintette en La bémol Maj op 14 H 67 : Menuet en canon et trio - pour flûte traversière hautbois clarinette cor et basson,Gustav Holst : Musique de chambre,2017-01-01,,Musique de chambre,Eva Maria Thiebaud;Nicolas Thiebaud;Patrick Hollich;Pascal Deuber;Matthias Secker;Ensemble Arabesque,Flûte traversière;Hautbois;Clarinette;Cor;Basson;Orchestre,,
402,261,2017-05-22T17:11:46+02:00,00:03:47:00,Gustav Holst,Quintette en La bémol Maj op 14 H 67 : Air et variations - pour flûte traversière hautbois clarinette cor et basson,Gustav Holst : Musique de chambre,2017-01-01,,Musique de chambre,Eva Maria Thiebaud;Nicolas Thiebaud;Patrick Hollich;Pascal Deuber;Matthias Secker;Ensemble Arabesque,Flûte traversière;Hautbois;Clarinette;Cor;Basson;Orchestre,,
402,263,2017-05-22T17:15:38+02:00,00:10:11:00,,Sinfonia antartica / Symphonie n°7 : Prelude,Vaughan Williams : Les symphonies et autres oeuvres,,,Divers,Ralph Vaughan Williams;Orchestre De La Bbc;Andrew Davis,Orchestre;Chef d'orchestre,,
402,264,2017-05-22T17:25:49+02:00,00:06:28:00,,Sinfonia antartica / Symphonie n°7 : Scherzo,Vaughan Williams : Les symphonies et autres oeuvres,,,Divers,Ralph Vaughan Williams;Orchestre De La Bbc;Andrew Davis,Orchestre;Chef d'orchestre,,
402,265,2017-05-22T17:32:17+02:00,00:11:11:00,,Sinfonia antartica / Symphonie n°7 : Landscape,Vaughan Williams : Les symphonies et autres oeuvres,,,Divers,Ralph Vaughan Williams;Orchestre De La Bbc;Andrew Davis,Orchestre;Chef d'orchestre,,
402,266,2017-05-22T17:43:28+02:00,00:05:53:00,,Sinfonia antartica / Symphonie n°7 : Intermezzo,Vaughan Williams : Les symphonies et autres oeuvres,,,Divers,Ralph Vaughan Williams;Orchestre De La Bbc;Andrew Davis,Orchestre;Chef d'orchestre,,
402,267,2017-05-22T17:49:21+02:00,00:09:26:00,,Sinfonia antartica / Symphonie n°7 : Epilogue,Vaughan Williams : Les symphonies et autres oeuvres,,,Divers,Ralph Vaughan Williams;Patricia Rozario;Orchestre De La Bbc;Andrew Davis,Soprano;Orchestre;Chef d'orchestre,,
402,268,2017-05-22T17:58:47+02:00,00:04:20:00,Arthur Bliss,Pastoral - pour clarinette et piano,Oeuvres pour clarinette dans la musique anglaise,2008-01-01,,Musique de chambre,John Bradbury;James Cryer,Clarinette;Piano,,
402,271,2017-05-22T18:00:09+02:00,00:09:25:00,Richard Wagner,Der fliegende Hôllander : Ouverture,New York Philharmonic / 175th Anniversary Edition / CD 1,2017-01-01,,Musique symphonique,Orchestre Philharmonique De New York;Willem Mengelberg,Orchestre;Chef d'orchestre,,
402,273,2017-05-22T18:09:38+02:00,00:26:19:00,Richard Wagner,Die Walküre : Whol taugte dir nicht die tör'ge Maid (Acte III Sc 3) Brünhilde et Wotan,New York Philharmonic / 175th Anniversary Edition / CD 12,2017-01-01,,Opéra,Helen Traubel;Irene Jessner;Herbert Jansen;Maxine Stellman;Jeanne Palmer;Anna Kaskas;Doris Doree;Hertha Glaz;Martha Lipton;Doris Die;Orchestre Philharmonique De New York;Artur Rodzinski,Soprano BRUNNHILDE;Soprano SIEGLINDE/ORTLINDE;Baryton (voix) WOTAN;Soprano GERHILDE;Contralto WALTRAUTE;Contralto SCHWERLEITE;Soprano HELMWIGE;Mezzo-soprano SIEGRUNE;Contralto GRIMGERDE;Mezzo-soprano ROSSWEISSE;Orchestre;Chef d'orchestre,,
402,275,2017-05-22T18:36:08+02:00,00:05:20:00,Serge Prokofiev,Roméo et Juliette : Suite n°2 op 64ter : Montaigus et Capulets,New York Philharmonic / 175th Anniversary Edition / CD 28,2017-01-01,,Musique symphonique,Orchestre Philharmonique De New York;Dimitri Mitropoulos,Orchestre;Chef d'orchestre,,
402,276,2017-05-22T18:41:28+02:00,00:04:16:00,Serge Prokofiev,Roméo et Juliette : Suite n°2 op 64ter : Juliette jeune fille,New York Philharmonic / 175th Anniversary Edition / CD 28,2017-01-01,,Musique symphonique,Orchestre Philharmonique De New York;Dimitri Mitropoulos,Orchestre;Chef d'orchestre,,
402,277,2017-05-22T18:45:44+02:00,00:04:44:00,Serge Prokofiev,Roméo et Juliette op 64 : Suite n°1 op 64bis : Mort de Tybalt,New York Philharmonic / 175th Anniversary Edition / CD 28,2017-01-01,,Musique symphonique,Orchestre Philharmonique De New York;Dimitri Mitropoulos,Orchestre;Chef d'orchestre,,
402,279,2017-05-22T18:50:51+02:00,00:10:15:00,Samuel Barber,Concerto pour violon op 14 : Allegro,New York Philharmonic / 175th Anniversary Edition / CD 51,2017-01-01,,Musique symphonique,Isaac Stern;Orchestre Philharmonique De New York;Leonard Bernstein,Violon;Orchestre;Chef d'orchestre,,
402,280,2017-05-22T19:01:06+02:00,00:08:30:00,Samuel Barber,Concerto pour violon op 14 : Andante,New York Philharmonic / 175th Anniversary Edition / CD 51,2017-01-01,,Musique symphonique,Isaac Stern;Orchestre Philharmonique De New York;Leonard Bernstein,Violon;Orchestre;Chef d'orchestre,,
402,281,2017-05-22T19:09:36+02:00,00:03:59:00,Samuel Barber,Concerto pour violon op 14 : Presto in moto perpetuo,New York Philharmonic / 175th Anniversary Edition / CD 51,2017-01-01,,Musique symphonique,Isaac Stern;Orchestre Philharmonique De New York;Leonard Bernstein,Violon;Orchestre;Chef d'orchestre,,
402,283,2017-05-22T19:13:38+02:00,00:06:18:00,William Schuman,In praise of Shahn : Vigoroso - pour orchestre,New York Philharmonic / 175th Anniversary Edition / CD 51,2017-01-01,,Musique symphonique,Orchestre Philharmonique De New York;Leonard Bernstein,Orchestre;Chef d'orchestre,,
402,284,2017-05-22T19:19:56+02:00,00:03:01:00,Deems Taylor,Through the looking glass suite op 12 : Looking-Glass insects,New York Philharmonic / 175th Anniversary Edition / CD 54,2017-01-01,,Musique symphonique,Frank Gullino;Nathan Stutch;Bert Bial;Orchestre Philharmonique De New York;Andre Kostelanetz,Violon;Violoncelle;Contrebasson;Orchestre;Chef d'orchestre,,
402,285,2017-05-22T19:22:57+02:00,00:00:57:00,Orchestre Philharmonique De New York,Improvisation n°1,New York Philharmonic / 175th Anniversary Edition / CD 54,2017-01-01,,Musique symphonique,Orchestre Philharmonique De New York;Leonard Bernstein,Orchestre;Chef d'orchestre,,
402,286,2017-05-22T19:23:54+02:00,00:01:53:00,Berio Luciano;Deems Taylor,Improvisation n°2,New York Philharmonic / 175th Anniversary Edition / CD 54,2017-01-01,,Musique symphonique,Orchestre Philharmonique De New York;Divers,Orchestre;Chef d'orchestre,,
402,287,2017-05-22T19:25:47+02:00,00:01:35:00,Berio Luciano;Deems Taylor,Improvisation n°3,New York Philharmonic / 175th Anniversary Edition / CD 54,2017-01-01,,Musique symphonique,Orchestre Philharmonique De New York;Divers,Orchestre;Chef d'orchestre,,
402,288,2017-05-22T19:27:22+02:00,00:02:29:00,Berio Luciano;Deems Taylor,Improvisation n°4,New York Philharmonic / 175th Anniversary Edition / CD 54,2017-01-01,,Musique symphonique,Orchestre Philharmonique De New York;Divers,Orchestre;Chef d'orchestre,,
402,290,2017-05-22T19:30:00+02:00,00:12:33:00,Bedrich Smetana,Ma vlast (Ma Patrie) : Tabor T 120 - pour orchestre,Wiener Philharmoniker / 175th Anniversary Edition / CD 31,2017-01-01,,Musique symphonique,Orchestre Philharmonique De Vienne;James Levine,Orchestre;Chef d'orchestre,,
402,292,2017-05-22T19:42:36+02:00,00:02:53:00,Franz Lehar,La veuve joyeuse : Verehrteste Damen und Herren (Acte I) Cascada Mirko Valencienne Sylviane Olga et choeur,Wiener Philharmoniker / 175th Anniversary Edition / CD 18,2017-01-01,,Opérette & musique légère,Bryn Terfel;Barbara Bonney;Karl Magnus Fredriksson;Uwe Peper;Linette Alcantara;Philip Salmon;Constanze Backes;Orchestre Philharmonique De Vienne;John Eliot Gardiner,Ténor Mirko Zeta;Soprano Valencienne;Ténor Cascada;Ténor Raoul de St Brioche;Sylviane;Baryton (voix) Kromow;Soprano Olga;Orchestre;Chef d'orchestre,,
402,293,2017-05-22T19:45:29+02:00,00:00:44:00,Franz Lehar,La veuve joyeuse : Camille ich muss mit ihnen sprechen (Acte I) Dialogue Valencienne Camille et Mirko,Wiener Philharmoniker / 175th Anniversary Edition / CD 18,2017-01-01,,Opérette & musique légère,Bryn Terfel;Barbara Bonney;Rainer Trost,Ténor Mirko;Soprano Valencienne;Ténor Camille,,
402,294,2017-05-22T19:46:13+02:00,00:04:06:00,Franz Lehar,La veuve joyeuse : So kommen Sie (Acte I) Duo Valencienne et Camille,Wiener Philharmoniker / 175th Anniversary Edition / CD 18,2017-01-01,,Opérette & musique légère,Barbara Bonney;Rainer Trost;Orchestre Philharmonique De Vienne;John Eliot Gardiner,Soprano Valencienne;Ténor Camille;Orchestre;Chef d'orchestre,,
402,295,2017-05-22T19:50:19+02:00,00:00:37:00,Franz Lehar,La veuve joyeuse Nun Njegus (Acte I) Dialogue Mirko et Njegus,Wiener Philharmoniker / 175th Anniversary Edition / CD 18,2017-01-01,,Opérette & musique légère,Bryn Terfel;Heinz Zednik,Ténor Mirko;Ténor Njegus,,
402,296,2017-05-22T19:50:56+02:00,00:03:20:00,Franz Lehar,La veuve joyeuse : Achtung meine Herren die Glawari kommen (Acte I) Mirko et Njegus,Wiener Philharmoniker / 175th Anniversary Edition / CD 18,2017-01-01,,Opérette & musique légère,Bryn Terfel;Heinz Zednik;Orchestre Philharmonique De Vienne;John Eliot Gardiner,Ténor Mirko;Ténor Njegus;Orchestre;Chef d'orchestre,,
402,297,2017-05-22T19:54:16+02:00,00:03:06:00,Johann Strauss Fils,Perpetuum mobile op 257 - pour orchestre,Wiener Philharmoniker / 175th Anniversary Edition / CD 32,2017-01-01,,Musique symphonique,Orchestre Philharmonique De Vienne;Karl Boehm,Orchestre;Chef d'orchestre,,
402,298,2017-05-22T19:57:22+02:00,00:11:03:00,Johann Strauss Fils,Kaiser-Walzer op 437 (Valse de l'empereur) - valse pour orchestre,Wiener Philharmoniker / 175th Anniversary Edition / CD 32,2017-01-01,,Musique symphonique,Orchestre Philharmonique De Vienne;Karl Boehm,Orchestre;Chef d'orchestre,,
402,300,2017-05-22T20:08:31+02:00,00:09:40:00,Richard Strauss,Salomé op 54 TrV 215 : Danse des sept voiles - pour orchestre,Wiener Philharmoniker / 175th Anniversary Edition / CD 37,2017-01-01,,Musique symphonique,Orchestre Philharmonique De Vienne;Andre Previn,Orchestre;Chef d'orchestre,,
402,301,2017-05-22T20:18:11+02:00,00:12:34:00,Johannes Brahms,Rapsodie en ut min op 53 (Alt-Rhapsodie) - pour mezzo-soprano choeur d'hommes et orchestre,Wiener Philharmoniker / 175th Anniversary Edition / CD 4,2017-01-01,,Musique symphonique,Ewin Ortner;Anne Sofie Von Otter;Orchestre Philharmonique De Vienne;James Levine,Mezzo-soprano;Orchestre;Chef d'orchestre,,
402,303,2017-05-22T20:30:49+02:00,00:12:57:00,Johannes Brahms,Symphonie n°1 en ut min op 68 : Un poco sostenuto - Allegro,Wiener Philharmoniker / 175th Anniversary Edition / CD 4,2017-01-01,,Musique symphonique,Orchestre Philharmonique De Vienne;James Levine,Orchestre;Chef d'orchestre,,
402,305,2017-05-22T20:43:55+02:00,00:18:39:00,Ludwig Van Beethoven,Symphonie n°9 en ré min op 125 : O Freunde nicht diese Töne,Wiener Philharmoniker / 175th Anniversary Edition / CD 3,2017-01-01,,Musique symphonique,Hans Gillesberger;Irmgard Seefried;Rosette Anday;Anton Dermota;Paul Schoefler;Orchestre Philharmonique De Vienne;Wilhelm Furtwangler,Soprano;Contralto;Ténor;Basse (voix);Orchestre;Chef d'orchestre,,
